reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
United Arab Emirates,Japan,12845405,11594941,14373337
United Arab Emirates,"Korea, Republic of",4632972,4210179,5756493
United Arab Emirates,"Iran, Islamic Republic of",1481034,1834958,3079799
United Arab Emirates,India,918961,869672,1523661
United Arab Emirates,Thailand,1529598,1426309,2043373
United Arab Emirates,Oman,1645598,1645939,934146
United Arab Emirates,Singapore,1362859,1574150,1886635
United Arab Emirates,United Kingdom,810443,886036,1582297
United Arab Emirates,Belgium,441306,423338,891966
United Arab Emirates,"Taipei, Chinese",773939,602354,923780
United Arab Emirates,"Hong Kong, China",701672,938089,1192249
United Arab Emirates,China,447610,445361,773464
United Arab Emirates,United States of America,1194220,983857,1212055
United Arab Emirates,Saudi Arabia,594753,777295,924951
United Arab Emirates,Switzerland,130022,394500,754960
United Arab Emirates,Australia,523007,223171,694305
United Arab Emirates,Syrian Arab Republic,186899,348977,296844
United Arab Emirates,France,378367,401894,447212
United Arab Emirates,Kuwait,282110,317474,408690
United Arab Emirates,Netherlands,97402,74435,169429
United Arab Emirates,Pakistan,,,1456909
United Arab Emirates,Malaysia,163842,130614,299770
United Arab Emirates,Germany,129765,145491,263921
United Arab Emirates,Qatar,196782,285528,326255
United Arab Emirates,Indonesia,173576,115002,113076
United Arab Emirates,Denmark,54844,21356,58351
United Arab Emirates,Italy,132450,113444,205318
United Arab Emirates,Sudan (before 2012),128910,178430,208567
United Arab Emirates,New Zealand,119645,160588,267633
United Arab Emirates,Yemen,,,
United Arab Emirates,Sri Lanka,151204,265934,180026
United Arab Emirates,Bahrain,108835,139449,169057
United Arab Emirates,"Tanzania, United Republic of",108863,98138,148310
United Arab Emirates,Türkiye,65140,100805,113597
United Arab Emirates,Lebanon,59071,56999,96138
United Arab Emirates,Jordan,58748,78444,143968
United Arab Emirates,Angola,,,
United Arab Emirates,Zambia,17579,18576,67535
United Arab Emirates,Bangladesh,38164,88875,192661
United Arab Emirates,Spain,68502,142476,100759
United Arab Emirates,South Africa,100244,66993,73607
United Arab Emirates,Philippines,637064,378082,504477
United Arab Emirates,Algeria,22861,145376,36126
United Arab Emirates,Uganda,56258,61918,80441
United Arab Emirates,Egypt,111060,67820,83167
United Arab Emirates,Canada,46618,18564,21613
United Arab Emirates,Maldives,32450,28006,35595
United Arab Emirates,Brazil,117004,99135,19477
United Arab Emirates,Mauritius,36063,57874,17392
United Arab Emirates,Armenia,44548,40987,57081
United Arab Emirates,Ethiopia,46637,38067,36883
United Arab Emirates,Viet Nam,10106,28310,53527
United Arab Emirates,Morocco,20687,20942,80963
United Arab Emirates,Poland,17543,26355,32095
United Arab Emirates,Georgia,8236,6235,19692
United Arab Emirates,Zimbabwe,5829,13813,7985
United Arab Emirates,Cyprus,12410,14856,25916
United Arab Emirates,Greece,12892,8796,37459
United Arab Emirates,Ireland,46983,23736,31180
United Arab Emirates,Ghana,20678,,31121
United Arab Emirates,Bulgaria,1262,3486,26400
United Arab Emirates,Azerbaijan,18740,19167,26510
United Arab Emirates,Mozambique,3810,6997,10574
United Arab Emirates,Malawi,7791,16557,8761
United Arab Emirates,Mali,10075,8600,13356
United Arab Emirates,Czech Republic,11279,25300,58146
United Arab Emirates,Sweden,9074,12143,15963
United Arab Emirates,Kazakhstan,33657,39499,25245
United Arab Emirates,Senegal,3234,6955,17068
United Arab Emirates,Rwanda,14448,10782,12522
United Arab Emirates,Tunisia,15499,15454,22502
United Arab Emirates,Bosnia and Herzegovina,,,2064
United Arab Emirates,Luxembourg,2382,2830,13881
United Arab Emirates,Madagascar,60990,79330,24175
United Arab Emirates,Russian Federation,3289,14752,2503
United Arab Emirates,Comoros,4091,3259,6093
United Arab Emirates,Seychelles,4790,6574,8025
United Arab Emirates,Gabon,3382,0,3405
United Arab Emirates,Norway,3685,4597,9337
United Arab Emirates,Austria,9090,6173,9870
United Arab Emirates,Cameroon,2072,7457,5939
United Arab Emirates,Guinea,6110,7887,
United Arab Emirates,Mauritania,2769,5235,5326
United Arab Emirates,Romania,1826,2442,2550
United Arab Emirates,Kyrgyzstan,6781,7345,7793
United Arab Emirates,Botswana,0,1802,6074
United Arab Emirates,Portugal,31970,6502,16151
United Arab Emirates,Namibia,794,1915,3802
United Arab Emirates,Mayotte,1699,2594,3971
United Arab Emirates,Mexico,5249,7674,5835
United Arab Emirates,Latvia,2364,2339,2127
United Arab Emirates,Croatia,562,1270,1337
United Arab Emirates,Hungary,721,1099,4326
United Arab Emirates,"Venezuela, Bolivarian Republic of",827,837,3100
United Arab Emirates,Côte d'Ivoire,1771,2192,2842
United Arab Emirates,Malta,1622,1443,2490
United Arab Emirates,Burundi,4908,5055,3995
United Arab Emirates,Finland,8519,3088,1388
United Arab Emirates,Gambia,1077,966,2277
United Arab Emirates,Brunei Darussalam,2698,2907,2734
United Arab Emirates,Ukraine,2415,2643,4818
United Arab Emirates,Slovakia,781,650,1107
United Arab Emirates,Slovenia,390,265,321
United Arab Emirates,Argentina,32352,2486,2386
United Arab Emirates,Honduras,590,546,492
United Arab Emirates,Burkina Faso,6517,6036,1346
United Arab Emirates,Lithuania,252,372,465
United Arab Emirates,Peru,180,1737,215
United Arab Emirates,Benin,178,559,1544
United Arab Emirates,Niger,3629,2980,1867
United Arab Emirates,"Macedonia, North",1796,2049,2963
United Arab Emirates,Ecuador,3302,2712,3379
United Arab Emirates,Belarus,862,719,883
United Arab Emirates,Togo,5208,578,983
United Arab Emirates,Albania,484,1758,599
United Arab Emirates,Serbia and Montenegro,638,425,
United Arab Emirates,Chile,1309,1011,644
United Arab Emirates,Jamaica,317,262,707
United Arab Emirates,Guatemala,579,1165,928
United Arab Emirates,Colombia,350,312,744
United Arab Emirates,Costa Rica,66,65,301
United Arab Emirates,Estonia,692,938,513
United Arab Emirates,Mongolia,13,,252
United Arab Emirates,Cuba,604,77,296
United Arab Emirates,Fiji,,233,149
United Arab Emirates,Dominican Republic,0,750,544
United Arab Emirates,"Bolivia, Plurinational State of",131,68,21
United Arab Emirates,New Caledonia,69,258,146
United Arab Emirates,Barbados,181,67,133
United Arab Emirates,Trinidad and Tobago,37,251,433
United Arab Emirates,"Moldova, Republic of",186,227,568
United Arab Emirates,French Polynesia,13,60,109
United Arab Emirates,El Salvador,0,244,1387
United Arab Emirates,Uruguay,4014,45,149
United Arab Emirates,Cambodia,149,94,145
United Arab Emirates,Iceland,213,82,714
United Arab Emirates,Montserrat,0,0,0
United Arab Emirates,Guyana,153,77,107
United Arab Emirates,Paraguay,272,8,1
United Arab Emirates,Nicaragua,135,83,65
United Arab Emirates,Israel,0,13,0
United Arab Emirates,"Macao, China",174,168,214
United Arab Emirates,Sao Tome and Principe,0,0,0
United Arab Emirates,Suriname,26,,
United Arab Emirates,Cabo Verde,52,0,2
United Arab Emirates,Saint Vincent and the Grenadines,0,0,0
United Arab Emirates,Grenada,54,32,0
United Arab Emirates,Belize,45,0,50
United Arab Emirates,Saint Lucia,63,17,19
United Arab Emirates,Dominica,87,95,2
United Arab Emirates,Faroe Islands,9,2,9
United Arab Emirates,Andorra,22,36,562
United Arab Emirates,Greenland,0,0,13
United Arab Emirates,Kenya,563205,373803,406045
United Arab Emirates,Panama,16,0,0
United Arab Emirates,Papua New Guinea,8,33,0
United Arab Emirates,Eswatini,2725,1651,0
United Arab Emirates,Samoa,0,36,15
United Arab Emirates,Nepal,,,11869
United Arab Emirates,Eritrea,,,53027
United Arab Emirates,Sierra Leone,,7864,
United Arab Emirates,Lesotho,39,0,9
United Arab Emirates,Nigeria,43332,66124,381802
