reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
North Macedonia,Germany,335262,386840,464939,595327,679669,497144,785524,1339707,1246954,1578513,2080716,2049563,2301316,2801060,3417504,3590145,3210511,4121717,4092553,4080642
North Macedonia,Bulgaria,50994,83638,175315,381967,418108,239576,335810,355141,329236,366486,361574,289726,285734,371175,378517,365826,345294,440194,468177,572307
North Macedonia,Greece,151018,247100,290098,410151,523726,296769,260695,233214,219003,204254,260244,254021,244262,253512,305182,279106,251473,337799,700887,560374
North Macedonia,Serbia,,,200443,309041,379336,230891,272247,320469,295864,264450,252215,203312,212159,238648,266294,249723,247025,362622,401314,461785
North Macedonia,Hungary,2738,2120,6858,8236,7189,4344,8259,9384,10955,8621,15800,18864,48682,92850,146868,154375,379908,385179,334761,383005
North Macedonia,United States of America,82861,50553,44860,76759,80220,46334,38850,54898,89960,64125,171145,207685,234874,260534,360964,290366,164241,177771,238228,290911
North Macedonia,Türkiye,51935,52080,55945,55818,29713,39879,52399,91963,103224,84908,83282,80929,82581,101147,107928,107585,130733,201540,256256,227638
North Macedonia,United Kingdom,53511,45089,46439,69728,62060,41659,53254,57208,55564,72574,66463,44752,57439,75711,108503,147150,159159,202454,246909,219132
North Macedonia,Czech Republic,8426,10535,17235,15152,20245,12508,20295,112268,200357,233829,273831,232290,512276,400084,349204,341908,270118,316583,311139,217768
North Macedonia,Italy,231062,265438,300973,402041,375712,252152,373334,431197,288177,300497,330516,205615,189229,180586,221672,194302,174395,243965,294668,216487
North Macedonia,Slovakia,4274,4549,6469,7049,20633,25899,41711,73780,77392,73511,72036,69040,45679,33590,70912,74323,92409,100043,105692,208518
North Macedonia,Slovenia,33863,37006,48848,80274,71661,34704,43417,55368,45189,64834,82520,86847,99542,119611,138187,133206,126205,173452,195152,194168
