reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Papua New Guinea,Australia,678786,1019522,1128162,1383709,1309873,1437285,1873974,2385443,2854427,2291810,1899989,1299704,1310079,1342682,1517762,1478035,1223290,1267037,1396350,1542869
Papua New Guinea,China,52524,66585,126397,213776,344061,528171,352496,453024,640097,553070,636457,989775,655088,778168,786854,800430,922820,1050193,1426363,1296594
Papua New Guinea,Singapore,315647,246111,268210,312480,490747,326552,586254,907185,1118525,859535,837728,590292,379614,460652,530190,594278,522392,544232,869257,798764
Papua New Guinea,Malaysia,41712,76671,78131,96353,136000,129973,219119,593968,679284,549397,433064,354159,336652,336377,457884,355135,248014,341394,511605,490952
Papua New Guinea,Japan,63420,79424,92899,152509,179961,157060,294328,323855,469713,309639,179654,171562,160592,172609,147973,145822,157533,185209,200766,217708
Papua New Guinea,"Korea, Republic of",13979,16864,16503,18392,31359,34304,82852,103141,116682,64264,247757,199155,88151,41587,53398,48133,53537,75877,142172,183562
Papua New Guinea,Thailand,23400,35561,51541,60275,95305,88051,140135,204523,259679,179767,127819,137793,138454,138465,169207,152943,125340,135199,184027,175975
Papua New Guinea,"Taipei, Chinese",7453,10226,44906,9119,41694,45833,111610,134511,248131,354512,254827,187284,134789,135095,55810,27417,40893,60968,112492,169125
Papua New Guinea,United States of America,42635,55348,43762,65889,69995,217695,186079,304029,391382,166734,143241,207794,131300,105852,86999,95190,62517,44115,115367,129179
Papua New Guinea,New Zealand,61202,72650,73158,87830,98172,96375,137109,217297,196304,193854,172043,142677,124481,122688,96255,108113,91242,93863,100325,92562
Papua New Guinea,"Hong Kong, China",6534,6968,6467,9814,11963,13325,17492,46223,41084,55658,101147,42990,37979,29402,26888,19288,21536,26097,34950,34003
Papua New Guinea,Netherlands,7950,4475,13283,19154,20760,17752,31386,33237,30032,23911,29214,21619,11491,10748,14595,21097,13134,16283,17421,22860
Papua New Guinea,Italy,1493,1644,1643,2732,5241,6432,22262,124670,297382,46048,18190,13731,22925,24045,29577,58062,31164,26301,11413,20644
Papua New Guinea,Germany,4572,5239,16423,11254,18230,45447,25896,47022,88801,35666,38830,35510,29633,28442,26643,33544,18774,14061,8001,17063
Papua New Guinea,Canada,2883,5577,6288,3269,13017,33294,39173,46907,31151,20864,26151,24547,13421,8311,20852,11660,11003,4200,6859,17005
Papua New Guinea,South Africa,941,1289,1517,3690,5105,9024,13588,6713,27860,21332,8931,13072,11958,18185,17810,7992,7555,13513,13847,12958
Papua New Guinea,Belgium,1728,1501,1110,1730,1877,1801,3665,20659,16015,8196,25276,11033,10604,12085,11247,8262,10207,13625,10810,10844
Papua New Guinea,United Kingdom,10498,8476,8965,15608,12897,22071,38685,31061,71563,76538,25745,23361,64500,29253,11742,15251,8912,21471,11443,9863
Papua New Guinea,Denmark,2470,2863,2779,3494,5071,4196,6328,9814,16053,13669,9630,9825,8379,8181,8508,8977,7334,8495,10407,6514
Papua New Guinea,France,2244,2369,2236,2345,4355,7847,39579,15635,22561,18743,6586,50087,72851,51625,8246,9709,3082,3083,5161,6367
Papua New Guinea,Sweden,719,1063,1769,11921,23844,14957,14288,18095,12506,19140,15476,6027,2461,1088,1352,1831,621,1343,1850,4346
Papua New Guinea,Türkiye,619,756,870,1343,1618,1737,2353,2120,4862,4830,3961,2587,1631,5699,5144,5256,4891,2942,3209,4294
Papua New Guinea,Finland,409,302,413,1275,2265,29571,5254,2145,13453,1103,1006,2198,965,2890,22400,1127,453,1264,758,3653
Papua New Guinea,Spain,448,401,2139,753,1037,3806,1444,12019,19497,4758,2009,2507,1699,3011,2994,2543,2756,4146,5704,3308
Papua New Guinea,Brazil,1856,1885,18428,3144,3476,4026,4730,6642,6041,7016,3461,3335,2839,3068,2755,3273,4520,2985,2971,2106
Papua New Guinea,Austria,58,95,181,6159,675,1099,675,1377,5592,9481,1278,1023,1928,1016,2823,1731,3760,1280,3552,1670
Papua New Guinea,Ireland,1311,7812,7709,7980,11168,12317,16519,1571,1925,404,951,1607,1868,1125,187,499,1374,276,1049,1409
Papua New Guinea,Poland,1,172,31,32,154,70,1310,1846,483,3120,474,500,614,756,1492,115,2931,186,3680,1392
Papua New Guinea,Greece,0,9,3,4,33,0,74,59,93,307,35,17,18,17,34,278,497,12,11,983
Papua New Guinea,Norway,6224,4938,613,1398,1019,873,199,1454,5944,807,324,609,228,275,586,1130,561,466,2771,956
Papua New Guinea,Switzerland,249,531,280,4402,1058,419,20485,3169,7794,1381,1469,1411,1749,1303,2129,2445,3315,1761,1545,737
Papua New Guinea,Latvia,0,0,0,0,0,0,0,31,58,89,0,248,65,16,74,21,16,109,11,682
Papua New Guinea,Lithuania,42,65,44,96,108,94,125,0,0,57,103,84,23,28,55,22,485,730,18,666
Papua New Guinea,Slovenia,38,41,0,0,319,265,35,11,7,0,0,1273,19,28,14,325,494,50,105,242
Papua New Guinea,Romania,0,0,21,65,0,96,0,126,63,9,2,133,12,63,2066,475,395,232,4,179
Papua New Guinea,Colombia,0,8,0,2,0,9,3,57,11,130,21,226,33,58,93,78,9,0,0,151
Papua New Guinea,Cyprus,0,0,0,0,0,0,0,27,64,105,301,97,168,290,273,206,581,683,352,147
Papua New Guinea,Slovakia,0,0,0,0,1,1,22,2,24,0,6,28,21,0,0,686,543,684,589,147
Papua New Guinea,Luxembourg,109,12,167,400,668,0,0,71,963,49,2,474,1215,0,299,39,33,1517,0,127
Papua New Guinea,Czech Republic,57,8,10,29,3658,607,1578,739,1310,676,395,887,1296,6365,5753,1724,4081,6606,2739,116
Papua New Guinea,Peru,10,0,327,163,140,6,2005,735,108,71,5,0,7,0,34,0,0,0,59,93
Papua New Guinea,Portugal,2,120,130,41,876,3,218,13,89,48,23,67,86,196,50,60,23,33,151,59
Papua New Guinea,Chile,1100,41,248,276,101,0,1168,3095,264,158,65,203,1105,8295,1158,131,71,47,96,55
Papua New Guinea,Costa Rica,7,26,7,43,24,46,77,43,0,52,8,0,0,0,15,122,10,9,91,53
Papua New Guinea,Hungary,0,2,0,98,34,0,2,706,1648,5,297,2,44,42,194,36,60,60,38,42
Papua New Guinea,"Bolivia, Plurinational State of",0,0,0,0,0,0,210,12,54,82,0,0,0,0,0,0,0,0,0,11
Papua New Guinea,Bulgaria,18,0,0,0,0,0,0,0,163,0,21,283,49,98,82,1372,587,197,35,8
Papua New Guinea,Ecuador,2,0,0,2,0,4,84,0,0,0,0,0,9,405,110,3,0,385,15,7
Papua New Guinea,Estonia,0,3,0,0,0,0,0,8,2,75,54,34,0,6,0,0,0,0,0,1
Papua New Guinea,Serbia,,,2,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,5,0
Papua New Guinea,Ukraine,0,0,0,0,0,0,2,6,4,39,4,2,0,0,379,547,150,208,62,0
Papua New Guinea,Argentina,31,0,53,37,57,229,3,646,110,148,21,16,25,419,158,258,0,0,0,0
Papua New Guinea,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,Belize,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
