reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Thailand,China,5801575,7819296,9764065,12032910,15636354,13307098,19741222,25694604,31196768,32717904,34289228,38310626,37653331,38780758,42974256,45584839,50513176,69355428,78479645,75929761
Thailand,Japan,20275749,22451168,22902238,25611978,29431086,22187608,34191406,37532100,43708015,35945979,31349004,27989605,27425959,29427452,32272971,30195432,25514386,33041857,32687182,29352917
Thailand,Singapore,7740070,9425947,11494251,12549079,13570217,10113044,12704219,14124826,15610248,15176416,15041799,13762454,12987952,14683519,15568272,15356150,14113778,15631617,17496057,19093937
Thailand,United States of America,6368286,7256616,8152469,8444876,9066834,6920200,8976296,10929767,10887757,11797150,11809675,11228763,10501044,11033497,12520515,13303146,11276515,12652445,15592630,15653445
Thailand,Malaysia,6026435,7592167,8499268,8612231,9478651,8481072,10628483,11674034,12182165,12660984,12307657,11442103,10653435,11759167,14076943,13475084,10777697,12648581,14984878,12903645
Thailand,"Taipei, Chinese",3223039,3717767,4571124,5183599,4880557,3813183,5289235,6118665,6564180,6315080,6090272,5648416,5490981,6391318,6168630,5523178,5315036,7043346,7537579,10856110
Thailand,"Hong Kong, China",3021186,3000545,3413769,3800080,4653917,3795232,4912268,6224862,6091807,7146363,7763171,8693581,10071897,13388245,13449394,10448307,8028615,9767461,10136949,10350609
Thailand,"Korea, Republic of",3248957,3380804,4244252,4480959,5779104,4528169,6459776,8458966,8212432,8073603,7599908,6362741,6481541,7469436,8507175,7804725,6852947,8525656,8584166,7548179
Thailand,Germany,2513043,2546514,2804416,3331148,3723951,3012931,3723358,4505958,5453954,5266389,5221447,4470650,4872170,5296872,5982415,5618451,4782783,5825362,5719452,5726454
Thailand,Australia,2249096,3149681,3225455,3704826,4489011,3325576,5385845,6991418,5021075,4774125,4657016,3208955,2707443,3088935,4840842,2560871,2277873,4355125,3900668,4367997
Thailand,Switzerland,797026,1082630,1187166,1066344,3041641,1995014,1068319,1279279,6241023,8058200,3153767,2823063,2066499,3619400,3852539,2109975,2103161,4290519,6430408,4175332
Thailand,Brazil,647326,887951,732008,967414,1565432,1131947,1483496,1817806,2065080,1653946,1865286,1749312,1714714,1788585,1893886,1663109,2000204,2691694,3524822,3339375
Thailand,Italy,913772,908167,1003870,1110189,1439769,1125856,1230305,1632931,1889029,1945596,1684240,1380825,1473790,1596283,1612960,1746193,1618977,1856636,1943938,2063184
Thailand,United Kingdom,1206056,1171215,1091479,1209480,2244558,1386477,2340661,3286374,3230802,3695538,2402158,1888358,1484153,1616653,1989753,1563424,1490403,1782492,2137679,1943034
Thailand,France,960752,2009145,946965,1354574,1523743,1574018,1977175,1510034,2734242,3179307,1825303,1922290,1931423,2622410,2212457,1821219,1220792,1640940,1511368,1757075
Thailand,Netherlands,733307,805725,884380,1032596,1106392,980853,1069339,1230026,1344363,1217655,1238719,1183940,1196675,1243539,1306378,1200141,1087545,1237211,1346506,1484045
Thailand,Belgium,792541,738936,851643,894930,964713,721888,1074864,1396783,1244036,1347602,1217365,1115119,1068722,1325030,1184491,1028318,912018,1166572,1173299,1049597
Thailand,Canada,397537,398943,477790,548698,672349,498691,633399,847451,717899,730912,647791,697239,680590,563307,602937,664486,601903,696802,944891,794009
Thailand,New Zealand,241539,238372,283597,417459,588497,285003,489740,731836,507139,576893,656593,542463,575501,621426,637946,639265,617061,756345,880767,752201
Thailand,Spain,256311,282519,288238,363355,497456,351300,429628,558445,536907,623055,563888,453493,619556,701410,770334,746142,573680,651945,648422,686495
Thailand,Sweden,303108,336137,378607,347380,467144,396758,431884,884114,774242,646134,560599,637714,620317,517821,468856,476503,589082,613761,714967,674656
Thailand,Chile,140222,131442,406795,267216,161082,132586,282114,331186,313360,244277,289185,229365,315277,338043,413048,362050,362094,519213,677228,640802
Thailand,Norway,97305,94680,140107,223556,238928,134730,194377,248289,300065,263991,214734,217726,281141,313118,287118,377167,295703,430710,514431,448665
Thailand,South Africa,353041,267490,266353,431453,395254,272502,381466,463249,486392,472635,474314,434869,490832,608478,596004,526746,365591,498529,401483,433799
Thailand,Denmark,168354,159699,207796,174479,240133,181406,221997,240197,262739,216364,226016,211827,241278,325791,386211,446159,316561,416513,347404,372137
Thailand,Finland,195732,182980,206598,207782,214391,145498,261282,229286,231832,209379,243031,218885,183585,212652,218024,204986,192415,271425,254455,347825
Thailand,Poland,97749,113859,67545,70891,108711,93784,155949,173183,167281,182067,188953,136160,189041,265515,281715,218520,237597,335320,374266,345693
Thailand,Ireland,201191,167085,145874,195216,207734,225105,190610,186560,177252,182735,223759,243349,228363,186230,177041,186118,163680,261360,249393,303238
Thailand,Austria,164885,154934,192342,255246,290354,232268,260235,349628,355797,349186,346409,285338,279245,301403,328157,521839,417800,359742,295835,303121
Thailand,Türkiye,123616,51475,61486,63021,100300,131632,220005,125189,176360,236665,221921,174099,164144,165702,278461,270592,184010,236224,282496,280822
Thailand,Argentina,287260,312159,285314,366708,395066,421117,440937,518424,682705,924547,619670,397096,571813,526549,536825,600680,414705,432051,343991,267946
Thailand,Czech Republic,101896,56880,75955,92123,101102,76950,108010,134260,159762,154527,174061,161204,145111,180016,180763,165191,141785,190373,199634,214487
Thailand,Bulgaria,10369,10189,32828,10400,28166,13950,24381,27991,31426,30507,33315,36058,40208,54987,63658,71217,93183,75725,71812,167350
Thailand,Hungary,20563,34663,75490,48740,47419,43140,126625,200583,119231,71355,92962,85136,98017,99459,142679,175751,157139,158656,155825,162104
Thailand,Peru,31435,24737,65426,46365,45114,50088,98445,264756,234320,142762,92747,66772,61991,111968,122092,190343,124396,120858,131806,148482
Thailand,Romania,7554,23977,15127,9728,14499,12970,29638,20939,18847,43480,52917,53378,53695,61681,64220,126903,74944,84713,45219,94621
Thailand,Slovenia,7246,10467,11959,10376,15237,17414,26208,35273,32979,30806,34332,26853,30264,31791,39943,32679,31995,36069,43404,68123
Thailand,Greece,17563,26329,25140,30495,20374,15746,36402,30630,63212,42163,47978,48231,48603,47861,57051,66647,69967,82987,56596,67078
Thailand,Ecuador,1242,667,1041,2177,2959,2302,1250,33623,1960,8595,7453,8684,3908,4076,5620,12165,27155,70383,79656,59256
Thailand,Slovakia,8235,12865,13085,17459,12466,15253,30595,23023,30333,26616,18480,16733,22182,33370,44193,23089,21367,25915,39931,50840
Thailand,Ukraine,243922,141814,64738,104617,270184,269151,432598,312823,237895,251959,140646,334900,413501,249089,228578,322115,164538,224886,37656,39174
Thailand,Portugal,22018,24323,24709,18976,18035,20928,17390,22334,27323,25223,30042,26144,25056,31293,37475,31146,32430,36790,48512,39116
Thailand,Colombia,10871,11602,13894,14847,22070,22998,46847,37367,38163,44435,37821,38385,48237,29892,24932,34377,36877,26786,33440,33096
Thailand,Estonia,4470,2992,13974,2566,5585,4893,12017,9812,7079,5799,9756,26485,17306,19642,19526,16558,18812,19974,20238,25817
Thailand,Lithuania,770,2903,1240,2035,2153,1209,2426,3795,11132,10225,5907,6511,8175,10286,15524,12927,15381,16022,18576,23412
Thailand,Latvia,3080,1464,627,1228,6023,35535,7545,21081,12704,10352,12063,15117,12600,11439,14820,15328,14253,17159,18748,16192
Thailand,Luxembourg,6115,6640,6645,4800,10356,11099,17992,8440,113243,15972,23037,16081,14383,164,16802,18655,20583,25744,17882,15837
Thailand,Costa Rica,3273,6411,4944,1913,12043,4201,4268,5004,6108,3809,2155,3833,2700,7441,19126,15758,13555,35178,27696,15787
Thailand,Paraguay,8307,10965,12481,23660,33003,11004,27808,22319,12196,41509,149142,25957,61018,12442,26925,44819,32743,51615,46405,13768
Thailand,Guatemala,33,9,968,3193,11284,5322,8303,9277,6103,6195,3484,2452,1935,2994,3568,2116,2411,10080,14579,12879
Thailand,Cyprus,1854,2212,1528,2053,1914,1911,3425,5955,9348,6926,8529,11591,12013,7479,7724,15881,15785,18943,10088,9185
Thailand,Iceland,3423,1536,1588,3070,2275,1734,2241,2426,3024,3863,2426,7591,8197,12175,6672,5530,2525,17002,15620,8266
Thailand,Serbia,,,135,200,2028,7468,5177,5678,5888,4760,4302,3995,1507,4016,1419,9670,3520,2103,7946,7768
Thailand,Malta,2633,3353,2969,14036,16632,16745,14323,1341,3074,1930,1756,2624,3888,2171,2535,2636,1793,3135,3075,5928
Thailand,Croatia,1109,1436,1823,390,1063,936,513,4619,2950,3743,6406,2369,6840,6076,14937,9151,2472,4506,6432,5843
Thailand,Madagascar,4031,10546,15791,4865,1565,1500,2544,15364,10086,9243,10990,7332,4087,10626,2452,1716,2970,2954,5153,3666
Thailand,Bosnia and Herzegovina,9,2,17,27,8,18,30,31,37,0,37,81,157,1210,1870,1248,909,1391,1482,1495
Thailand,El Salvador,43,241,151,551,1813,3141,147,6704,1993,982,78,436,168,1191,145,471,1190,3729,1106,1275
Thailand,"Bolivia, Plurinational State of",779,686,180,476,1141,329,525,2106,2659,1376,1439,1615,1495,2207,1129,629,914,832,697,1225
Thailand,Belize,0,2,0,0,0,0,0,0,476,832,518,390,709,996,13,351,77,57,0,13
Thailand,Cabo Verde,0,0,0,0,0,0,0,21,168,0,0,0,0,0,0,0,0,0,0,0
Thailand,Liberia,,,,,,,,,,,,,,15,0,61,0,8,10,
Thailand,Uzbekistan,,,,,,,,,,,,,,98,574,12,130,6818,13708,
Thailand,Curaçao,,,,,,,,,,,,,,60,27,1,0,,,
Thailand,"Congo, Democratic Republic of the",,,,,,,,,,,,108,5505,21927,32463,26610,60106,72276,25491,
Thailand,Tajikistan,,,,,,,,,,,0,0,24,0,0,0,0,54,19,
Thailand,Sierra Leone,,,,,,,,,,,0,1,0,0,0,,,,,
Thailand,Haiti,,,,,,,,,,785,281,374,3218,7282,,,,,,
Thailand,Palau,,,,,,,,,0,,15,0,0,0,0,,,,,
Thailand,Bermuda,,,,,,,,,0,0,0,0,3,0,0,1,0,2,3,
Thailand,Sudan,,,,,,,,,49,515,1378,136,381,3088,240,,,,,
Thailand,Myanmar,,,,,,,3179639,3216930,2394644,4598123,3746023,3346486,2241497,2698657,3065794,3256931,3008845,3492852,3847856,
Thailand,Lao People's Democratic Republic,,,,,,,1022056,841708,694739,956019,916720,1008077,977425,2363288,2802098,2406849,2724759,2306298,,
Thailand,Nepal,,,,,,286,240,2189,5277,4130,2620,1714,1334,430,431,531,406,844,377,
Thailand,Tonga,,,,,0,0,0,1,0,0,35,,,156,31,1397,19,0,0,
Thailand,Afghanistan,,,,,0,0,0,0,0,0,15,41,13,33,33,3,,,,
