reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
New Zealand,Australia,3711513,4321322,5307658
New Zealand,Japan,1182884,1441858,1822418
New Zealand,United States of America,2110526,1813067,1847665
New Zealand,China,434861,595973,802513
New Zealand,Singapore,402925,415339,573235
New Zealand,Germany,500439,549262,693575
New Zealand,United Kingdom,448733,468974,575943
New Zealand,"Korea, Republic of",272162,0,432784
New Zealand,France,202136,222154,455775
New Zealand,Malaysia,296782,325431,356818
New Zealand,Italy,243360,299771,355977
New Zealand,"Hong Kong, China",275848,283712,356100
New Zealand,"Taipei, Chinese",194951,212792,294200
New Zealand,Canada,139779,134675,307331
New Zealand,Thailand,182601,204910,265960
New Zealand,Belgium,136956,170041,198470
New Zealand,Indonesia,144847,150147,156076
New Zealand,Netherlands,97646,117384,139570
New Zealand,Sweden,100464,107404,133751
New Zealand,Brunei Darussalam,29321,58687,96742
New Zealand,Switzerland,79885,83898,111473
New Zealand,Denmark,40502,47232,69369
New Zealand,Finland,64475,46112,63895
New Zealand,Austria,50570,64930,70437
New Zealand,South Africa,42406,40815,57115
New Zealand,India,62570,65011,82316
New Zealand,Spain,51221,55076,78952
New Zealand,Ireland,42847,46340,50049
New Zealand,Yemen,,,
New Zealand,Qatar,45223,45408,66020
New Zealand,Israel,27641,22734,25601
New Zealand,Saudi Arabia,21582,16358,46475
New Zealand,Morocco,59642,44114,50606
New Zealand,Brazil,22690,30429,36223
New Zealand,Viet Nam,18492,21186,24973
New Zealand,Philippines,18909,21079,35983
New Zealand,Pakistan,,,31025
New Zealand,Türkiye,12617,16327,20955
New Zealand,Fiji,,24751,28110
New Zealand,Chile,10062,9743,22562
New Zealand,Russian Federation,6815,5381,8215
New Zealand,Norway,17345,20520,29311
New Zealand,Czech Republic,2914,8311,6101
New Zealand,Portugal,13403,13459,15393
New Zealand,Poland,1433,1300,1966
New Zealand,Hungary,2805,3060,6592
New Zealand,Argentina,5608,9836,11009
New Zealand,Ecuador,14989,15246,10834
New Zealand,Mexico,23600,18886,10460
New Zealand,Sri Lanka,5744,5964,7875
New Zealand,Luxembourg,3615,4175,7449
New Zealand,Togo,2888,8486,5456
New Zealand,Bahrain,3341,3165,6649
New Zealand,Greece,3518,4993,5893
New Zealand,Peru,1979,3193,3720
New Zealand,Slovakia,1422,583,10021
New Zealand,Papua New Guinea,2221,4109,11678
New Zealand,Slovenia,2424,2081,2980
New Zealand,Colombia,1543,2196,2504
New Zealand,Ukraine,3942,2037,2260
New Zealand,Croatia,160,285,434
New Zealand,Jamaica,2621,2049,2248
New Zealand,Bangladesh,2923,2469,4469
New Zealand,"Iran, Islamic Republic of",1548,1549,1986
New Zealand,Samoa,1818,3524,2430
New Zealand,French Polynesia,930,4047,1982
New Zealand,Tunisia,4073,3992,3748
New Zealand,Zimbabwe,0,1397,1730
New Zealand,Iceland,1238,880,1421
New Zealand,Oman,1292,440,118
New Zealand,Kuwait,3422,5113,1685
New Zealand,Romania,147,712,1240
New Zealand,Syrian Arab Republic,0,0,358
New Zealand,Kazakhstan,445,291,708
New Zealand,Malawi,1554,2355,976
New Zealand,Angola,,,
New Zealand,Kenya,630,576,643
New Zealand,Lithuania,0,0,51
New Zealand,New Caledonia,330,497,488
New Zealand,Cambodia,357,304,1227
New Zealand,Bulgaria,90,120,179
New Zealand,Latvia,155,137,324
New Zealand,Zambia,126,585,9
New Zealand,Guyana,80,34,580
New Zealand,Solomon Islands,280,192,454
New Zealand,Panama,244,68,25
New Zealand,Estonia,327,111,1215
New Zealand,Uruguay,226,325,416
New Zealand,Egypt,129,102,665
New Zealand,"Macao, China",287,186,571
New Zealand,Sudan (before 2012),0,1,0
New Zealand,Costa Rica,119,273,364
New Zealand,Serbia and Montenegro,52,50,
New Zealand,Mauritius,251,581,623
New Zealand,Lebanon,93,216,153
New Zealand,Cyprus,45,133,258
New Zealand,Guatemala,111,138,166
New Zealand,Jordan,6,14,165
New Zealand,"Bolivia, Plurinational State of",431,1378,328
New Zealand,"Tanzania, United Republic of",59,60,46
New Zealand,"Venezuela, Bolivarian Republic of",204,3356,670
New Zealand,Cuba,41,57,131
New Zealand,Cameroon,84,124,99
New Zealand,Timor-Leste,,,
New Zealand,Ghana,0,,0
New Zealand,Ethiopia,92,267,175
New Zealand,Botswana,49,109,349
New Zealand,Gabon,0,11,33
New Zealand,Uganda,20,7,119
New Zealand,Malta,33,74,74
New Zealand,Namibia,106,107,155
New Zealand,Suriname,0,,
New Zealand,Albania,0,0,0
New Zealand,El Salvador,10,6,9
New Zealand,Honduras,12,34,48
New Zealand,Bahamas,29,18,27
New Zealand,Dominican Republic,5,24,40
New Zealand,Côte d'Ivoire,38,44,369
New Zealand,Belarus,137,3,19
New Zealand,Barbados,923,478,442
New Zealand,"Macedonia, North",45,120,76
New Zealand,Georgia,0,3,16
New Zealand,Azerbaijan,2,0,2
New Zealand,Benin,0,0,0
New Zealand,"Moldova, Republic of",0,0,0
New Zealand,Bosnia and Herzegovina,,,0
New Zealand,Armenia,41,15,0
New Zealand,Madagascar,18,13,8
New Zealand,Trinidad and Tobago,145,4,19
New Zealand,Rwanda,0,0,0
New Zealand,Mozambique,0,44,0
New Zealand,Mongolia,0,,0
New Zealand,Andorra,0,0,0
New Zealand,Nicaragua,0,56,2
New Zealand,Paraguay,33,48,72
New Zealand,Saint Lucia,0,0,0
New Zealand,Faroe Islands,0,0,1
New Zealand,Belize,0,0,7
New Zealand,Mayotte,0,1,0
New Zealand,Mali,0,0,49
New Zealand,Saint Vincent and the Grenadines,0,0,0
New Zealand,Seychelles,0,0,0
