reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Zambia,Zimbabwe,28176,21669,9716
Zambia,China,35924,46092,47882
Zambia,South Africa,49300,73485,75232
Zambia,"Korea, Republic of",1682,5269,46131
Zambia,Saudi Arabia,93316,135905,140167
Zambia,Thailand,67934,67236,52765
Zambia,Japan,60551,66216,68426
Zambia,Belgium,24121,20846,34677
Zambia,"Taipei, Chinese",57248,38436,26616
Zambia,Malaysia,12795,12142,13410
Zambia,Egypt,42723,42468,34797
Zambia,Malawi,9675,12680,22449
Zambia,United Kingdom,17101,16940,27217
Zambia,Netherlands,24683,23070,21518
Zambia,United States of America,15584,8161,12858
Zambia,Kuwait,10970,11445,19672
Zambia,India,12507,13276,19243
Zambia,Germany,16714,11120,12132
Zambia,Finland,951,1771,21348
Zambia,France,4256,5157,4903
Zambia,Bangladesh,6330,3204,492
Zambia,Italy,30198,7134,4229
Zambia,Switzerland,5412,14748,33733
Zambia,Brazil,0,69,692
Zambia,Mauritius,2185,7316,5665
Zambia,Singapore,4384,2514,946
Zambia,"Tanzania, United Republic of",1799,4368,2026
Zambia,Indonesia,0,350,444
Zambia,Burundi,3661,4620,7451
Zambia,Pakistan,,,7127
Zambia,Spain,4462,1693,2200
Zambia,Viet Nam,0,3632,4521
Zambia,Israel,144,1129,1703
Zambia,"Hong Kong, China",1365,2772,1652
Zambia,Philippines,0,5,70
Zambia,Austria,1948,986,990
Zambia,Norway,999,1141,1407
Zambia,Türkiye,537,36,2
Zambia,Botswana,2645,25981,2302
Zambia,Namibia,85,73,463
Zambia,Australia,116,369,131
Zambia,Poland,846,1420,361
Zambia,Russian Federation,35,18,1574
Zambia,Rwanda,3918,2611,762
Zambia,Portugal,7708,11060,871
Zambia,Oman,865,1914,0
Zambia,Mozambique,18,136,73
Zambia,New Zealand,464,156,678
Zambia,Ethiopia,1,27,426
Zambia,Uganda,1596,576,212
Zambia,Slovenia,1243,2018,2321
Zambia,Madagascar,1,10,2
Zambia,Costa Rica,2,68,4328
Zambia,Sweden,63,484,1345
Zambia,Denmark,92,178,123
Zambia,Ireland,512,553,403
Zambia,Canada,254,944,223
Zambia,Greece,28,492,0
Zambia,Côte d'Ivoire,0,0,0
Zambia,Mexico,1152,94,328
Zambia,Lithuania,9,3,51
Zambia,Czech Republic,294,73,43
Zambia,Croatia,6,11,182
Zambia,Serbia and Montenegro,3,0,
Zambia,Honduras,39,0,1
Zambia,Iceland,18,32,29
Zambia,Mali,0,0,0
Zambia,Barbados,0,0,13
Zambia,Angola,,,
Zambia,Papua New Guinea,0,16,0
Zambia,Tunisia,0,0,0
Zambia,Romania,8,4,1
Zambia,Nicaragua,0,5,27
Zambia,Seychelles,5,77,27
Zambia,Cyprus,28,48,59
Zambia,Bosnia and Herzegovina,,,0
Zambia,Ghana,111,,28
Zambia,Belarus,1,1,1
Zambia,Chile,0,0,14
Zambia,Kazakhstan,0,0,103
Zambia,Algeria,0,15,0
Zambia,Cuba,0,0,0
Zambia,Hungary,59,32,9
Zambia,Lebanon,5,14,4
Zambia,Guinea,14,0,
Zambia,Ukraine,212,557,26
Zambia,Albania,0,1,0
Zambia,Argentina,0,118,0
Zambia,"Bolivia, Plurinational State of",0,0,4
Zambia,Bulgaria,109,1,1
Zambia,Cambodia,0,0,4
Zambia,Cabo Verde,1,0,0
Zambia,Sri Lanka,1,353,0
Zambia,Colombia,44,0,0
Zambia,Benin,425,7,1
Zambia,Ecuador,21,0,0
Zambia,Estonia,0,1,0
Zambia,French Polynesia,0,11,1
Zambia,Gambia,1,0,0
Zambia,Guatemala,0,35,0
Zambia,Jamaica,19,0,0
Zambia,Jordan,0,0,82
Zambia,Kenya,13239,4113,5051
Zambia,Kyrgyzstan,4,0,0
Zambia,Latvia,0,0,0
Zambia,Luxembourg,0,0,9
Zambia,Malta,1,0,0
Zambia,"Moldova, Republic of",0,1,0
Zambia,Niger,1,0,0
Zambia,Peru,3,0,0
Zambia,Qatar,0,5,0
Zambia,Senegal,27,101,3
Zambia,Slovakia,7,29,47
Zambia,Sudan (before 2012),0,73,0
Zambia,Eswatini,4,12010,4146
Zambia,Syrian Arab Republic,0,0,167
Zambia,Burkina Faso,0,7,0
Zambia,Uruguay,0,0,0
Zambia,Lesotho,42,43,16
Zambia,Nigeria,2,107,663
