reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Mexico ,United States of America,131334695,136025056,139686658
Mexico ,Canada,7830572,8123440,8717560
Mexico ,Spain,1428396,1541378,1663279
Mexico ,Japan,2006563,1799757,1782278
Mexico ,China,761276,1114957,1676741
Mexico ,Germany,1384541,1202158,1745656
Mexico ,United Kingdom,1422010,1075795,1162970
Mexico ,Colombia,596168,677990,744375
Mexico ,France,543577,524900,688469
Mexico ,Argentina,437389,157837,238352
Mexico ,Brazil,736306,610257,562943
Mexico ,Chile,532098,520781,524208
Mexico ,Belgium,643926,538526,569516
Mexico ,"Venezuela, Bolivarian Republic of",773844,536896,416295
Mexico ,Guatemala,553161,552573,561900
Mexico ,Australia,338668,295921,405569
Mexico ,Netherlands,596842,461899,498065
Mexico ,Singapore,352506,331474,288851
Mexico ,Costa Rica,379537,367992,378780
Mexico ,"Taipei, Chinese",417305,360317,332117
Mexico ,"Korea, Republic of",266629,295350,333747
Mexico ,El Salvador,313772,294581,315634
Mexico ,Italy,283898,244455,344896
Mexico ,Ecuador,169480,191042,254209
Mexico ,Peru,248135,275280,278907
Mexico ,Cuba,298155,224783,234210
Mexico ,Honduras,151879,185065,189537
Mexico ,Portugal,128650,162133,145336
Mexico ,Saudi Arabia,151670,132502,131060
Mexico ,Ireland,217495,235762,236667
Mexico ,"Hong Kong, China",289723,223219,177580
Mexico ,Nicaragua,136694,113320,154979
Mexico ,Thailand,126811,145138,173606
Mexico ,Switzerland,100367,122620,166165
Mexico ,Panama,119388,112447,119154
Mexico ,Malaysia,158726,135833,134719
Mexico ,Dominican Republic,365789,209891,125673
Mexico ,Jamaica,131914,119352,103398
Mexico ,Austria,137796,134327,116522
Mexico ,Poland,79541,92133,118892
Mexico ,Türkiye,30916,51992,99979
Mexico ,South Africa,63593,74433,80381
Mexico ,Czech Republic,50264,55426,70828
Mexico ,Algeria,126107,101457,151379
Mexico ,India,61509,56330,70932
Mexico ,New Zealand,71162,55122,56930
Mexico ,Kuwait,61701,66023,88376
Mexico ,Sweden,26076,37144,39400
Mexico ,Russian Federation,51187,50251,64528
Mexico ,Finland,30140,26960,43597
Mexico ,Denmark,41744,51619,61608
Mexico ,Hungary,121664,119145,125962
Mexico ,Belize,43665,37650,43598
Mexico ,Norway,42132,31094,43960
Mexico ,Trinidad and Tobago,44393,42058,39615
Mexico ,"Bolivia, Plurinational State of",37787,32924,34696
Mexico ,"Iran, Islamic Republic of",19982,51331,45556
Mexico ,Romania,7664,19859,25770
Mexico ,Indonesia,24680,23813,30884
Mexico ,Uruguay,37123,23670,20468
Mexico ,Syrian Arab Republic,39191,74558,41365
Mexico ,Slovakia,18828,9761,12671
Mexico ,Greece,11272,15871,28090
Mexico ,Philippines,29606,25643,19559
Mexico ,Kazakhstan,4603,9611,5196
Mexico ,Israel,13412,20140,17496
Mexico ,Barbados,11376,10426,11360
Mexico ,Paraguay,18985,12320,10487
Mexico ,Croatia,3133,6634,8175
Mexico ,Slovenia,8935,11677,14011
Mexico ,Viet Nam,5726,6478,11163
Mexico ,Lebanon,12390,8345,9739
Mexico ,Egypt,15587,10822,14345
Mexico ,Serbia and Montenegro,1756,4996,
Mexico ,Bulgaria,8000,3759,13526
Mexico ,Morocco,7453,11481,13417
Mexico ,Estonia,3242,4447,4613
Mexico ,Tunisia,5637,4639,6798
Mexico ,Pakistan,,,5728
Mexico ,Bahamas,7303,3723,5743
Mexico ,Suriname,1863,,
Mexico ,Jordan,1826,3653,6816
Mexico ,Qatar,17795,11990,13332
Mexico ,Ukraine,2009,3911,4608
Mexico ,Belarus,1093,3157,3375
Mexico ,Lithuania,2875,5002,5808
Mexico ,Angola,,,
