reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Mali,Switzerland,253641,59481,142897,233910,239209,392626,227,274,477591,256638,283313,483438,553033,596904,1190464,1271603,1499759,1356817,1262912,1013290
Mali,Australia,427,7052,14729,8568,4235,2740,6275,2337,1669,1417,20360,4183,3222,823,237,368,282299,332116,404154,337096
Mali,China,106755,79250,114240,35895,62952,37049,70411,149595,331685,152468,95651,92978,98694,67802,88509,160301,168652,127553,87679,78512
Mali,France,10209,16543,12558,17423,9357,9777,7763,11445,12760,11310,12792,12479,11951,10870,10624,10804,11162,9367,17527,22001
Mali,Türkiye,397,2887,1332,2174,803,898,1397,2841,2095,454,9483,2259,9128,29941,20319,8665,3807,54809,61648,17124
Mali,Netherlands,1086,4171,3641,4531,3393,2321,2994,3406,2979,5085,5847,9874,7955,8058,8618,12479,9910,6277,6095,9967
Mali,Germany,18195,9615,106027,3513,2645,8364,4175,2994,4396,3624,4765,3455,5235,5447,9108,7242,3672,6831,9804,8733
Mali,United States of America,3870,3783,8106,9929,5269,3820,6398,4182,3750,3755,4878,4696,4484,3067,4915,4727,2299,3470,5680,7906
Mali,Japan,196,146,346,116,209,1076,113,118,62,109,131,176,180,1143,839,4528,3983,4603,7943,5605
Mali,Thailand,25072,27427,29925,27797,27268,12917,13408,30148,6949,28436,42198,44954,31220,34953,17946,18595,4441,11084,11010,5083
Mali,Ukraine,0,0,108,19,0,6,8,26,84,45,16,38,208,164,150,311,1251,7009,545,4468
Mali,Canada,316,179,353,426,376,305,586,887,1237,398,457,693,912,1742,1677,2164,2342,4035,2999,4279
Mali,South Africa,1740,806,718,575,720,128,137,569,1378,524,1744,360,1232,629,408,390,82,3405,2316,3664
Mali,United Kingdom,1785,843,1732,1133,1300,667,787,285,406,391,1130,1087,583,358,1284,1737,5185,6486,6182,3407
Mali,Portugal,1932,2139,5395,1915,1795,178,948,552,337,1188,1799,6607,5718,5006,11732,3658,1902,2304,3401,2574
Mali,Spain,3576,1408,3104,3463,2929,1575,2927,1755,1404,1854,3334,1542,2439,1186,1202,1696,2843,2189,1644,2213
Mali,Belgium,6257,3097,2834,5888,5796,5879,6812,5972,3190,15799,6051,1856,640,1098,8430,2560,3010,6216,2412,1817
Mali,Ireland,108,705,108,618,34,10,28,2742,142,296,299,197,308,65,107,87,68,258,53,1358
Mali,Greece,233,485,256,339,234,50,150,266,240,64,121,0,0,0,0,2,0,0,52,895
Mali,Italy,24798,14258,7810,8156,5275,2743,9742,7942,15796,14704,14377,10803,6840,5696,5056,3778,1078,1473,2088,582
