reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Sudan,China,938127,1157585,1441821
Sudan,Japan,293199,284568,513708
Sudan,Saudi Arabia,27770,163055,140318
Sudan,"Korea, Republic of",111523,79813,88728
Sudan,Egypt,64064,56604,48395
Sudan,United Kingdom,61374,62262,71940
Sudan,Syrian Arab Republic,78658,81266,44491
Sudan,Ethiopia,10608,22512,35970
Sudan,Indonesia,34443,265,643
Sudan,Germany,32184,36998,36108
Sudan,Singapore,10848,11662,11015
Sudan,France,41654,17887,14979
Sudan,Italy,38152,71580,64365
Sudan,India,13342,22997,30300
Sudan,Lebanon,14473,10543,11794
Sudan,Bangladesh,9147,7789,17969
Sudan,Jordan,16381,11193,8562
Sudan,Pakistan,,,10969
Sudan,Mexico,7414,14700,19370
Sudan,Thailand,6964,10558,18583
Sudan,Türkiye,1392,12405,7144
Sudan,Canada,485,154,159
Sudan,Tunisia,6295,5639,8107
Sudan,Greece,12232,5741,5509
Sudan,Netherlands,12585,9764,17183
Sudan,Belgium,3650,4194,7342
Sudan,"Hong Kong, China",4871,4520,5542
Sudan,Poland,3147,2571,3190
Sudan,United States of America,3385,1458,3061
Sudan,Sweden,1056,2635,856
Sudan,Yemen,,,
Sudan,Spain,6334,3607,5434
Sudan,Algeria,535,1020,843
Sudan,Finland,679,8879,10754
Sudan,Qatar,1337,1489,1616
Sudan,Portugal,1352,767,1156
Sudan,"Taipei, Chinese",14989,11813,16538
Sudan,Bulgaria,901,643,608
Sudan,Kuwait,1629,2267,1237
Sudan,Czech Republic,1602,891,1392
Sudan,South Africa,164,331,319
Sudan,Norway,1251,912,719
Sudan,Cyprus,75,185,127
Sudan,Russian Federation,1791,2947,820
Sudan,Austria,179,64,454
Sudan,Denmark,168,456,66
Sudan,"Venezuela, Bolivarian Republic of",34,0,762
Sudan,Viet Nam,1044,394,311
Sudan,Serbia and Montenegro,151,331,
Sudan,Malaysia,233,207,1211
Sudan,Iceland,118,126,139
Sudan,Mauritania,0,0,0
Sudan,Hungary,737,126,75
Sudan,Croatia,43,109,199
Sudan,Switzerland,340,344,574
Sudan,New Zealand,0,15,180
Sudan,Brazil,146,17,33
Sudan,Ukraine,325,174,202
Sudan,Slovenia,185,182,288
Sudan,Bahrain,731,347,242
Sudan,Uganda,140,59,12
Sudan,Argentina,76,16,75
Sudan,Philippines,426,380,19
Sudan,Bosnia and Herzegovina,,,2333
Sudan,"Macedonia, North",506,134,252
Sudan,Albania,0,2020,2030
Sudan,Zambia,57,73,0
Sudan,Sri Lanka,0,0,118
Sudan,Australia,105,81,0
Sudan,Madagascar,128,0,95
Sudan,Malawi,0,12,13
Sudan,Chile,3,22,33
Sudan,Oman,292,139,12355
Sudan,Cuba,0,3,0
Sudan,Mozambique,8,31,185
Sudan,Rwanda,0,12,29
Sudan,Belarus,3,5,5
Sudan,Papua New Guinea,49,89,14
Sudan,Gabon,0,0,0
Sudan,Slovakia,21,27,17
Sudan,Ecuador,0,0,19
Sudan,Trinidad and Tobago,0,0,2
Sudan,Fiji,,11,2
Sudan,Guinea,0,23,
Sudan,Estonia,12,0,10
Sudan,Mali,0,12,6
Sudan,Romania,206,169,485
Sudan,Peru,2,0,3
Sudan,Timor-Leste,,,
Sudan,"Tanzania, United Republic of",49,117,41
Sudan,Colombia,173,84,49
Sudan,Barbados,4,1,8
Sudan,Ireland,778,1105,1456
Sudan,Saint Lucia,0,0,0
Sudan,Dominica,4,10,0
Sudan,Paraguay,0,0,0
Sudan,Honduras,3,22,21
Sudan,Morocco,224,141,28
Sudan,Namibia,0,3,0
Sudan,Uruguay,1,0,4
Sudan,Ghana,0,,1
Sudan,Cameroon,10,0,0
Sudan,Grenada,2,5,0
Sudan,New Caledonia,3,1,1
Sudan,"Bolivia, Plurinational State of",0,0,0
Sudan,Botswana,1,10,5
Sudan,Belize,10,1,0
Sudan,Burundi,2,0,0
Sudan,Cambodia,0,0,30
Sudan,Comoros,0,4,0
Sudan,Benin,2,5,0
Sudan,Dominican Republic,1,0,4
Sudan,Gambia,5,0,0
Sudan,Guatemala,28,0,80
Sudan,Guyana,0,1,94
Sudan,"Iran, Islamic Republic of",0,2232,551
Sudan,Côte d'Ivoire,0,0,0
Sudan,Jamaica,0,41,0
Sudan,Kazakhstan,15,0,1
Sudan,Kenya,16544,2528,7401
Sudan,Lithuania,11,103,110
Sudan,Malta,6,0,1
Sudan,Mauritius,11,0,0
Sudan,"Moldova, Republic of",3,0,0
Sudan,Nicaragua,0,0,1
Sudan,Niger,5,0,0
Sudan,Senegal,0,0,45
Sudan,Togo,1,2,0
Sudan,Burkina Faso,3,0,11
Sudan,Samoa,17,0,0
Sudan,Nepal,,,64
Sudan,Eritrea,,,2351
Sudan,Sierra Leone,,13,
Sudan,Nigeria,337,7,277
