reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Mauritania,France,141372,137665,147702
Mauritania,China,29869,51997,56486
Mauritania,Spain,34910,45174,70350
Mauritania,Belgium,49967,59074,49050
Mauritania,United Kingdom,11529,21441,36402
Mauritania,Germany,33580,38049,43865
Mauritania,Brazil,4877,24232,19471
Mauritania,Greece,4316,12916,25849
Mauritania,Netherlands,16611,20511,34595
Mauritania,United States of America,25442,22867,34881
Mauritania,Italy,34972,32365,33076
Mauritania,Senegal,30299,29222,33409
Mauritania,Japan,15523,17770,18276
Mauritania,India,19067,19353,18149
Mauritania,Morocco,17358,23545,23798
Mauritania,Malaysia,6377,2914,14162
Mauritania,Norway,1284,186,904
Mauritania,Indonesia,17510,13437,9098
Mauritania,Poland,2504,16389,17072
Mauritania,Ukraine,13047,25097,10271
Mauritania,South Africa,3676,9007,10750
Mauritania,Tunisia,1522,2036,3168
Mauritania,Egypt,1466,576,665
Mauritania,Syrian Arab Republic,0,0,6088
Mauritania,Saudi Arabia,1076,1475,3138
Mauritania,Türkiye,4355,11636,4294
Mauritania,Thailand,2897,2517,2184
Mauritania,Israel,55,149,154
Mauritania,Mali,2031,1244,1693
Mauritania,Algeria,12464,10741,2096
Mauritania,Canada,1105,1979,1219
Mauritania,Côte d'Ivoire,5204,9115,6592
Mauritania,Argentina,618,1347,292
Mauritania,Peru,0,44,701
Mauritania,Portugal,1284,2786,2932
Mauritania,Pakistan,,,3145
Mauritania,Sweden,7731,1688,922
Mauritania,Russian Federation,1321,9150,18974
Mauritania,Austria,1333,1725,2478
Mauritania,Bulgaria,1319,2339,3244
Mauritania,"Korea, Republic of",1838,2270,3540
Mauritania,"Hong Kong, China",4530,3134,2185
Mauritania,Switzerland,7885,18493,1410
Mauritania,Gabon,540,1121,178
Mauritania,Lebanon,199,677,807
Mauritania,Romania,1502,1145,741
Mauritania,Estonia,607,1020,371
Mauritania,Australia,3369,1673,1397
Mauritania,Denmark,479,3374,5441
Mauritania,Gambia,10,261,2
Mauritania,Niger,109,0,12
Mauritania,Czech Republic,371,266,1250
Mauritania,Viet Nam,1149,1227,524
Mauritania,Oman,732,1287,552
Mauritania,Ireland,1855,497,337
Mauritania,Angola,,,
Mauritania,"Taipei, Chinese",308,391,626
Mauritania,Togo,81,52,25
Mauritania,Uruguay,0,4,190
Mauritania,Croatia,0,0,0
Mauritania,New Zealand,0,467,1685
Mauritania,Hungary,834,578,85
Mauritania,Lithuania,1679,893,281
Mauritania,Finland,72,111,104
Mauritania,Jordan,31,152,1026
Mauritania,Kuwait,250,374,656
Mauritania,Sri Lanka,102,170,199
Mauritania,Paraguay,0,49,355
Mauritania,Kenya,64,20,68
Mauritania,Guinea,295,7,
Mauritania,"Tanzania, United Republic of",6,28,152
Mauritania,Slovakia,42,0,71
Mauritania,Mexico,13,16,28
Mauritania,Malta,0,134,798
Mauritania,Luxembourg,291,872,498
Mauritania,Guyana,0,2,0
Mauritania,Yemen,,,
Mauritania,"Iran, Islamic Republic of",80,57,53
Mauritania,Burkina Faso,16,28,26
Mauritania,Suriname,0,,
Mauritania,Cambodia,0,0,34
Mauritania,Zimbabwe,0,1,9
Mauritania,Ghana,94,,32
Mauritania,Benin,9,0,1452
Mauritania,Qatar,0,43,0
Mauritania,Uganda,0,0,205
Mauritania,Guinea-Bissau,,,0
Mauritania,Bangladesh,0,0,15
Mauritania,Bahrain,0,18,0
Mauritania,Cyprus,107,79,217
Mauritania,Namibia,0,0,0
Mauritania,Philippines,7,1,8
Mauritania,Andorra,0,0,12
Mauritania,Cameroon,0,0,47
Mauritania,Barbados,7,0,0
Mauritania,Belarus,0,0,119
Mauritania,Cabo Verde,57,153,83
Mauritania,Chile,23,0,2
Mauritania,Colombia,0,2674,5246
Mauritania,Dominican Republic,0,0,19
Mauritania,El Salvador,0,0,6
Mauritania,Iceland,0,0,4
Mauritania,Kazakhstan,0,49,0
Mauritania,Latvia,5,11,137
Mauritania,Madagascar,0,2,6
Mauritania,Malawi,95,48,29
Mauritania,Nicaragua,13,0,0
Mauritania,Panama,96,0,0
Mauritania,Singapore,3154,3863,0
Mauritania,Trinidad and Tobago,0,9,0
Mauritania,"Venezuela, Bolivarian Republic of",0,379,14
Mauritania,Zambia,21,0,0
Mauritania,Central African Republic,0,0,1
Mauritania,Nigeria,7,0,355
