reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Panama,Guatemala,211239,268599,322260
Panama,United States of America,290669,321009,318859
Panama,"Korea, Republic of",141879,143255,179125
Panama,"Venezuela, Bolivarian Republic of",375789,192102,123143
Panama,Germany,87572,161885,186374
Panama,El Salvador,135141,156172,126014
Panama,Poland,44498,113978,65755
Panama,Japan,56555,78520,106148
Panama,Dominican Republic,129036,145969,111402
Panama,Costa Rica,110080,122989,114486
Panama,Honduras,131775,147006,115627
Panama,India,9015,38423,9681
Panama,Ecuador,227064,267995,78620
Panama,Belgium,53557,62107,120114
Panama,Italy,50832,53510,66437
Panama,Armenia,19331,3294,38289
Panama,Belize,34751,5042,54206
Panama,Mexico,58741,35232,37752
Panama,Spain,30665,42349,46611
Panama,Jamaica,27258,33249,35508
Panama,Cuba,22079,30046,36030
Panama,Denmark,77818,1142,27366
Panama,Greece,61826,142091,33502
Panama,Canada,6714,7745,90986
Panama,Türkiye,2477,16718,20222
Panama,Sweden,27640,57562,54590
Panama,Switzerland,28291,28603,30875
Panama,Norway,59853,903,13800
Panama,Colombia,58747,41204,21572
Panama,Thailand,2224,2231,63987
Panama,Brazil,24730,12667,6948
Panama,Chile,4869,8077,6873
Panama,"Taipei, Chinese",4213,4829,6005
Panama,Viet Nam,6565,6000,4557
Panama,United Kingdom,11337,9764,9839
Panama,Netherlands,8518,12272,14053
Panama,Czech Republic,11290,15891,11495
Panama,Peru,4706,11376,47916
Panama,Indonesia,56131,20445,18694
Panama,"Hong Kong, China",18940,14282,17520
Panama,China,1951,3715,28615
Panama,France,18264,8700,20105
Panama,Nicaragua,69524,20731,17086
Panama,Austria,11306,11119,12273
Panama,Portugal,13652,15402,14220
Panama,Singapore,2518,9669,5303
Panama,Saudi Arabia,307,0,30
Panama,Slovakia,6152,5820,4036
Panama,Israel,690,3613,10554
Panama,Finland,13157,6048,5305
Panama,Lithuania,123,3815,6042
Panama,Morocco,2937,8035,4516
Panama,Suriname,4979,,
Panama,"Bolivia, Plurinational State of",6882,5303,4413
Panama,Guyana,4015,4594,5564
Panama,Estonia,1132,634,2050
Panama,Bahamas,4288,5651,5486
Panama,South Africa,623,113,1537
Panama,Trinidad and Tobago,182559,4055,4182
Panama,Barbados,1882,2777,3289
Panama,Iceland,2789,1426,1693
Panama,Hungary,1461,3249,4836
Panama,Russian Federation,911,23576,3543
Panama,Serbia and Montenegro,1576,1660,
Panama,Ireland,149,136,399
Panama,Algeria,680,2121,6793
Panama,Philippines,3283,3199,4959
Panama,Croatia,435,1126,1417
Panama,Saint Lucia,982,1271,1259
Panama,Uruguay,3080,891,768
Panama,Saint Vincent and the Grenadines,1544,1621,1150
Panama,Paraguay,2177,404,592
Panama,Ghana,5021,,1232
Panama,Dominica,1211,1343,1028
Panama,New Zealand,381,65,31
Panama,Bulgaria,744,575,777
Panama,Grenada,557,766,690
Panama,Saint Kitts and Nevis,381,526,586
Panama,Côte d'Ivoire,18,2,4336
Panama,Malaysia,2187,77629,12737
Panama,Ukraine,2654,477,1021
Panama,Bosnia and Herzegovina,,,265
Panama,Qatar,4,268,39
Panama,Argentina,1108,558,348
Panama,Romania,768,1023,389
Panama,Mayotte,0,48,0
Panama,Albania,317,392,1049
Panama,Mozambique,206,15,71
Panama,Belarus,138,467,250
Panama,Australia,1727,164,202
Panama,Georgia,0,48,186
Panama,Pakistan,,,846
Panama,Tunisia,978,380,0
Panama,"Macedonia, North",4780,4729,870
Panama,"Tanzania, United Republic of",38,8,7
Panama,Mauritius,215,218,857
Panama,Angola,,,
Panama,Zimbabwe,0,0,0
Panama,Slovenia,44,3221,49
Panama,Cambodia,7,17,55
Panama,Latvia,108,14,258
Panama,Ethiopia,62,8,3
Panama,Jordan,339,9,393
Panama,Egypt,7,0,15
Panama,Sri Lanka,0,0,91
Panama,Brunei Darussalam,0,0,43
Panama,Namibia,63,84,0
Panama,"Iran, Islamic Republic of",0,0,0
Panama,New Caledonia,49,5,1
Panama,Kuwait,0,23,109
Panama,Malta,235,235,444
Panama,Madagascar,12,0,549
Panama,Cyprus,57,249,140
Panama,Kyrgyzstan,0,0,0
Panama,Andorra,5,14,157
Panama,Azerbaijan,0,0,72
Panama,"Micronesia, Federated States of",,0,0
Panama,Fiji,,3,41
Panama,Malawi,271,0,384
Panama,Papua New Guinea,13,6,4
Panama,Benin,8,0,35
Panama,Kazakhstan,0,50,15
Panama,Faroe Islands,32,5,9
Panama,Luxembourg,44,6,1
Panama,Sudan (before 2012) Metadata,167,626,0
Panama,Gambia,0,0,33
Panama,Bangladesh,3644,1921,31
Panama,"Macao, China",0,0,0
Panama,Montserrat,2,2,5
Panama,Seychelles,0,0,8
Panama,Gabon,348,0,1531
Panama,Guinea-Bissau,,,279
Panama,Mongolia,1,,0
Panama,Guinea,0,26,
Panama,Bahrain,48,7,0
Panama,Botswana,0,1,1
Panama,Cameroon,1509,198,142
Panama,French Polynesia,0,0,2
Panama,Greenland,0,0,104
Panama,Kenya,97,44,0
Panama,Lebanon,121,6044,62
Panama,"Moldova, Republic of",33,19,0
Panama,Oman,173,0,0
Panama,Rwanda,0,3,0
Panama,Sao Tome and Principe,0,1,0
Panama,Senegal,0,0,10
Panama,Syrian Arab Republic,0,0,1302
Panama,Togo,9,53,422
Panama,Turks and Caicos Islands,27,0,14
Panama,Uganda,44,0,32
Panama,Burkina Faso,3,2,0
Panama,Nigeria,8464,2464,223804
Panama,Anguilla,7,11,37
