reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Libya,China,254985,360499,704105,870992,1640447,2002912,2061358,720379,2384239,2834679,2157612,1895780,1211185,1028537,1433045,2451593,1880409,2129030,2373287,3917355
Libya,Türkiye,337204,384167,489261,643150,1074288,1795117,1932370,747629,2139440,3131864,2166246,1420062,906392,880729,1498326,2069669,1653078,2769426,2841054,3260433
Libya,Italy,1865124,1694613,1761079,2224927,3889561,3400418,3574582,848939,3059889,3782520,2930464,1649055,1190224,1230626,1426509,1390764,1000600,1434191,2287623,1838724
Libya,Greece,195996,200522,278610,155413,197439,353708,724283,223340,1008617,990498,295072,165630,367142,301507,506180,451368,719366,1189819,1946097,1705878
Libya,Cyprus,5748,7971,8065,5849,8400,21203,10316,2576,15819,28321,9602,3819,145000,301218,453966,353195,185635,213722,133025,774182
Libya,Germany,814987,816534,742270,919056,1557270,1603008,1276847,451566,909847,1305069,732278,389672,330033,323685,382551,484379,400816,681788,558183,613031
Libya,"Korea, Republic of",447125,364710,433583,402081,821073,1234982,1410549,180912,1076690,1064595,893844,544338,717440,280482,425119,632102,337967,428530,366876,572190
Libya,Belgium,147998,148571,212782,173420,206779,276617,301250,124289,317973,333260,238159,136723,134106,122933,229483,291119,255697,792210,1358188,452254
Libya,Brazil,116211,213030,203240,238621,371433,204381,456173,101098,422336,500900,391821,147870,141496,160898,228129,279360,166445,313404,320013,450865
Libya,United States of America,39202,83842,434856,510499,721162,666057,665534,307239,549022,864518,531856,231337,190108,134882,243859,412009,289956,295287,290964,446260
Libya,Netherlands,160267,166849,170619,311228,318713,398163,346029,298265,516932,630570,328958,216737,174172,216133,391261,595311,576854,535765,365128,377698
Libya,Spain,131856,219219,106497,157288,366352,378899,336167,152607,488481,616136,753282,441135,378173,625216,713123,468723,346849,366732,429430,330927
Libya,France,278155,374303,544303,715161,716963,998005,1299046,316378,694343,1063804,346921,764602,194510,183171,233077,210048,171342,208183,229706,321561
Libya,Thailand,113278,113756,137877,266769,314446,225201,244295,99375,349974,409485,227163,103997,124977,107875,134943,216049,176716,188595,233277,231532
Libya,Romania,11931,21955,20035,11565,55718,41704,59176,23891,138622,324856,263455,157991,211185,164782,204141,127752,99889,100255,155589,217494
Libya,Switzerland,153104,150353,190971,232030,264777,143625,105354,109848,229666,374119,253070,107770,213955,116895,161905,121134,127140,216679,154271,196870
Libya,United Kingdom,397592,388499,375960,465362,519635,669446,588537,138523,298124,421056,272726,161518,208766,240569,169345,201446,148878,141182,145570,195778
Libya,Argentina,53546,60224,83793,122532,192438,110515,137323,60487,95541,128751,175246,71113,67978,31407,63976,61975,39538,128876,162383,176006
Libya,Bulgaria,6424,22427,3919,2760,21203,10033,41138,8374,41204,152147,181880,86171,87593,67108,65459,72479,130965,138633,198910,175887
Libya,Ukraine,31913,63613,150148,180361,124871,195826,201457,107604,296209,273826,219052,182660,247838,207049,325667,316891,327835,468004,254539,106931
Libya,Canada,79251,70120,59244,182391,118775,231370,239115,51786,153171,112788,71190,22722,12947,15438,33218,67284,38522,58434,59814,98036
Libya,Poland,8927,12441,24278,37128,30364,35706,36526,10663,48818,93017,65495,47130,29058,28964,51647,71470,54745,70331,77389,93565
Libya,Sweden,87129,93887,105795,145171,178751,120582,183235,28218,55880,90929,99213,21962,38591,40476,61555,37440,37547,43551,29554,80028
