reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Thailand,Japan,11878892,13184118,16040512
Thailand,Singapore,5297679,5710467,6150250
Thailand,United States of America,5989356,4860186,5835278
Thailand,Malaysia,3359950,3972624,4615312
Thailand,China,2337109,2957345,3827905
Thailand,"Korea, Republic of",1848033,2335448,2523846
Thailand,"Taipei, Chinese",2125578,2295786,2562024
Thailand,"Hong Kong, China",1897951,2206086,2516773
Thailand,Germany,2070773,1965933,2130671
Thailand,Australia,1183413,1365408,1467233
Thailand,Indonesia,1063621,1227352,1392633
Thailand,Oman,1128673,1274201,6670
Thailand,United Kingdom,935569,800827,950721
Thailand,Yemen,,,
Thailand,Philippines,1358088,1083440,1233951
Thailand,France,788910,728032,755474
Thailand,Italy,581539,609068,701670
Thailand,India,598291,741183,731772
Thailand,Switzerland,766566,660153,678697
Thailand,Belgium,583723,613835,746270
Thailand,Netherlands,533539,508753,639558
Thailand,Brazil,208306,350037,416189
Thailand,Viet Nam,322771,227251,335411
Thailand,Qatar,257152,375316,399014
Thailand,Israel,330725,393634,457940
Thailand,Canada,285951,338018,328689
Thailand,Russian Federation,71378,96021,130413
Thailand,South Africa,171222,188643,216740
Thailand,Brunei Darussalam,414511,472850,390658
Thailand,Sweden,266558,367961,310726
Thailand,Argentina,304227,312206,434652
Thailand,Spain,219074,201221,220295
Thailand,Ukraine,168673,247671,152921
Thailand,New Zealand,173161,163723,193774
Thailand,Ireland,129234,105757,164031
Thailand,Finland,362350,246204,149774
Thailand,Saudi Arabia,116597,131030,126636
Thailand,Denmark,112149,117572,141349
Thailand,Austria,88573,84868,157433
Thailand,Chile,49176,50779,56447
Thailand,Türkiye,37301,45100,108489
Thailand,Czech Republic,44067,63332,38677
Thailand,Poland,44408,20628,26783
Thailand,Norway,81480,95142,87055
Thailand,Kuwait,51687,13777,30593
Thailand,Pakistan,,,69275
Thailand,Algeria,0,6950,17
Thailand,Egypt,8790,15612,21154
Thailand,Uruguay,12918,11621,50250
Thailand,Peru,70293,26022,26694
Thailand,Zimbabwe,0,10732,13622
Thailand,Gabon,606,766,229
Thailand,"Iran, Islamic Republic of",50311,40557,9587
Thailand,Maldives,6570,13278,18512
Thailand,Bahrain,16295,20374,33323
Thailand,Mali,24268,16412,34602
Thailand,Mexico,69506,54185,53680
Thailand,Morocco,26663,33594,22504
Thailand,Portugal,15604,14587,16373
Thailand,Bangladesh,27136,21853,19683
Thailand,Hungary,16365,28038,22468
Thailand,Kazakhstan,3153,17849,16350
Thailand,Sri Lanka,36873,14148,11135
Thailand,Greece,12234,10353,12880
Thailand,Cambodia,7662,7948,11791
Thailand,Benin,7859,12585,15721
Thailand,Kenya,7043,1829,7826
Thailand,French Polynesia,457,496,12139
Thailand,Colombia,7370,7195,8253
Thailand,Bulgaria,2500,8869,5259
Thailand,Sudan (before 2012),8551,6513,16172
Thailand,Belarus,1825,1381,3981
Thailand,Côte d'Ivoire,9513,10696,16847
Thailand,Ghana,1325,,1388
Thailand,Cameroon,15117,12271,11752
Thailand,Paraguay,4695,4199,5843
Thailand,Slovakia,5518,4100,5850
Thailand,Jordan,5394,3706,8058
Thailand,Romania,39337,19566,22609
Thailand,Slovenia,4518,5628,5547
Thailand,Papua New Guinea,33,2032,7171
Thailand,Luxembourg,4162,3462,4604
Thailand,Syrian Arab Republic,43822,101116,29186
Thailand,"Tanzania, United Republic of",4161,1747,3671
Thailand,"Macao, China",162,2365,2863
Thailand,Estonia,3659,4605,3588
Thailand,Madagascar,5589,6759,8929
Thailand,Namibia,3,1,51
Thailand,Togo,1188,4278,2688
Thailand,Iceland,651,1393,2380
Thailand,Costa Rica,524,771,2357
Thailand,Mauritius,369,1004,1076
Thailand,Latvia,275,221,1265
Thailand,Malta,2288,1178,1517
Thailand,"Venezuela, Bolivarian Republic of",3796,2305,1390
Thailand,Mozambique,127,819,2029
Thailand,Solomon Islands,1290,1393,724
Thailand,Senegal,374,0,2388
Thailand,Lebanon,1133,593,706
Thailand,Cyprus,1571,1872,1150
Thailand,Ethiopia,1744,1101,1536
Thailand,Panama,0,0,0
Thailand,Mauritania,2731,397,1229
Thailand,Ecuador,8388,184,1384
Thailand,Croatia,623,261,716
Thailand,Zambia,8080,1794,6229
Thailand,"Bolivia, Plurinational State of",1670,730,720
Thailand,Lithuania,810,467,5625
Thailand,Faroe Islands,82,1002,803
Thailand,Dominican Republic,50,279,101
Thailand,Trinidad and Tobago,107,5,0
Thailand,Armenia,9,0,2373
Thailand,Jamaica,2,0,0
Thailand,Guyana,22,38,165
Thailand,Timor-Leste,,,
Thailand,Botswana,0,0,7
Thailand,Greenland,3376,637,0
Thailand,Burkina Faso,0,3,4
Thailand,Seychelles,9,0,8
Thailand,Rwanda,0,387,3
