reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Palestine,Jordan,28233,27332,25543
Palestine,Egypt,5695,7358,11414
Palestine,Germany,12087,10754,14580
Palestine,China,4891,4393,6695
Palestine,Türkiye,5999,4729,6489
Palestine,Switzerland,755,2111,3947
Palestine,France,6381,4792,2570
Palestine,Netherlands,3796,4169,4578
Palestine,Paraguay,790,0,530
Palestine,"Korea, Republic of",1309,325,1464
Palestine,United Kingdom,345,166,1129
Palestine,Italy,2944,6846,2227
Palestine,Austria,20,72,118
Palestine,Spain,861,826,2645
Palestine,Denmark,806,884,990
Palestine,Czech Republic,955,104,80
Palestine,Japan,65,11,256
Palestine,Sweden,136,127,1374
Palestine,Saudi Arabia,59,377,0
Palestine,Belgium,0,2000,542
Palestine,Chile,0,195,1629
Palestine,Slovakia,0,4,0
Palestine,Argentina,0,0,103
Palestine,United States of America,2229,296,498
Palestine,Sri Lanka,299,130,0
Palestine,Malaysia,119,121,264
Palestine,Estonia,0,0,0
Palestine,Indonesia,1767,651,809
Palestine,Greece,11,0,136
Palestine,Qatar,0,15,0
Palestine,Romania,0,0,27
Palestine,Costa Rica,0,0,0
Palestine,Bahrain,0,0,0
Palestine,Finland,121,81,157
Palestine,Slovenia,0,0,32
Palestine,Panama,0,0,0
Palestine,Oman,0,0,0
Palestine,Poland,5146,4610,4601
Palestine,Lithuania,0,0,9
Palestine,Cyprus,3,6,33
Palestine,Malta,0,0,0
Palestine,Luxembourg,0,0,0
Palestine,"Macao, China",0,0,0
Palestine,Australia,3224,2339,3065
Palestine,Bangladesh,231,135,64
Palestine,Colombia,0,30,61
Palestine,Ireland,2,94,55
Palestine,Kuwait,0,1,3
Palestine,New Zealand,137,222,0
Palestine,Norway,71,0,0
Palestine,Portugal,353,0,318
Palestine,Syrian Arab Republic,0,0,88
