reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Philippines,Japan,8196321,8458454,9015779
Philippines,United States of America,7660001,7275959,7987298
Philippines,China,1619112,2042241,3092688
Philippines,Singapore,3080387,3040261,3236307
Philippines,"Taipei, Chinese",2148575,1972492,2296752
Philippines,"Korea, Republic of",2535383,2950038,2975010
Philippines,"Hong Kong, China",1923787,2304115,2223459
Philippines,Malaysia,1287505,1334910,1436678
Philippines,Thailand,1155753,1274071,1622992
Philippines,Germany,965243,746595,1062507
Philippines,Indonesia,814785,778197,944666
Philippines,Australia,682532,628300,626168
Philippines,United Kingdom,566394,532210,628952
Philippines,Viet Nam,368390,315221,340003
Philippines,France,460252,372483,381458
Philippines,Netherlands,187085,180440,240534
Philippines,India,231773,467306,324317
Philippines,New Zealand,237330,216464,284508
Philippines,Canada,224459,197567,269797
Philippines,Italy,225081,246699,270090
Philippines,Argentina,103716,154964,236283
Philippines,Brazil,83044,126660,117401
Philippines,Ireland,689140,323641,235224
Philippines,Russian Federation,46223,97804,183350
Philippines,Qatar,191862,126815,158647
Philippines,Austria,83052,66483,181161
Philippines,Belgium,142714,153972,181218
Philippines,Switzerland,151185,165456,176381
Philippines,Spain,114068,123928,148570
Philippines,Israel,245572,95524,170053
Philippines,Finland,345588,112490,171459
Philippines,Sweden,120079,103421,112482
Philippines,Ukraine,135543,183597,194648
Philippines,Denmark,50613,55751,48759
Philippines,Chile,56381,38197,53110
Philippines,Papua New Guinea,12512,15587,34988
Philippines,South Africa,43057,29045,35810
Philippines,Türkiye,12787,15298,27402
Philippines,Czech Republic,10276,8044,20079
Philippines,Pakistan,,,23146
Philippines,Kazakhstan,2319,0,6472
Philippines,Hungary,62483,33358,33538
Philippines,Costa Rica,59202,6384,32943
Philippines,Poland,4505,1997,5427
Philippines,Saudi Arabia,58944,28922,25781
Philippines,Norway,30892,14830,15020
Philippines,Kuwait,20240,28524,23555
Philippines,Mexico,22210,19906,20261
Philippines,"Macao, China",5043,3754,591
Philippines,Malta,957,314,774
Philippines,Egypt,403,942,1148
Philippines,Portugal,10201,8379,9284
Philippines,Peru,20436,13976,11053
Philippines,Jordan,15385,8166,8686
Philippines,Bulgaria,1490,1694,4842
Philippines,Greece,3987,10567,5812
Philippines,Solomon Islands,5837,5981,6317
Philippines,Uruguay,5647,5342,5850
Philippines,Bangladesh,7278,1709,204
Philippines,Kenya,1192,494,1876
Philippines,Colombia,5564,7743,6124
Philippines,"Iran, Islamic Republic of",2307,7134,4697
Philippines,Mali,801,2413,2614
Philippines,Sri Lanka,4374,6274,5866
Philippines,Bahrain,11226,3935,804
Philippines,Zambia,2,0,0
Philippines,Luxembourg,2799,1965,5688
Philippines,Malawi,6289,6389,4022
Philippines,Cambodia,4228,1783,2334
Philippines,Slovakia,1301,1043,2080
Philippines,Zimbabwe,0,1605,823
Philippines,Lithuania,2940,3074,519
Philippines,Slovenia,416,1006,880
Philippines,Côte d'Ivoire,1557,225,1143
Philippines,Oman,241392,154648,411
Philippines,Nicaragua,0,0,0
Philippines,Mauritius,50,423,453
Philippines,Brunei Darussalam,433,22206,918
Philippines,Fiji,,63,19
Philippines,Cyprus,393,721,363
Philippines,Romania,16050,6873,5018
Philippines,Belarus,618,37,2371
Philippines,"Venezuela, Bolivarian Republic of",1050,789,392
Philippines,Tunisia,5,11,2
Philippines,Ecuador,251,160,347
Philippines,"Tanzania, United Republic of",268,134,73
Philippines,Benin,563,659,1625
Philippines,Morocco,401,103,166
Philippines,Croatia,2153,708,302
Philippines,Bosnia and Herzegovina,,,0
Philippines,Seychelles,0,299,283
Philippines,Ethiopia,1,0,53
Philippines,Faroe Islands,0,0,84
Philippines,Lebanon,2749,371,253
Philippines,Mozambique,1536,63,483
Philippines,Cameroon,0,321,25
Philippines,Estonia,1031,255,795
Philippines,French Polynesia,30,154,456
Philippines,Angola,,,
Philippines,Paraguay,2491,196,378
Philippines,Dominican Republic,0,99,70
Philippines,Timor-Leste,,,
Philippines,Madagascar,0,10,431
Philippines,Kyrgyzstan,0,0,0
Philippines,Latvia,2,7,2
Philippines,Sudan (before 2012),48,441,0
Philippines,Iceland,26,56,11
Philippines,Albania,0,0,0
Philippines,Serbia and Montenegro,90,375,
Philippines,Mongolia,0,,0
Philippines,Saint Lucia,0,3,0
Philippines,Guatemala,30,77,18
Philippines,Cuba,129,0,1
Philippines,Jamaica,7,5,14
Philippines,"Moldova, Republic of",0,0,0
Philippines,Senegal,0,174,30
Philippines,Barbados,166,12,10
Philippines,Azerbaijan,2,0,0
Philippines,Botswana,0,0,2
Philippines,Honduras,0,8,0
Philippines,Andorra,0,0,1
Philippines,Namibia,151,2,0
Philippines,Ghana,23,,94
Philippines,Algeria,21,16,0
Philippines,Bahamas,0,0,0
Philippines,Armenia,0,0,17
Philippines,"Bolivia, Plurinational State of",0,8,0
Philippines,Belize,0,0,0
Philippines,El Salvador,0,0,13
Philippines,Gabon,2616,29,17
Philippines,Georgia,20,6,0
Philippines,Guyana,16,29,22
Philippines,Mauritania,0,403,0
Philippines,Saint Vincent and the Grenadines,0,1,0
Philippines,Eswatini,0,0,15
Philippines,Syrian Arab Republic,0,0,118
Philippines,Togo,13795,0,0
Philippines,Trinidad and Tobago,234,0,0
Philippines,Uganda,4,5,0
Philippines,"Macedonia, North",5,16,3
Philippines,Nepal,,,58
Philippines,Lesotho,2,0,0
Philippines,Nigeria,0,0,43
