reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Taiwan,Japan,24229240,26240543,31236376
Taiwan,United States of America,18121638,18381793,17447859
Taiwan,China,5001071,6586178,9004478
Taiwan,"Korea, Republic of",5835269,6631582,7044551
Taiwan,Singapore,6265364,6198296,6903508
Taiwan,"Hong Kong, China",4639477,4485087,5482241
Taiwan,Germany,3651468,3887152,4298302
Taiwan,Malaysia,3188713,3479969,3776670
Taiwan,Australia,2776518,2579665,2421572
Taiwan,Indonesia,2188141,2067617,2233273
Taiwan,Netherlands,1859636,1633397,1708553
Taiwan,Thailand,1915833,1970533,2588923
Taiwan,Philippines,2127358,2485093,2492237
Taiwan,France,1922414,1219681,1450162
Taiwan,Russian Federation,257928,463428,836560
Taiwan,United Kingdom,1298056,1283631,1485697
Taiwan,South Africa,453925,485700,661392
Taiwan,Switzerland,784719,768931,992812
Taiwan,Italy,965977,972746,1059011
Taiwan,Chile,372769,538252,589862
Taiwan,Canada,659010,718049,888271
Taiwan,Viet Nam,805997,817689,749168
Taiwan,Brazil,311601,430395,688973
Taiwan,Sweden,506359,496056,564816
Taiwan,Belgium,556936,511888,455882
Taiwan,Israel,348424,354130,312761
Taiwan,India,374006,503040,559744
Taiwan,Oman,149550,470399,82
Taiwan,New Zealand,298576,315257,364127
Taiwan,Ireland,337839,326745,322921
Taiwan,Finland,211156,123929,333923
Taiwan,Spain,284038,270261,268694
Taiwan,Austria,210434,180339,250216
Taiwan,Qatar,23157,27314,87234
Taiwan,Peru,85889,110365,147323
Taiwan,Ukraine,131734,243770,150919
Taiwan,Bahrain,179209,161921,199261
Taiwan,Denmark,161411,171550,174167
Taiwan,Türkiye,67457,230322,130160
Taiwan,Norway,92554,147379,101676
Taiwan,New Caledonia,71398,79676,102174
Taiwan,Mexico,161314,208147,147929
Taiwan,Argentina,31156,83542,125891
Taiwan,Colombia,24182,44050,52250
Taiwan,Poland,62607,62204,50051
Taiwan,Hungary,47599,67258,24686
Taiwan,Belarus,6820,15846,19902
Taiwan,Pakistan,,,58607
Taiwan,Zambia,364,9,2088
Taiwan,Romania,16771,33533,47822
Taiwan,Czech Republic,22834,41742,37316
Taiwan,Costa Rica,11307,22900,38572
Taiwan,Cameroon,141387,20139,59319
Taiwan,Gabon,6675,3656,2355
Taiwan,"Macao, China",16274,14469,23301
Taiwan,Luxembourg,9681,8510,13572
Taiwan,Slovakia,3264,2714,11114
Taiwan,Bangladesh,16910,13508,15052
Taiwan,Zimbabwe,427,10856,10810
Taiwan,Portugal,16336,17745,11800
Taiwan,Greece,12973,12674,13688
Taiwan,Egypt,8560,11920,63897
Taiwan,Iceland,18055,18601,13372
Taiwan,Bulgaria,5571,10992,15365
Taiwan,Kuwait,621655,13274,11587
Taiwan,Papua New Guinea,3698,7265,9646
Taiwan,Slovenia,11985,14072,17669
Taiwan,Jamaica,8,84,144
Taiwan,Morocco,1102,5760,5096
Taiwan,Mali,12963,3617,1670
Taiwan,Kazakhstan,1062,2669,3560
Taiwan,Sri Lanka,12367,11977,11677
Taiwan,Panama,11721,4806,6855
Taiwan,Namibia,259,3823,2531
Taiwan,Côte d'Ivoire,27976,22961,14813
Taiwan,Togo,5989,15788,17990
Taiwan,Paraguay,11648,10995,10654
Taiwan,Senegal,164,87,3131
Taiwan,Uruguay,2337,3136,4630
Taiwan,Estonia,2903,5841,7358
Taiwan,Jordan,7972,5939,9338
Taiwan,Ecuador,19869,6642,3708
Taiwan,Brunei Darussalam,33,55,48
Taiwan,Cambodia,4690,3596,4382
Taiwan,Latvia,4167,937,1913
Taiwan,"Tanzania, United Republic of",998,1694,1676
Taiwan,Mauritius,479,3448,3694
Taiwan,"Moldova, Republic of",0,0,2
Taiwan,Syrian Arab Republic,0,0,9887
Taiwan,Lithuania,1788,1628,1104
Taiwan,Cuba,1175,3793,2227
Taiwan,Fiji,,272,1567
Taiwan,Armenia,1,281,387
Taiwan,"Macedonia, North",326,0,15
Taiwan,Guyana,207,35,283
Taiwan,Nicaragua,406,193,205
Taiwan,Lebanon,272,309,705
Taiwan,El Salvador,342,6598,1989
Taiwan,Malta,617,1929,2456
Taiwan,Guatemala,5382,4666,199
Taiwan,Mozambique,1297,64,602
Taiwan,Benin,2726,859,6360
Taiwan,Honduras,281,313,307
Taiwan,Barbados,204,570,652
Taiwan,Sudan (before 2012),15436,108,866
Taiwan,Cyprus,924,841,646
Taiwan,Ethiopia,442,353,1578
Taiwan,Croatia,153,2041,752
Taiwan,Trinidad and Tobago,4072,616,487
Taiwan,Yemen,,,
Taiwan,Guinea,0,0,
Taiwan,Faroe Islands,168,62,1379
Taiwan,Madagascar,1129,768,566
Taiwan,Kenya,117,66,182
Taiwan,Tunisia,97,104,286
Taiwan,Malawi,896,21,119
Taiwan,Ghana,10737,,3581
Taiwan,Uganda,153,101,501
Taiwan,"Bolivia, Plurinational State of",26,141,15
Taiwan,Timor-Leste,,,
Taiwan,French Polynesia,59,78,105
Taiwan,Mauritania,7,0,111
Taiwan,Serbia and Montenegro,57,56,
Taiwan,Angola,,,
Taiwan,Solomon Islands,3,0,177
Taiwan,Georgia,0,7,4
Taiwan,Samoa,7,0,1
Taiwan,Algeria,11287,0,0
Taiwan,Suriname,107,,
Taiwan,Azerbaijan,13,1,0
Taiwan,Burkina Faso,10,1,0
Taiwan,Mongolia,14,,8
Taiwan,Bosnia and Herzegovina,,,0
Taiwan,Maldives,161,77,40
Taiwan,Belize,0,0,21
Taiwan,Saint Lucia,0,2,3
Taiwan,Eswatini,0,2400,582407
Taiwan,Andorra,0,9,0
Taiwan,Botswana,173,22,0
Taiwan,Cabo Verde,0,62,0
Taiwan,Mayotte,0,0,0
Taiwan,Dominica,3,0,0
Taiwan,Dominican Republic,901,0,0
Taiwan,Gambia,1,149,232
Taiwan,Greenland,0,15,0
Taiwan,Grenada,0,0,0
Taiwan,Kyrgyzstan,0,0,1
Taiwan,Niger,0,14,0
Taiwan,Saint Kitts and Nevis,1,1,0
Taiwan,Seychelles,302,337,0
Taiwan,Nepal,,,593
Taiwan,Eritrea,,,25
Taiwan,Central African Republic,1388,826,0
Taiwan,Lesotho,23,13715,230
Taiwan,Nigeria,225891,158990,245372
Taiwan,Tonga,17,63,47
