reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Senegal,Switzerland,2058,4686,9118,6740,5084,164267,14891,8683,339698,298569,277424,229388,280191,288066,508334,599879,490506,724500,645166,604570
Senegal,China,3941,7880,9361,22531,4970,41975,51160,68709,51356,39730,47019,111785,161561,149799,128509,300786,315088,439519,269514,341426
Senegal,Australia,30,243,1437,2127,1122,701,1439,538,576,275,388,371,1737,1432,1127,2837,196377,221854,212554,232973
Senegal,Spain,60289,58651,57735,63993,79041,52903,65804,110204,87729,83117,110769,84211,100339,139262,166742,172430,128783,186372,229379,176895
Senegal,United States of America,3275,4045,22162,21244,18798,7508,5487,7228,17624,17934,26458,74961,56375,75452,131993,136436,104769,154708,509744,165584
Senegal,France,126552,132184,127172,150283,122014,97142,110653,133841,90148,119880,109154,94703,83888,99452,107796,89217,85348,90594,95307,81977
Senegal,Norway,126,210,1082,1754,1528,1192,1668,2334,1773,4421,8653,6810,18063,47308,46534,49670,61460,82689,96356,75899
Senegal,Italy,88920,71804,91117,112304,102699,74714,78981,137343,97464,71915,86254,92459,75617,85195,120993,112979,56384,110009,101523,73103
Senegal,United Kingdom,8820,12052,13465,19229,17217,14993,21385,41045,33388,41883,46732,36313,44646,47574,60385,57387,62156,69386,70033,70641
Senegal,Belgium,21247,15551,32631,55920,62808,55687,57454,70664,39017,29450,69348,54114,36413,44612,88639,42933,45233,40860,39434,65410
Senegal,Netherlands,13992,15216,17440,20739,26582,18594,19106,25712,36645,37390,40725,34856,36887,47837,51970,77733,46681,59374,55954,55162
Senegal,"Korea, Republic of",3011,3338,4583,8706,7245,6589,12944,21018,39629,61805,53032,62649,74297,61236,59250,49057,40740,48705,51501,44462
Senegal,Japan,18460,15874,9311,13949,17524,9882,11673,25470,27111,14809,16539,11643,7738,20818,21651,26065,19964,33051,31515,39395
Senegal,Türkiye,89,462,577,1632,1877,1489,1449,2509,2163,5581,4631,5517,6138,4946,12585,10209,19029,10908,17526,30009
Senegal,Germany,7524,9456,10068,10181,8836,8942,8200,9497,8676,18527,21126,17227,17243,19441,26865,24962,22003,29201,29018,21359
Senegal,Greece,23359,26463,22468,26831,25246,28068,17850,23930,17356,15390,15529,10952,9790,9656,9438,11536,8471,16468,16714,17104
Senegal,"Hong Kong, China",11172,12890,10558,12542,10931,7177,6603,12477,12795,16687,15882,18027,12709,19547,25004,22844,13260,9420,13336,16693
