reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Montserrat,United States of America,5977,5136,7945
Montserrat,Italy,391,1865,3345
Montserrat,United Kingdom,1638,2006,4217
Montserrat,Germany,364,1042,941
Montserrat,Eswatini,0,0,0
Montserrat,Trinidad and Tobago,1075,908,926
Montserrat,Japan,607,611,460
Montserrat,Barbados,507,561,581
Montserrat,Indonesia,2373,2358,1095
Montserrat,Guinea-Bissau,,,0
Montserrat,Seychelles,0,0,0
Montserrat,India,22,192,522
Montserrat,Sweden,59,0,0
Montserrat,Canada,141,188,214
Montserrat,Netherlands,558,174,589
Montserrat,Saint Lucia,185,118,45
Montserrat,Dominica,272,253,260
Montserrat,Denmark,29,179,23
Montserrat,Poland,0,0,0
Montserrat,Australia,95,23,0
Montserrat,Dominican Republic,0,1,46
Montserrat,Saint Vincent and the Grenadines,168,184,170
Montserrat,Pakistan,,,0
Montserrat,Suriname,14,,
Montserrat,Grenada,29,0,5
Montserrat,Ireland,27,41,128
Montserrat,Jamaica,210,111,105
Montserrat,France,66,85,108
Montserrat,Malawi,0,0,0
Montserrat,Saint Kitts and Nevis,139,94,150
Montserrat,South Africa,0,0,107
Montserrat,"Korea, Republic of",0,0,22
Montserrat,Mauritius,0,0,0
Montserrat,Portugal,67,18,77
Montserrat,Austria,79,55,32
Montserrat,"Taipei, Chinese",13,20,0
Montserrat,"Tanzania, United Republic of",41,0,19
Montserrat,China,37,9,26
Montserrat,Greece,10,0,15
Montserrat,Viet Nam,0,15,23
Montserrat,"Macao, China",0,0,0
Montserrat,Peru,99,22,0
Montserrat,Guyana,9,5,35
Montserrat,Luxembourg,0,18,69
Montserrat,Brazil,50,42,53
Montserrat,Costa Rica,0,0,0
Montserrat,Switzerland,265,159,47
Montserrat,Belgium,1,153,56
Montserrat,Thailand,111,1555,180
Montserrat,Honduras,0,0,0
Montserrat,Kenya,0,0,0
Montserrat,Mexico,0,0,0
Montserrat,Türkiye,0,0,1
Montserrat,New Zealand,0,0,0
Montserrat,Sri Lanka,0,0,31
Montserrat,Colombia,7,253,0
Montserrat,Ethiopia,0,0,0
Montserrat,Guatemala,0,0,41
Montserrat,Côte d'Ivoire,0,0,5341
Montserrat,Lebanon,7,0,0
Montserrat,Philippines,0,0,3
Montserrat,Zimbabwe,0,0,2
Montserrat,Spain,3,0,37
Montserrat,Togo,5,13,0
Montserrat,"Venezuela, Bolivarian Republic of",299,0,0
Montserrat,Anguilla,15,7,0
