reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Portugal,Spain,17522028,18456011,19056486,21949586,24669295,20523080,21790426,24436539,20346175,22864855,23577911,19815309,19956187,22615934,25172530,24523329,22626713,29415993,33757082,36072945
Portugal,Germany,8454654,9143387,9259326,10747439,11975244,8636018,10247442,9714352,7870355,8401935,9403427,8339167,8771720,10120566,11842849,11921000,10142230,11862568,12154805,12905731
Portugal,France,5453481,5750895,6083012,6817923,7565442,6022592,5547469,5524877,4646112,5339372,5463630,4750826,5081436,5449423,6281184,8022065,5431539,6304384,6776452,7490030
Portugal,Netherlands,2457442,2537341,2697227,3243483,3625133,3366487,3836638,3530148,3190805,3372148,3547685,2638960,2648148,3212943,3667821,3734156,3428315,4572273,4596613,6621916
Portugal,Italy,4214927,4096846,4691344,4869073,5285366,5408347,4539667,4574069,3884006,4021089,4300614,3725132,3910010,4519381,4977090,4929294,4297236,5232396,6060769,5916060
Portugal,China,588259,911953,1359664,1834752,2317102,1923516,2513318,2801434,2501158,2506864,3137073,2897547,4023223,3464745,3768702,4366438,4180565,5354238,5978102,5794844
Portugal,Brazil,960579,1022700,1467974,1803740,1705617,1276847,1505180,2054838,1624615,854202,1060229,822199,654464,1432617,1454652,1159238,1634232,2634648,4274261,3716171
Portugal,Belgium,1930246,2114711,2178060,2667651,2912935,2353692,2360247,2353854,2095333,2167966,2267227,2099709,2216113,2366444,2672810,2719444,2335861,3233190,3848370,3513635
Portugal,United States of America,1046079,1131865,1470640,2478490,2645969,1085269,1057862,1315990,1097096,844359,1135635,942301,967411,1192557,1572596,1715572,1658075,2369248,2783057,2281567
Portugal,Poland,468200,431565,524890,461297,570175,532828,608293,660395,581298,660427,800174,753029,797650,954514,1141218,1206727,1344405,1895851,1940615,2059943
Portugal,United Kingdom,2912104,3067673,4391997,3005360,2994653,2372146,2778535,2788999,2058162,2076412,2191585,1911095,1935932,2025136,2112555,2007476,1903998,1658204,1636589,1647249
Portugal,Ireland,425034,472749,529201,568902,620070,567295,555170,629973,494110,431805,470322,451501,468157,515409,518625,470129,418710,767193,700962,1599593
Portugal,Türkiye,401998,395538,562721,550527,540744,408920,465228,445740,441102,634947,581702,558357,649735,811176,1108751,1147190,924650,1496349,1498293,1335345
Portugal,Switzerland,706279,746605,792858,908516,1000757,932792,980646,993693,864117,1154095,916255,822710,817805,981698,1036302,1150551,1065012,1274530,1145431,1292574
Portugal,"Korea, Republic of",302744,380516,379760,414133,410892,430795,1110094,713256,276278,334182,493178,525896,436029,458729,579888,504682,669358,744463,705325,1098967
Portugal,Czech Republic,191687,291269,361033,427172,489575,400967,499056,545471,440830,457600,566626,532290,531090,581731,698228,748035,650941,807636,948072,1019926
Portugal,Sweden,706428,679137,734296,885372,999549,732580,789822,880072,714785,688400,779773,714552,739676,763959,784253,798275,723326,932244,948692,944516
Portugal,Norway,608235,571913,763084,866425,985757,934208,777981,859065,517216,508134,515212,559971,566695,603049,668970,706697,543878,621348,789886,847644
Portugal,Hungary,330220,380380,432646,658415,568586,407579,408288,349175,299853,276591,320767,331018,370546,466940,575733,617760,546703,703706,714883,780615
Portugal,Singapore,62087,52674,61430,142084,144441,63146,76114,111472,57504,48948,124625,136920,198377,467462,415118,522263,378960,452126,851864,710632
Portugal,Japan,944082,741245,767117,820916,765694,397600,481389,459954,345235,338489,370065,381476,367522,427662,583497,470359,490904,764215,640111,675646
Portugal,Romania,46239,56171,42318,56528,172359,241645,222780,255805,199243,232841,257370,230839,250279,341335,361601,320246,311929,423238,571177,613226
Portugal,Austria,417817,434876,539903,647321,543984,545696,449129,436310,389310,355701,371508,328528,332557,411256,489241,496504,430641,547743,554106,599323
Portugal,"Taipei, Chinese",154415,261669,228068,416117,545027,184795,282142,202653,185685,189337,235512,205583,270191,443127,454733,487682,434894,521645,605070,566580
Portugal,Denmark,630536,447239,366018,403068,458368,349982,370557,324389,249801,301192,323604,215798,241291,238531,270951,304648,282518,355306,404290,428474
Portugal,Slovakia,60442,53933,75258,185652,251490,192243,187778,197224,178241,177614,252919,231143,255913,282522,335644,316826,264062,293382,317216,362829
Portugal,Greece,109435,102418,118650,159175,208665,147504,157117,186237,161084,158159,167284,160656,177342,187199,242993,229719,197100,300423,350412,316788
Portugal,Canada,142379,135842,133054,162976,200576,174617,289612,227571,124441,303143,204096,145959,194163,208436,294526,214841,145777,232345,377797,284351
Portugal,Finland,308631,347935,244585,318263,463195,432812,208394,212152,146093,146995,178820,153958,141054,187826,222925,200015,188535,227828,250158,275335
