reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Tonga,New Zealand,23326,27042,39751
Tonga,Australia,8421,10730,10356
Tonga,Fiji,,8548,5975
Tonga,United States of America,4844,11011,5738
Tonga,China,1170,4826,2043
Tonga,Germany,53,311,1928
Tonga,Japan,2796,1726,1811
Tonga,Indonesia,483,944,943
Tonga,United Kingdom,1844,1215,1730
Tonga,"Taipei, Chinese",570,1218,780
Tonga,Thailand,5394,874,664
Tonga,India,301,255,895
Tonga,Papua New Guinea,10,141,224
Tonga,Chile,472,572,412
Tonga,France,1817,591,574
Tonga,"Hong Kong, China",277,488,190
Tonga,"Korea, Republic of",308,371,481
Tonga,Samoa,359,164,164
Tonga,Malaysia,148,76,398
Tonga,Pakistan,,,623
Tonga,Italy,62,528,224
Tonga,Belgium,0,2,579
Tonga,Canada,431,610,390
Tonga,South Africa,83,141,809
Tonga,Denmark,61,142,174
Tonga,Portugal,13,130,54
Tonga,Bulgaria,66,343,344
Tonga,Croatia,27,392,126
Tonga,Brazil,12,49,42
Tonga,Netherlands,150,49,55
Tonga,Greece,83,813,45
Tonga,Austria,2,97,0
Tonga,Philippines,16,0,12
Tonga,French Polynesia,0,7,27
Tonga,Poland,134,0,0
Tonga,Switzerland,7,12,93
Tonga,New Caledonia,0,6,1
Tonga,Sweden,12,25,16
Tonga,Namibia,0,0,0
Tonga,Peru,49,15,74
Tonga,Sri Lanka,0,9,34
Tonga,Türkiye,61,36,10
Tonga,Timor-Leste,,,
Tonga,Lebanon,0,0,0
Tonga,Hungary,0,0,0
Tonga,Kenya,0,0,0
Tonga,Spain,12,43,53
Tonga,Ireland,92,11,23
Tonga,Solomon Islands,13,0,0
Tonga,Guyana,0,1,5
Tonga,Oman,1,0,3
Tonga,Norway,332,27,0
Tonga,Romania,22,75,24
Tonga,Trinidad and Tobago,0,0,20
Tonga,Ghana,0,,11
Tonga,Serbia and Montenegro,0,4,
Tonga,Ukraine,0,4,0
Tonga,Bangladesh,22,0,20
Tonga,Belarus,1,0,0
Tonga,Estonia,0,3,0
Tonga,Finland,4,0,0
Tonga,"Iran, Islamic Republic of",136,513,62
Tonga,Mexico,0,4,0
Tonga,Paraguay,0,0,15
Tonga,Qatar,0,3,0
Tonga,Singapore,445,453,0
Tonga,Slovakia,8,6,25
Tonga,Viet Nam,21,169,0
Tonga,Tunisia,0,28,14
Tonga,Nigeria,0,0,5
