reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Vietnam,China,1797775,2148380,3182739
Vietnam,"Taipei, Chinese",1726774,2289922,2660140
Vietnam,"Korea, Republic of",1731557,2240187,2561234
Vietnam,Japan,1781920,2130017,2624858
Vietnam,Singapore,2104894,2084889,2408541
Vietnam,Thailand,797550,946398,1265591
Vietnam,"Hong Kong, China",542008,779301,993568
Vietnam,Malaysia,473849,664557,827152
Vietnam,United States of America,460276,580197,1323782
Vietnam,Germany,378337,497979,671742
Vietnam,Russian Federation,162847,321411,357198
Vietnam,Philippines,62418,102962,145125
Vietnam,Switzerland,59411,122063,243715
Vietnam,Indonesia,322047,392897,468123
Vietnam,India,217964,304441,378841
Vietnam,Australia,258294,272555,276435
Vietnam,France,281248,336001,434513
Vietnam,Italy,250675,281208,366533
Vietnam,United Kingdom,131028,119988,164450
Vietnam,Ukraine,77485,217249,228374
Vietnam,Netherlands,66801,78485,113822
Vietnam,Argentina,60310,71821,137123
Vietnam,Sweden,59529,74446,100893
Vietnam,Belgium,91977,99940,110172
Vietnam,Spain,53901,81183,94303
Vietnam,New Zealand,155982,59814,92136
Vietnam,Canada,37881,45025,61346
Vietnam,South Africa,11989,32906,78560
Vietnam,Finland,28462,34545,41895
Vietnam,Denmark,47629,41290,57393
Vietnam,Kazakhstan,12812,27015,42891
Vietnam,Austria,38792,50981,39290
Vietnam,Poland,19347,17708,42084
Vietnam,Cambodia,21173,32452,39355
Vietnam,Chile,4890,10770,17416
Vietnam,Brazil,11459,27374,25013
Vietnam,Türkiye,13240,25513,24677
Vietnam,Israel,16456,10738,18098
Vietnam,Belarus,29077,17199,22289
Vietnam,Mali,3307,13280,4525
Vietnam,Bangladesh,12742,5739,8898
Vietnam,Czech Republic,15051,15697,19676
Vietnam,Hungary,14830,16600,18926
Vietnam,Peru,8666,4674,10646
Vietnam,Pakistan,,,19637
Vietnam,Ireland,13491,15419,17817
Vietnam,Qatar,38229,34623,31423
Vietnam,Romania,5994,6510,23703
Vietnam,"Iran, Islamic Republic of",6692,8173,26730
Vietnam,Norway,5958,6646,8004
Vietnam,Kuwait,24642,21700,20093
Vietnam,Benin,3300,1213,4073
Vietnam,"Macao, China",9190,11088,1649
Vietnam,Jordan,3012,2645,10642
Vietnam,Mexico,3959,3339,6397
Vietnam,Côte d'Ivoire,5233,4760,6454
Vietnam,Portugal,3307,2069,3577
Vietnam,Papua New Guinea,6461,0,1648
Vietnam,Tunisia,3931,14039,2146
Vietnam,Sri Lanka,7385,9294,8367
Vietnam,Uruguay,2206,1941,2643
Vietnam,Croatia,223,344,1846
Vietnam,Cyprus,2499,2757,2827
Vietnam,Zimbabwe,0,678,2107
Vietnam,Saudi Arabia,8014,5083,3020
Vietnam,Oman,152,161,1559
Vietnam,Luxembourg,1541,3104,6055
Vietnam,Kenya,1306,298,754
Vietnam,Guyana,0,1549,258
Vietnam,Bulgaria,1903,2228,5063
Vietnam,Paraguay,803,224,86
Vietnam,Slovakia,1213,1672,2278
Vietnam,Cameroon,2403,477,124
Vietnam,Dominican Republic,0,427,250
Vietnam,Greece,2179,1894,903
Vietnam,"Tanzania, United Republic of",327,458,695
Vietnam,Estonia,290,553,1725
Vietnam,Serbia and Montenegro,0,0,
Vietnam,Georgia,0,3,250
Vietnam,Costa Rica,117,338,598
Vietnam,Slovenia,183,289,535
Vietnam,Egypt,534,228,551
Vietnam,Lithuania,592,768,753
Vietnam,Togo,991,767,2088
Vietnam,El Salvador,0,1,0
Vietnam,Mozambique,22,208,329
Vietnam,Yemen,,,
Vietnam,Iceland,2,217,144
Vietnam,Trinidad and Tobago,16,16,50
Vietnam,"Venezuela, Bolivarian Republic of",35,85,130
Vietnam,Latvia,168,198,138
Vietnam,Ecuador,56,133,359
Vietnam,Madagascar,83,15,35
Vietnam,Namibia,23,1,60
Vietnam,Morocco,0,65,167
Vietnam,Cuba,295,153,233
Vietnam,Mauritius,0,131,140
Vietnam,"Moldova, Republic of",153,45,55
Vietnam,Brunei Darussalam,88,48,698
Vietnam,Colombia,100,16,265
Vietnam,Greenland,122,0,0
Vietnam,Ghana,48,,1433
Vietnam,Sudan (before 2012),76,146,181
Vietnam,Malta,3,3,40
Vietnam,Uganda,25,39,88
Vietnam,French Polynesia,0,74,13
Vietnam,Azerbaijan,317,242,183
Vietnam,Fiji,,6,1
Vietnam,Suriname,0,,
Vietnam,Honduras,0,0,0
Vietnam,Solomon Islands,0,0,0
Vietnam,"Bolivia, Plurinational State of",0,318,330
Vietnam,Senegal,78,0,303
Vietnam,Guatemala,0,11,0
Vietnam,Bosnia and Herzegovina,,,0
Vietnam,Mongolia,1,,16
Vietnam,Algeria,0,5,0
Vietnam,Malawi,17,0,2
Vietnam,Nicaragua,0,0,51
Vietnam,Rwanda,0,0,0
Vietnam,Andorra,0,0,0
Vietnam,Bahrain,166,650,121
Vietnam,Armenia,31,14,0
Vietnam,Barbados,0,0,0
Vietnam,Ethiopia,0,0,8
Vietnam,Gabon,2,0,0
Vietnam,Grenada,0,0,0
Vietnam,Jamaica,0,3,0
Vietnam,Lebanon,18,167,186
Vietnam,Maldives,0,18,205
Vietnam,New Caledonia,0,4,0
Vietnam,Niger,0,0,382
Vietnam,Syrian Arab Republic,0,0,5456
Vietnam,"Macedonia, North",0,0,79
Vietnam,Burkina Faso,0,1,0
Vietnam,Zambia,71,1,0
Vietnam,Eritrea,,,102
