reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Mauritania,China,64333,74296,109240,138600,189093,241781,284968,386275,455402,598451,756947,803838,885019,862683,1039976,1025918,740087,909962,940851,1069924
Mauritania,Belgium,49858,55529,91224,98019,117670,94185,136638,136612,172054,170934,137504,97340,105521,146112,130152,122224,112910,160297,259237,368199
Mauritania,Spain,59822,62675,76897,112895,126747,74857,105463,202813,180458,180445,209569,153581,126590,175828,177557,228045,134742,194390,348002,264996
Mauritania,France,144706,193984,158885,276461,350156,264054,262438,268346,296471,293466,278819,200083,163072,204662,209883,224002,272319,210062,232917,255442
Mauritania,Brazil,38961,43654,65222,96532,79434,104513,105848,160262,197987,180196,106064,141696,119897,101987,44245,112056,98154,84504,133456,238212
Mauritania,United States of America,34403,86135,90147,102657,106604,56280,84343,243311,291594,245485,149239,126279,116253,127859,88379,90686,128063,131585,154562,171868
Mauritania,Türkiye,5529,10065,8910,10990,15173,22813,37444,75555,110737,106105,95837,97159,73206,86736,135459,168387,119731,409436,207589,169893
Mauritania,Netherlands,36487,30087,27820,50957,114615,185192,289655,302565,384359,522438,354331,111560,95304,91370,100029,94575,81228,106585,193727,143925
Mauritania,Malaysia,21889,12839,23832,42314,76000,70527,78133,126835,65537,23096,34693,40066,49624,62034,46982,51105,61677,48913,77724,112513
Mauritania,Germany,44109,47243,46780,62267,72244,76247,76822,218505,222011,143633,138437,93693,69491,77021,83714,75829,65944,73471,143013,102291
Mauritania,Poland,12085,5589,1034,3754,1868,7068,1599,8117,6379,13171,21774,20025,7310,16530,19656,27399,23435,24576,42227,56345
Mauritania,Romania,1477,450,56,136,162,2458,629,747,1183,29031,117,6015,2058,13542,534,452,430,6462,741,48571
Mauritania,United Kingdom,46722,87403,41709,19560,47413,15900,67473,26410,69280,87427,22368,26594,12658,18807,9625,30571,12265,15297,70752,43954
Mauritania,Italy,32832,26825,80812,31357,43625,36537,22502,46686,74010,72449,118229,29424,34541,34742,32825,26155,24368,36279,33349,37822
Mauritania,South Africa,7377,21470,18676,19706,40744,36807,29544,60745,39625,29490,27524,11851,15354,25123,35524,15578,19874,25625,25139,25944
Mauritania,Canada,4249,2860,3975,8317,5548,2572,6777,16194,19959,17705,10614,5574,10751,15997,16680,14172,21500,19208,17385,21888
Mauritania,Japan,28551,28692,16166,19146,36591,17016,32016,39767,40419,45768,26031,10415,11482,21725,16702,23373,15852,17307,25447,20740
Mauritania,Norway,17965,23109,7450,4432,2353,1122,1858,3483,7473,5804,2402,2040,3475,2612,1383,2164,8080,8068,50884,18471
Mauritania,Austria,2196,2573,2720,4952,6314,7853,9396,17670,17736,12331,19902,35105,16926,17419,28378,17278,13080,13860,13334,17298
