reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Sierra Leone,Belgium,23330,45052,94062
Sierra Leone,France,31706,37293,43385
Sierra Leone,Germany,10462,38308,20581
Sierra Leone,Bangladesh,0,18111,181
Sierra Leone,United States of America,4598,4071,6727
Sierra Leone,Czech Republic,644,755,505
Sierra Leone,United Kingdom,3011,4073,13102
Sierra Leone,Poland,190,335,115
Sierra Leone,India,514,1546,8023
Sierra Leone,Canada,1881,1574,2354
Sierra Leone,Italy,454,3310,1593
Sierra Leone,Russian Federation,94,614,91
Sierra Leone,China,3,157,0
Sierra Leone,Namibia,0,0,0
Sierra Leone,Benin,8,336,329
Sierra Leone,"Hong Kong, China",13,123,172
Sierra Leone,South Africa,2479,1841,410
Sierra Leone,Côte d'Ivoire,163,360,11
Sierra Leone,Guinea,990,3,
Sierra Leone,Netherlands,361,368,2569
Sierra Leone,Viet Nam,81,282,444
Sierra Leone,Sweden,382,348,370
Sierra Leone,Ireland,1792,723,465
Sierra Leone,Thailand,406,320,360
Sierra Leone,Malaysia,202,342,477
Sierra Leone,Slovenia,1,0,1
Sierra Leone,Spain,117,241,1283
Sierra Leone,Serbia and Montenegro,1488,1411,
Sierra Leone,Ethiopia,0,2,232
Sierra Leone,Angola,,,
Sierra Leone,Denmark,1076,1383,1374
Sierra Leone,Hungary,368,126,106
Sierra Leone,Morocco,838,403,944
Sierra Leone,Lebanon,183,21,68
Sierra Leone,Estonia,285,80,227
Sierra Leone,Saint Lucia,0,7,0
Sierra Leone,Australia,102,12,43
Sierra Leone,Japan,2927,851,30
Sierra Leone,Austria,1666,527,941
Sierra Leone,Burkina Faso,0,7,0
Sierra Leone,Bosnia and Herzegovina,,,49
Sierra Leone,Gambia,73,94,30
Sierra Leone,Indonesia,9,47,163
Sierra Leone,Ghana,258,,339
Sierra Leone,"Taipei, Chinese",6,1,2
Sierra Leone,Slovakia,32,33,69
Sierra Leone,Cyprus,0,0,171
Sierra Leone,Saint Vincent and the Grenadines,11,2,0
Sierra Leone,Sri Lanka,9,0,171
Sierra Leone,"Korea, Republic of",504,540,54
Sierra Leone,Barbados,73,116,107
Sierra Leone,Sudan (before 2012),20,136,0
Sierra Leone,Philippines,0,61,5
Sierra Leone,Finland,153,4,58
Sierra Leone,Dominica,21,1,53
Sierra Leone,Albania,0,18,56
Sierra Leone,Mexico,55,4,108
Sierra Leone,Senegal,47,82,112
Sierra Leone,Greece,1076,185,204
Sierra Leone,Guyana,0,67,6
Sierra Leone,Saudi Arabia,181,27,0
Sierra Leone,Luxembourg,13,33,67
Sierra Leone,"Tanzania, United Republic of",49,41,71
Sierra Leone,Tunisia,137,14,65
Sierra Leone,Papua New Guinea,30,67,51
Sierra Leone,Switzerland,16,55,29
Sierra Leone,Brazil,0,0,1
Sierra Leone,Croatia,176,42,86
Sierra Leone,Türkiye,9,0,0
Sierra Leone,Honduras,0,14,0
Sierra Leone,Suriname,123,,
Sierra Leone,Mauritius,1,20,10
Sierra Leone,Grenada,37,11,27
Sierra Leone,Peru,45,3,5
Sierra Leone,Portugal,59,2,15
Sierra Leone,Zambia,270,2,3
Sierra Leone,Gabon,2,0,0
Sierra Leone,Romania,1,6,14
Sierra Leone,"Macedonia, North",9,8,14
Sierra Leone,Latvia,0,0,0
Sierra Leone,Rwanda,35,3,0
Sierra Leone,Israel,0,0,7
Sierra Leone,"Bolivia, Plurinational State of",0,2,0
Sierra Leone,Colombia,0,2,0
Sierra Leone,New Zealand,0,46,26
Sierra Leone,Algeria,0,0,0
Sierra Leone,Argentina,12,0,2
Sierra Leone,Botswana,0,1,2
Sierra Leone,Bulgaria,7,8,0
Sierra Leone,Cameroon,0,11,4
Sierra Leone,Mayotte,1,0,2
Sierra Leone,Malawi,25,0,23
Sierra Leone,Uganda,197,145,19
Sierra Leone,Fiji,,10,0
Sierra Leone,Ukraine,13,1,0
Sierra Leone,Andorra,2,0,10
Sierra Leone,Armenia,0,0,178
Sierra Leone,Belarus,0,2,0
Sierra Leone,Cabo Verde,0,2,0
Sierra Leone,Cuba,1,3,4
Sierra Leone,Ecuador,0,0,0
Sierra Leone,French Polynesia,0,0,3
Sierra Leone,Greenland,0,0,28
Sierra Leone,Jamaica,10,0,0
Sierra Leone,Kazakhstan,277,64,0
Sierra Leone,Kenya,605,184,896
Sierra Leone,Kuwait,0,66,47
Sierra Leone,"Macao, China",0,0,1
Sierra Leone,Madagascar,1,2,0
Sierra Leone,Mali,5,12,0
Sierra Leone,Malta,4,2,10
Sierra Leone,Mozambique,0,2,0
Sierra Leone,Oman,0,0,49
Sierra Leone,New Caledonia,1,3,9
Sierra Leone,Niger,2,0,50
Sierra Leone,Singapore,6,9,0
Sierra Leone,Zimbabwe,253,20,40
Sierra Leone,Togo,0,2,0
Sierra Leone,Trinidad and Tobago,1,0,17
Sierra Leone,Egypt,27,0,0
Sierra Leone,"Venezuela, Bolivarian Republic of",0,183,0
Sierra Leone,Nigeria,115,0,442
