reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Nigeria,United States of America,8774838,6200304,10948502
Nigeria,Brazil,1424601,1127704,1565148
Nigeria,Spain,1925563,1390004,2276607
Nigeria,Japan,275421,743794,896655
Nigeria,France,1095763,1071860,1401709
Nigeria,Indonesia,445487,1131630,861969
Nigeria,Côte d'Ivoire,478786,366018,508426
Nigeria,Portugal,724159,524114,752851
Nigeria,South Africa,236195,344110,403590
Nigeria,Italy,408389,470807,522398
Nigeria,"Korea, Republic of",75582,72687,108438
Nigeria,Chile,122639,255230,145967
Nigeria,Ghana,349881,,599776
Nigeria,Switzerland,297681,276318,267875
Nigeria,China,227157,121308,71659
Nigeria,Germany,637905,535545,758544
Nigeria,Senegal,168935,171304,281526
Nigeria,Cameroon,258240,200625,170205
Nigeria,"Taipei, Chinese",297094,243156,282541
Nigeria,Austria,277541,290749,284516
Nigeria,United Kingdom,81633,116536,122481
Nigeria,Netherlands,406939,159833,506672
Nigeria,Uruguay,36842,5,27274
Nigeria,Trinidad and Tobago,105,56255,107902
Nigeria,Canada,137383,129960,316049
Nigeria,Belgium,39297,67642,92722
Nigeria,India,74871,77623,86977
Nigeria,Thailand,30765,80555,62390
Nigeria,Niger,35794,30618,41360
Nigeria,New Zealand,46,27860,60918
Nigeria,Syrian Arab Republic,39550,20237,25787
Nigeria,Singapore,539,23263,12265
Nigeria,Morocco,6394,4280,3442
Nigeria,Peru,123323,128837,156147
Nigeria,Benin,29243,27708,37976
Nigeria,Türkiye,228200,4351,19736
Nigeria,Sweden,53151,31223,781
Nigeria,"Hong Kong, China",4716,7217,6304
Nigeria,Greece,186,276,5466
Nigeria,Argentina,114271,20776,37689
Nigeria,Viet Nam,11477,5990,10137
Nigeria,Pakistan,,,4336
Nigeria,Czech Republic,11836,12614,13770
Nigeria,Bangladesh,8445,4903,11765
Nigeria,Russian Federation,6938,2227,6712
Nigeria,Togo,5065,4561,5952
Nigeria,Mexico,21784,4399,29311
Nigeria,Angola,,,
Nigeria,Mali,3297,2970,4923
Nigeria,Guinea,1268,1288,
Nigeria,Honduras,583,1416,1954
Nigeria,Malaysia,4257,3087,1756
Nigeria,Poland,4168,1323,1089
Nigeria,Burkina Faso,11750,4640,3340
Nigeria,Lebanon,675,364,416
Nigeria,Algeria,899,2369,5513
Nigeria,Ireland,673,657,515
Nigeria,Romania,141,146,3299
Nigeria,Saudi Arabia,320,657,1123
Nigeria,"Tanzania, United Republic of",447,632,1059
Nigeria,Gabon,3309,0,439
Nigeria,Yemen,,,
Nigeria,Ukraine,1577,580,675
Nigeria,Israel,1301,597,5207
Nigeria,Estonia,3225,12687,6476
Nigeria,Zimbabwe,192,329,515
Nigeria,Denmark,1536,554,942
Nigeria,Serbia and Montenegro,850,1460,
Nigeria,"Venezuela, Bolivarian Republic of",155038,5876,1214
Nigeria,Sri Lanka,240,326,303
Nigeria,Uganda,741,236,494
Nigeria,Gambia,271,309,307
Nigeria,Zambia,132,227,178
Nigeria,Kuwait,1098,797,526
Nigeria,Norway,114,279,202
Nigeria,Colombia,8236,2,62
Nigeria,Finland,104,76,124
Nigeria,Mauritania,0,1,87
Nigeria,Belarus,9,283,18
Nigeria,Kazakhstan,12,223,66
Nigeria,Botswana,75,188,1122
Nigeria,Madagascar,64,36,170
Nigeria,Rwanda,282,182,112
Nigeria,Luxembourg,11,20,104
Nigeria,Croatia,92,70,155
Nigeria,Sao Tome and Principe,69,205,43
Nigeria,Ethiopia,200,55,73
Nigeria,Malawi,45,51,56
Nigeria,Egypt,511,481,75
Nigeria,Slovenia,22,117,33
Nigeria,Australia,353,19,83
Nigeria,Bahrain,4,51,12
Nigeria,Hungary,505,888,163
Nigeria,Jamaica,5,0,2
Nigeria,Mauritius,81,46,125
Nigeria,Cyprus,13,3,9
Nigeria,Ecuador,63,0,137
Nigeria,Jordan,9,2,0
Nigeria,"Iran, Islamic Republic of",0,0,0
Nigeria,Qatar,52,20,50
Nigeria,Guyana,0,0,0
Nigeria,Brunei Darussalam,0,18,1
Nigeria,Bulgaria,47,116,46
Nigeria,Burundi,339,52,12
Nigeria,Guatemala,0,8,0
Nigeria,Mozambique,6,54,28
Nigeria,Tunisia,2,171,11
Nigeria,Dominican Republic,0,0,1
Nigeria,Namibia,343,83,60
Nigeria,Faroe Islands,53,0,10
Nigeria,Azerbaijan,5,0,12
Nigeria,Lithuania,56,147,180
Nigeria,"Bolivia, Plurinational State of",18,115,15
Nigeria,Slovakia,4,6,26
Nigeria,"Moldova, Republic of",0,0,12
Nigeria,Oman,137,123,2197
Nigeria,Sudan (before 2012) Metadata,92,46,0
Nigeria,Philippines,0,5080,12
Nigeria,New Caledonia,1,0,2
Nigeria,Saint Vincent and the Grenadines,2,0,1
Nigeria,Barbados,0,2,0
Nigeria,Cabo Verde,16,0,0
Nigeria,Mayotte,16,0,4
Nigeria,Nicaragua,0,28,1
Nigeria,Belize,0,0,0
Nigeria,Costa Rica,0,65,27
Nigeria,Malta,12,2,0
Nigeria,Paraguay,0,0,0
Nigeria,Albania,17,0,0
Nigeria,Andorra,0,0,545
Nigeria,Bahamas,3,0,0
Nigeria,French Polynesia,0,0,1
Nigeria,Kenya,1087,1363,1351
Nigeria,Latvia,12,0,56
Nigeria,"Macao, China",0,2,0
Nigeria,Papua New Guinea,9,52,0
Nigeria,Saint Lucia,4,11,0
Nigeria,"Macedonia, North",0,0,47
Nigeria,Eritrea,,,45
Nigeria,Sierra Leone,,2580,
Nigeria,Central African Republic,35,6,38
Nigeria,Anguilla,0,1,0
