reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Lithuania,Poland,1250058,1228863,1627528,2266874,2790087,1662124,1741610,2574998,2760818,3008250,2963573,2605978,2654412,3041088,3850438,3788623,3779886,5311792,6041031,6217847
Lithuania,Germany,1841521,1905902,2593732,3278235,3511102,1968706,2312556,3071472,3049609,3281014,3405404,3064053,3341346,3686571,4081686,3872178,3951030,5192463,5722175,5987758
Lithuania,Latvia,379995,558303,864152,1245341,1548094,1171633,1436920,2171845,2029447,2291892,2733903,2365954,2229952,2312709,2575264,2474566,2477745,3456409,4096168,3771723
Lithuania,United States of America,295104,390028,566945,720222,831298,408030,628120,1141936,756984,854290,681146,528184,463690,609280,706489,933844,1020934,1237284,2492644,2874685
Lithuania,Netherlands,299777,467712,595449,819653,900757,625995,750044,1001792,1008287,1057189,973288,821501,888966,1164506,1350706,1357757,1348755,1873498,2130433,2451067
Lithuania,China,272360,360709,555859,802945,1059978,655714,982341,1335101,1630885,1686178,1658291,1210964,1294494,1596468,1763529,1697645,1807600,2195782,1789750,1959474
Lithuania,Norway,89433,106570,134320,156513,256817,191652,249203,314106,334833,419844,449728,472743,608203,753194,775723,661881,692645,622208,2052329,1626678
Lithuania,Estonia,268615,356059,474873,652970,706436,430821,580034,770227,844146,950556,846775,751170,788834,853947,931946,984147,934284,1237856,1367015,1608437
Lithuania,Sweden,378518,425825,569032,781282,764593,416825,637253,827229,703818,818336,958584,865452,896447,968440,1119215,1147029,1006852,1450890,2227303,1605299
Lithuania,Italy,494577,481140,735234,998451,1110608,636153,768523,1023327,1030761,1108416,1094124,857648,893572,973801,1099208,1115292,1129219,1430546,1498216,1545622
Lithuania,France,374929,402797,522357,718902,713034,385075,554730,629563,610851,675145,621615,499234,569226,687994,836257,704991,741023,982684,1037840,1219165
Lithuania,Belgium,232301,306754,430089,672038,757961,535110,793860,1103660,1036500,1165934,1040510,862818,852209,1000257,1093540,898046,833809,1261493,1364610,1190357
Lithuania,Czech Republic,218472,242478,316696,431171,484514,273569,342268,436750,559445,607566,587839,469802,508556,680502,714190,779259,791968,868276,1040355,1106854
Lithuania,Finland,331143,385352,463480,566990,562651,263801,285215,464914,411060,467097,492993,424258,427911,561021,652176,656407,637665,918998,1002125,901391
Lithuania,United Kingdom,256150,303404,433994,623658,514370,266023,344937,427554,547325,505324,491912,412334,441773,711452,632493,668944,530008,698305,1380591,876884
Lithuania,Spain,122419,161211,224427,445677,407822,224305,231569,296490,344506,417973,479651,420105,415080,451806,449943,460734,442416,545824,578180,710244
Lithuania,Denmark,274200,276582,357902,494186,489533,296010,318507,483389,439007,487468,447622,395882,415005,459148,528982,463193,424631,548740,536294,630441
Lithuania,Ukraine,468600,209278,278300,363337,432262,193500,264405,317106,279060,324817,362109,236300,258221,374178,342714,410784,431435,576903,664169,628160
Lithuania,Türkiye,122531,149315,167388,236479,231397,151505,208277,274194,275950,416174,367283,300249,258624,301633,275706,258717,305898,364562,559469,511317
Lithuania,Austria,135201,188878,184860,228940,233479,149649,161710,218792,223037,238827,220361,190479,205530,241848,288236,300372,306374,410900,427827,469132
Lithuania,"Korea, Republic of",76739,78310,92457,101086,112925,80014,114862,126890,122080,145985,216591,263613,307658,310462,306891,344120,248841,224620,384734,372434
Lithuania,Hungary,114308,149918,201460,256447,289008,188856,215488,242656,248209,248170,245276,226468,240979,277323,285173,260182,256483,296560,309980,319396
Lithuania,Slovakia,67768,74838,115727,139491,145001,97016,149991,169563,142744,162325,205720,165795,179006,195401,204612,217524,215183,278884,275954,264823
Lithuania,Slovenia,36692,39029,54745,87789,80423,83058,79474,81619,76694,78846,91766,81091,60732,95213,82524,106794,117324,149999,188797,237676
Lithuania,Romania,9177,12418,19669,35477,45024,40158,46569,49514,55944,59146,67404,65586,70342,88093,112126,108826,128051,200107,223123,216353
Lithuania,Switzerland,77360,86695,102375,150756,144843,81228,96702,150223,171635,191803,187976,143894,141059,135209,145564,143555,139386,172914,170662,215825
Lithuania,"Hong Kong, China",25760,29689,31748,39170,76552,53009,67572,100546,78875,93851,98055,84454,96502,146026,239347,242289,238803,345103,230090,176777
Lithuania,Canada,17940,25702,28333,39543,57478,36509,38401,58503,78289,86367,68963,40646,38527,58530,81544,74872,65362,117848,130136,132042
Lithuania,Bulgaria,14550,16567,21470,29423,39368,26531,30920,36823,45330,56419,61868,55231,63303,80751,89246,81212,93436,103281,148030,130728
Lithuania,Ireland,10719,18162,23714,36629,35930,19665,43438,44978,70995,44392,48781,39633,37391,26252,36918,40242,79140,134197,80734,115629
Lithuania,Portugal,15683,14654,13007,17701,20764,14964,17309,32149,27558,49381,39429,44137,38837,39264,119192,89099,91093,130046,209605,113475
Lithuania,"Taipei, Chinese",67486,102033,107623,130814,136309,62464,114738,154343,142438,136946,134841,99211,113575,119891,127776,120714,109508,132044,122028,111885
