reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Mali,China,58768,65937,74988,125374,167732,167597,229693,297735,290232,274639,297069,272108,368569,336904,345612,435101,468441,594885,581306,803871
Mali,France,243452,243262,275754,333049,325248,307412,371597,432782,387762,407183,464477,372303,406116,374062,403156,374429,422379,481806,383901,368765
Mali,Austria,5820,6981,10887,15497,14496,24098,35517,42400,48442,44111,67597,70586,88783,102519,142302,146107,170819,195078,168210,181437
Mali,Belgium,46194,55156,82851,92699,86635,82384,77668,108973,82065,98097,91788,101198,150456,147124,134227,134286,134168,196036,159356,147376
Mali,Netherlands,18558,20565,21276,26053,28250,26764,31904,50528,52138,72729,82638,84569,103966,143128,153517,107109,138769,146624,144568,122602
Mali,Germany,67025,57996,62591,79452,110417,99594,87871,115979,106060,142972,136876,130550,147784,123786,124530,95972,108042,108449,134622,120781
Mali,Türkiye,6373,10000,7667,12140,8949,8870,9925,18084,19283,23295,33881,30383,64745,52204,53616,49161,69552,86865,135190,110937
Mali,United States of America,42941,32422,43131,31901,30922,36805,37274,55078,59745,49893,38462,72426,73201,61862,78851,68051,98701,98589,87985,100752
Mali,"Hong Kong, China",12866,11969,12228,13008,19909,12000,35857,37129,40024,37923,45587,64130,28422,29050,22293,7400,29595,105187,74068,86207
Mali,Spain,19243,25333,20059,26830,32631,32478,36737,50587,48606,44995,53902,47675,101641,63056,61579,71924,69306,98762,124240,78613
Mali,South Africa,57658,68451,46565,81153,62981,78117,84546,100186,84727,95178,65413,59476,64125,79557,74234,89974,76987,90704,89642,55222
Mali,Ireland,7736,11866,11816,16307,11387,12387,15514,23087,20499,26279,36060,26051,27447,39954,35666,43191,53781,59425,77396,51722
Mali,Italy,19386,24740,25972,32036,30608,54498,51969,44174,48560,35356,71098,86174,90487,96290,60066,75026,60464,76126,62449,47571
Mali,Poland,949,939,1899,1344,16562,2567,927,1909,2590,5974,3909,5709,6626,19632,15968,17949,25360,23311,28577,30136
Mali,"Korea, Republic of",2052,1550,1748,1379,1494,137204,4765,8719,21045,32627,13336,12694,21886,28529,38187,22518,27277,27333,22397,24300
Mali,Finland,6055,351,390,1460,1700,2747,19210,8020,3478,3388,4576,38527,8130,8801,19499,17585,19319,7302,16934,23984
Mali,Canada,6852,5752,9532,7311,9918,6255,8915,26531,16023,11812,11058,16152,21659,20436,16156,20047,26993,40065,20031,22338
Mali,United Kingdom,21603,9931,7908,8417,12927,9807,9959,12960,15523,15832,24421,36928,27974,51832,70227,46559,75389,38501,25197,20190
Mali,Thailand,2238,2508,3802,4721,3171,7150,2704,9322,5984,6257,3703,4833,7470,8609,9523,14849,18413,21021,19185,19953
Mali,Czech Republic,10828,18727,22404,22357,34927,37479,36549,48164,53019,55834,54322,27951,25309,23094,10189,9812,13206,12088,22076,19790
Mali,Sweden,552,1131,4298,3865,3495,2573,5656,11397,11331,19527,13319,9917,12439,14267,12579,15081,14667,12744,15593,17681
Mali,Japan,4780,5269,5251,4697,7568,12134,17883,7785,6643,7888,6533,5835,7800,16288,15387,11446,17879,8976,14666,15316
Mali,Latvia,1,15,259,26,0,7,16,46,34,29,25,209,271,389,555,202,588,221,5513,12238
Mali,Portugal,301,1068,526,1125,1396,3641,7130,9741,3568,5367,5993,4604,4963,9711,12218,5664,5495,9097,18284,12218
Mali,Hungary,172,39,248,465,262,502,448,581,891,5417,3315,2250,1753,5044,2730,2240,2031,965,1939,11532
Mali,Denmark,2201,1146,938,1841,2133,2250,1806,4114,1337,4010,6027,5616,7655,9722,11028,14581,10008,11206,13498,11051
Mali,Luxembourg,314,522,1013,598,182,113,873,596,1026,228,1798,2260,1665,0,3159,3845,3514,4015,2933,10194
Mali,Switzerland,3753,2420,2074,5830,5071,6032,8018,9355,4797,8214,7405,8160,16455,4380,5749,8617,13921,8941,10553,9674
Mali,Lithuania,355,108,475,164,410,228,6,64,1,0,40,228,150,3317,1243,1312,1569,2002,3136,8775
Mali,Australia,8691,8520,10493,21575,18052,16715,20492,21832,18888,34873,13108,11601,8852,8765,10571,6280,7109,6231,10105,5069
Mali,Malta,309,1304,677,765,944,1041,1723,2041,1971,2162,2141,2721,1673,1634,3938,4482,1830,2067,3414,3831
Mali,Brazil,4958,13562,12736,11529,4960,9500,6013,10820,2069,4828,5795,7978,48144,7084,11542,16422,3659,8868,4991,3302
Mali,Estonia,253,248,0,36,32,0,54,11,0,2661,33,80,31,1295,0,9,5125,79,73,2828
Mali,Bulgaria,7,138,1690,461,837,6283,1592,1018,8517,3764,492,666,1358,1474,1525,2163,1727,2011,3015,2573
Mali,Malaysia,771,722,550,238,1809,512,1146,2195,2076,1871,1783,1525,2430,4028,9628,10029,14454,3914,2039,2524
Mali,Greece,313,401,6377,7120,3964,169,270,226,416,419,1276,736,5660,799,759,1225,1367,2471,2144,2344
Mali,Slovakia,12,59,33,450,593,432,106,520,480,1544,1553,1065,5858,4647,8162,10155,2231,2437,2013,2309
Mali,Singapore,0,0,0,0,0,0,0,854,2561,1745,5199,7539,1833,2224,816,1659,5221,6226,3278,1883
Mali,Ukraine,12711,14745,13980,20545,18042,15028,12649,16796,6076,8057,11730,6063,12016,12036,23439,16314,15765,34629,5773,1587
Mali,New Zealand,15,14,592,16,27,1987,2798,8886,4860,5058,6313,7511,5350,7751,4543,163,164,385,947,1487
Mali,Argentina,1167,1447,4752,1733,2429,2808,1754,13384,3829,4526,3653,1941,876,13005,5260,5008,2140,14304,15989,1257
Mali,Serbia,,,40,3,30,0,0,6,262,261,118,0,61,547,2175,1239,1083,5319,737,719
Mali,Norway,212,769,630,1365,416,381,641,1374,1617,1131,1567,3893,267,1098,2367,404,873,510,450,574
Mali,Romania,785,6228,117,728,928,1055,998,2977,3386,2642,2716,5401,3663,2356,2231,1675,590,358,1784,471
