reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Papua New Guinea,Australia,534083,544875,556065
Papua New Guinea,Singapore,193567,204349,252707
Papua New Guinea,Japan,46991,46072,42743
Papua New Guinea,New Zealand,40902,48688,94663
Papua New Guinea,China,19127,27253,60926
Papua New Guinea,United States of America,22216,23248,30276
Papua New Guinea,Malaysia,28229,32446,39385
Papua New Guinea,Indonesia,28377,30214,34230
Papua New Guinea,Thailand,15316,16887,21194
Papua New Guinea,"Korea, Republic of",9311,9015,7765
Papua New Guinea,United Kingdom,6356,18230,13037
Papua New Guinea,Netherlands,3689,4902,7455
Papua New Guinea,"Taipei, Chinese",7443,8572,7068
Papua New Guinea,Russian Federation,249,3282,3210
Papua New Guinea,"Hong Kong, China",8850,8860,6658
Papua New Guinea,Norway,680,1603,636
Papua New Guinea,Philippines,1862,1516,2406
Papua New Guinea,India,4355,11217,4147
Papua New Guinea,Germany,6821,7457,6231
Papua New Guinea,Viet Nam,3371,395,2086
Papua New Guinea,Canada,1487,967,2096
Papua New Guinea,Denmark,1988,2030,2607
Papua New Guinea,France,1201,1814,1779
Papua New Guinea,Senegal,0,0,0
Papua New Guinea,Fiji,,1470,1047
Papua New Guinea,Brazil,814,1372,784
Papua New Guinea,Belgium,546,689,740
Papua New Guinea,Italy,1140,1836,1357
Papua New Guinea,Ireland,37,1296,111
Papua New Guinea,Chile,305,70,160
Papua New Guinea,South Africa,542,962,427
Papua New Guinea,Bangladesh,205,588,695
Papua New Guinea,Sweden,742,709,1180
Papua New Guinea,Türkiye,245,241,451
Papua New Guinea,Israel,106,27,100
Papua New Guinea,"Tanzania, United Republic of",278,288,431
Papua New Guinea,Spain,917,1565,398
Papua New Guinea,Finland,2215,1632,655
Papua New Guinea,Kenya,0,11,73
Papua New Guinea,Switzerland,249,480,490
Papua New Guinea,Sri Lanka,596,307,213
Papua New Guinea,Pakistan,,,214
Papua New Guinea,Solomon Islands,178,415,557
Papua New Guinea,Luxembourg,97,338,160
Papua New Guinea,Brunei Darussalam,24,11,0
Papua New Guinea,Timor-Leste,,,
Papua New Guinea,Austria,106,35,265
Papua New Guinea,Czech Republic,0,1,0
Papua New Guinea,Lithuania,0,0,18
Papua New Guinea,Slovenia,105,89,61
Papua New Guinea,Argentina,13,16,31
Papua New Guinea,Samoa,0,7,0
Papua New Guinea,Dominican Republic,335,0,0
Papua New Guinea,Bulgaria,0,1,0
Papua New Guinea,"Iran, Islamic Republic of",0,8,50
Papua New Guinea,Peru,108,79,0
Papua New Guinea,Costa Rica,5,0,0
Papua New Guinea,Namibia,0,0,0
Papua New Guinea,"Macao, China",0,0,8
Papua New Guinea,Ecuador,0,0,0
Papua New Guinea,Portugal,214,11,80
Papua New Guinea,Mayotte,0,0,0
Papua New Guinea,New Caledonia,1,9,28
Papua New Guinea,Poland,0,0,72
Papua New Guinea,Serbia and Montenegro,0,9,
Papua New Guinea,Faroe Islands,67,0,0
Papua New Guinea,Azerbaijan,0,0,13
Papua New Guinea,Barbados,3,0,0
Papua New Guinea,Cambodia,0,3,0
Papua New Guinea,Cameroon,0,17,0
Papua New Guinea,Colombia,59,0,0
Papua New Guinea,Cyprus,5,0,5
Papua New Guinea,Ethiopia,0,0,0
Papua New Guinea,French Polynesia,86,0,0
Papua New Guinea,Greece,1,0,0
Papua New Guinea,Hungary,0,22,73
Papua New Guinea,Madagascar,150,0,0
Papua New Guinea,Malawi,474,6,0
Papua New Guinea,Malta,0,4,0
Papua New Guinea,Mauritius,68,0,0
Papua New Guinea,Mexico,65,38,7
Papua New Guinea,Romania,5,0,22
Papua New Guinea,Slovakia,0,0,65
Papua New Guinea,Zimbabwe,0,55,0
Papua New Guinea,Uganda,0,0,6
Papua New Guinea,Tonga,14,0,0
