reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Nepal,India,190459,265495,605088
Nepal,China,148543,105073,122010
Nepal,Singapore,73989,69025,64642
Nepal,Thailand,30126,21842,28075
Nepal,"Hong Kong, China",52536,36705,23803
Nepal,United States of America,14192,19974,16304
Nepal,"Korea, Republic of",14545,17732,30454
Nepal,Japan,21484,16797,13133
Nepal,Germany,20948,29701,25357
Nepal,Belgium,7354,7839,17030
Nepal,United Kingdom,8543,10345,11347
Nepal,France,13357,16385,15683
Nepal,Australia,5660,5300,6325
Nepal,Canada,1165,2622,2302
Nepal,Malaysia,6789,7559,5940
Nepal,Russian Federation,7091,2971,5959
Nepal,Indonesia,8087,6381,5013
Nepal,New Zealand,11995,12093,15295
Nepal,Ukraine,1661,1979,854
Nepal,Pakistan,,,4806
Nepal,Poland,0,4121,0
Nepal,South Africa,322,575,2024
Nepal,Italy,4749,2888,6830
Nepal,Switzerland,2918,2631,3195
Nepal,Netherlands,2999,2632,2872
Nepal,"Taipei, Chinese",4852,2722,2563
Nepal,Slovakia,12,4,84
Nepal,Denmark,2965,2157,2159
Nepal,Spain,2058,2094,2388
Nepal,Austria,1982,2776,1277
Nepal,Sweden,1869,762,692
Nepal,Finland,1250,374,1092
Nepal,Viet Nam,300,771,927
Nepal,Türkiye,407,1255,824
Nepal,Czech Republic,774,942,1230
Nepal,Saudi Arabia,3137,1595,274
Nepal,Qatar,1298,956,825
Nepal,Philippines,439,598,2214
Nepal,Brunei Darussalam,30,246,291
Nepal,Israel,344,2149,4302
Nepal,Malta,2,52,172
Nepal,Argentina,87,97,2400
Nepal,Bangladesh,1271,308,362
Nepal,Guatemala,0,434,743
Nepal,Norway,182,451,574
Nepal,Kuwait,2580,1318,925
Nepal,Greece,617,229,353
Nepal,Ethiopia,60,33,0
Nepal,Sri Lanka,335,882,1659
Nepal,Peru,78,0,483
Nepal,Croatia,4,0,21
Nepal,Luxembourg,0,563,13
Nepal,Mongolia,108,,86
Nepal,Hungary,59,148,71
Nepal,Bulgaria,55,360,77
Nepal,Zambia,2,0,1
Nepal,Brazil,164,141,277
Nepal,"Iran, Islamic Republic of",75,69,72
Nepal,Kenya,0,1,73
Nepal,Malawi,1,0,0
Nepal,Bahrain,109,49,16
Nepal,Chile,0,0,106
Nepal,Ireland,47,52,60
Nepal,Egypt,49,5,318
Nepal,Lithuania,96,169,13
Nepal,Morocco,82,50,163
Nepal,Slovenia,1,4,362
Nepal,Lebanon,8,0,0
Nepal,Portugal,21,56,4
Nepal,Tunisia,0,0,0
Nepal,Cyprus,0,72,135
Nepal,Romania,85,0,459
Nepal,Oman,30,83,16
Nepal,Estonia,5,4,10
Nepal,Serbia and Montenegro,0,0,
Nepal,Honduras,0,0,0
Nepal,Botswana,0,0,0
Nepal,Jordan,14,4,4
Nepal,Belarus,503,4,2078
Nepal,Georgia,0,0,0
Nepal,Latvia,0,3,4
Nepal,"Macedonia, North",0,0,0
Nepal,Cambodia,0,7,9
Nepal,Côte d'Ivoire,0,0,0
Nepal,Bosnia and Herzegovina,,,414
Nepal,Fiji,,1,0
Nepal,Ghana,0,,97
Nepal,Algeria,0,0,93
Nepal,Azerbaijan,0,1,0
Nepal,Colombia,12,32,0
Nepal,Dominican Republic,0,0,0
Nepal,Mauritius,0,13,14
Nepal,Mexico,0,0,2
Nepal,Papua New Guinea,0,0,76
Nepal,Syrian Arab Republic,0,0,763
Nepal,Togo,0,0,5
Nepal,Uruguay,0,23,34
