reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Paraguay,Brazil,719975,558440,707089
Paraguay,United States of America,388753,432881,483662
Paraguay,Argentina,498778,340925,445172
Paraguay,China,72097,79031,126193
Paraguay,"Hong Kong, China",116718,83916,108388
Paraguay,Uruguay,82805,61685,47804
Paraguay,Japan,44033,22197,29212
Paraguay,Germany,46253,33570,38378
Paraguay,"Taipei, Chinese",24042,22174,26432
Paraguay,"Korea, Republic of",31799,21345,27140
Paraguay,Chile,53288,27083,25078
Paraguay,Italy,49733,44496,32125
Paraguay,United Kingdom,31750,19760,24186
Paraguay,France,21834,18880,17310
Paraguay,Sweden,6031,5641,2469
Paraguay,Spain,20366,26887,27807
Paraguay,"Bolivia, Plurinational State of",4684,2663,4282
Paraguay,Singapore,5899,7222,8817
Paraguay,India,7243,7358,9027
Paraguay,Mexico,12221,9188,8457
Paraguay,Switzerland,11902,8211,8249
Paraguay,Thailand,5931,6086,2053
Paraguay,Netherlands,5342,4573,6316
Paraguay,Canada,4254,5889,1894
Paraguay,Belgium,5838,2091,3247
Paraguay,Israel,3094,1404,1289
Paraguay,Indonesia,2740,2334,1455
Paraguay,Colombia,4692,1153,1391
Paraguay,Pakistan,,,1386
Paraguay,Malaysia,1474,1218,1158
Paraguay,Austria,3938,2424,2606
Paraguay,"Venezuela, Bolivarian Republic of",2851,3711,4669
Paraguay,Finland,475,631,767
Paraguay,South Africa,2657,4118,1794
Paraguay,Dominican Republic,6,0,21
Paraguay,Denmark,1153,649,710
Paraguay,Ecuador,578,3714,342
Paraguay,Türkiye,1401,583,1419
Paraguay,Luxembourg,19,182,0
Paraguay,Greece,1816,859,973
Paraguay,Norway,966,18,36
Paraguay,Hungary,106,46,221
Paraguay,Peru,818,451,396
Paraguay,Cuba,311,315,426
Paraguay,Bulgaria,17,24,895
Paraguay,Portugal,1809,1886,399
Paraguay,Czech Republic,962,661,496
Paraguay,Viet Nam,833,269,314
Paraguay,Ireland,20963,9125,352
Paraguay,Australia,336,439,139
Paraguay,Philippines,758,697,1141
Paraguay,Syrian Arab Republic,0,0,667
Paraguay,Latvia,9,45,16
Paraguay,Sri Lanka,101,247,136
Paraguay,Slovakia,641,429,9
Paraguay,El Salvador,91,37,285
Paraguay,Russian Federation,4,602,1585
Paraguay,New Zealand,160,198,231
Paraguay,Bangladesh,25,40,12
Paraguay,"Tanzania, United Republic of",0,177,0
Paraguay,Poland,265,238,63
Paraguay,Bahamas,38,9,1
Paraguay,Cambodia,0,0,0
Paraguay,Costa Rica,77,19,21
Paraguay,Guatemala,49,3,20
Paraguay,Ukraine,377,58,43
Paraguay,Egypt,18,26,29
Paraguay,Cyprus,0,10,212
Paraguay,Lebanon,80,68,150
Paraguay,Panama,27,1,5
Paraguay,Togo,0,0,0
Paraguay,Romania,45,20,34
Paraguay,"Iran, Islamic Republic of",12,0,27
Paraguay,Belarus,0,1,0
Paraguay,Senegal,0,0,0
Paraguay,Albania,0,0,0
Paraguay,Slovenia,91,64,6
Paraguay,Estonia,0,36,0
Paraguay,Iceland,0,1,0
Paraguay,Fiji,,2,0
Paraguay,Suriname,40,,
Paraguay,Barbados,0,0,46
Paraguay,Croatia,15,7,202
Paraguay,Ethiopia,0,0,20
Paraguay,Honduras,0,0,24
Paraguay,Côte d'Ivoire,0,0,0
Paraguay,Jordan,0,0,2
Paraguay,Madagascar,1,0,0
Paraguay,Malta,0,3,5
Paraguay,Morocco,1,0,8
Paraguay,Nicaragua,5,5,0
Paraguay,Qatar,42,0,1
Paraguay,Saudi Arabia,191,0,0
Paraguay,Trinidad and Tobago,118,18,0
Paraguay,Tunisia,21,26,0
Paraguay,Burkina Faso,13,0,0
