reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Kyrgyzstan,China,492741,867153,2112786,3665539,9212050,5227522,4127513,4878289,5073516,5075346,5242520,4284720,5639551,5371401,5546955,6280520,2865336,7473735,15421271,19715899
Kyrgyzstan,Türkiye,74702,89529,132172,181311,191351,140002,129202,180241,257470,432301,467514,294702,308944,343600,377073,442091,417547,749472,935299,1202188
Kyrgyzstan,"Korea, Republic of",50174,66517,81947,125611,166270,100094,104537,142069,161927,163923,155947,80387,63774,85064,78803,106381,74095,112558,372854,1171715
Kyrgyzstan,Germany,46543,50497,81841,97407,95944,65769,52518,96227,130581,120402,113630,55979,53664,70256,70561,62934,45485,57496,331103,772402
Kyrgyzstan,Poland,10420,9650,15914,27690,33254,27220,24205,102466,38868,68205,43690,24437,16887,22661,21310,26304,27459,25408,108602,508541
Kyrgyzstan,Lithuania,8128,11132,16998,36010,44820,20573,36915,125292,89702,118213,143167,26144,19742,46189,55209,84521,37913,36306,332658,418236
Kyrgyzstan,Italy,6787,12640,7618,11164,21391,10510,11799,23154,18784,23137,26147,22600,24035,25035,26705,25816,20544,26646,65900,228245
Kyrgyzstan,France,5441,5557,17748,14818,15186,17557,27877,26081,23374,25472,25598,19252,18195,20554,26006,31489,21272,32762,42229,202615
Kyrgyzstan,Latvia,1037,1320,2658,3866,4108,3875,4838,17932,9782,15675,16788,12502,13425,13041,10748,10479,10019,7905,25243,162271
Kyrgyzstan,United States of America,29440,31141,71253,48601,44337,51870,79408,101879,145494,106251,71678,32003,20012,26067,17062,20825,32481,34071,61463,141197
Kyrgyzstan,Finland,4497,3412,13550,15833,18828,12735,7192,33009,57894,3975,2488,4115,11981,1770,3090,4185,3336,3743,30779,121500
Kyrgyzstan,Netherlands,6420,10248,20796,30488,38228,26117,24480,39767,39517,34110,27504,28194,15765,24650,24682,32370,19225,21796,54793,104737
Kyrgyzstan,Czech Republic,1472,2192,2735,4792,4955,5395,4389,7617,8672,8346,14636,6749,6686,15586,8504,7210,5214,8063,35758,94896
Kyrgyzstan,Serbia,,,60,86,98,81,0,19,32,595,1389,8002,11730,13264,6393,6166,6114,1480,13250,81074
Kyrgyzstan,Estonia,477,1098,1850,4433,4322,2279,5244,6458,20731,11331,5097,2634,2831,3030,2016,1579,21312,687,16984,76286
Kyrgyzstan,United Kingdom,5985,4794,5805,6817,6366,7487,7252,21337,19588,4734,8265,8343,5137,8129,5401,5100,6381,5373,36652,61111
Kyrgyzstan,Belgium,4521,7567,9358,15474,18520,17444,21603,20242,24928,24732,23962,20583,17689,25133,21674,18510,13000,20203,21569,44433
Kyrgyzstan,Malaysia,350,687,989,2422,2166,1749,2654,2997,3433,5131,6790,2789,2041,2230,2197,1853,1088,2468,8788,36124
Kyrgyzstan,Ukraine,19525,31636,38009,71441,83635,83839,75040,111283,127051,134663,102546,75502,40431,34315,28606,37683,42588,52434,36522,33652
Kyrgyzstan,Hungary,2762,2959,5660,8894,9241,9190,12137,11683,12906,12923,17931,9713,9131,7960,10282,9342,8387,12349,20571,31723
Kyrgyzstan,"Hong Kong, China",518,559,2037,4826,2236,1746,813,14657,9239,6484,4486,5390,7560,11631,19609,34619,9188,17144,37070,31557
Kyrgyzstan,Austria,2322,1577,2972,4203,6195,8069,10796,13471,15854,16174,16306,11623,10981,10210,10485,10272,7642,7518,17504,30987
Kyrgyzstan,Japan,3742,2308,10578,33399,34559,25351,35926,79876,72121,100992,126352,22772,8462,21535,16584,18562,14989,11187,36824,26953
Kyrgyzstan,Slovenia,1028,2214,2903,4568,5258,4248,5270,8907,8463,11523,14290,10847,10449,10719,11082,12548,10716,14522,17482,26457
Kyrgyzstan,Spain,1777,1574,2187,2831,3491,2665,5296,6073,5495,8087,14049,5288,5915,5796,5395,5820,7539,4948,13350,23648
Kyrgyzstan,Bulgaria,692,621,1039,886,1777,2162,2206,2043,2534,3972,3305,4061,2004,2750,5339,2506,2617,4090,8888,21637
Kyrgyzstan,Switzerland,1634,3332,4920,5547,10569,9327,7302,9034,11818,17490,15871,17042,11839,15939,10029,9148,9164,9812,13830,17315
Kyrgyzstan,"Taipei, Chinese",254,329,561,1726,2637,857,809,1382,2254,3014,3011,1718,1997,1108,1082,1958,1326,1420,6331,16253
Kyrgyzstan,Ecuador,0,0,0,42,0,6,41,44,148,2628,1290,2327,2405,137,258,1878,1933,5375,9007,14858
Kyrgyzstan,Slovakia,833,1006,2443,6002,2831,2234,2280,2766,2145,1923,1731,863,1307,938,2892,2501,2462,2337,8035,14621
Kyrgyzstan,Sweden,4124,3798,12158,7550,15957,8865,2858,4618,5318,6062,4258,3161,3963,4723,3896,4586,5349,7290,8621,14157
Kyrgyzstan,Canada,3723,3589,7429,7869,8577,5747,6379,13869,20649,14324,13026,11590,10772,7829,8586,9987,6889,6830,13531,13782
Kyrgyzstan,Romania,138,175,326,358,730,2410,5359,2581,3317,4249,4744,4656,3610,3245,1994,1898,2715,2607,4912,11120
Kyrgyzstan,Denmark,2738,824,891,1086,1015,522,1274,2387,3114,2223,3021,7360,6734,2961,2657,5340,3085,2457,3994,10201
Kyrgyzstan,Luxembourg,55,111,797,139,154,35,93,273,275,254,339,304,789,0,766,148,1481,839,1723,9962
Kyrgyzstan,Greece,358,351,472,584,750,874,572,277,404,418,342,258,192,2506,799,312,246,98,6004,5771
Kyrgyzstan,Ireland,68,44,183,137,87,389,164,337,272,279,231,644,432,275,82,84,258,105,3168,5442
Kyrgyzstan,Norway,133,77,426,1255,2044,1980,1918,559,764,772,484,1294,2071,2442,2755,1071,894,2750,5806,4973
Kyrgyzstan,Thailand,342,2032,473,507,881,1279,3674,599,1387,2340,2525,1453,613,914,1423,1453,1072,901,3323,4789
Kyrgyzstan,Chile,0,0,102,0,0,25,153,217,61,219,27,269,71,0,37,273,618,246,2783,3559
Kyrgyzstan,South Africa,574,3333,1177,468,690,573,42,532,226,986,630,1582,698,440,180,1134,630,741,1717,2851
Kyrgyzstan,Singapore,0,0,0,0,0,0,0,3251,3587,3435,3645,2596,1286,2219,2450,4214,917,2256,1041,2644
Kyrgyzstan,Australia,53,185,502,1753,2848,323,895,2979,708,1447,2458,1965,1577,1624,1034,4070,10525,4974,3006,2356
Kyrgyzstan,Croatia,8,45,9,321,247,671,164,184,447,237,325,196,244,341,294,333,324,358,1766,2206
Kyrgyzstan,Malta,1548,1434,594,2681,2020,0,2277,0,830,4955,1741,932,1117,939,1899,1674,2655,4237,200,2193
Kyrgyzstan,Portugal,120,63,260,233,39,561,28,62,599,566,454,167,146,260,290,186,282,218,509,1560
Kyrgyzstan,Brazil,650,2278,1377,2147,1491,6323,2003,6721,4777,10284,7420,2890,2309,1071,98,34,610,716,328,1058
Kyrgyzstan,New Zealand,5,11,7,120,5,166,19,36,149,23,257,4,16,29,84,118,30,51,374,545
Kyrgyzstan,Colombia,0,0,0,0,4,4,62,55,55,24,212,34,10,2,2,0,1,9,65,353
Kyrgyzstan,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236
Kyrgyzstan,Bosnia and Herzegovina,0,3,3,0,0,253,3,116,108,33,28,24,0,126,95,118,49,56,27,194
Kyrgyzstan,Peru,2505,1012,484,227,0,0,0,44,0,0,0,9,2,0,549,537,140,144,97,129
Kyrgyzstan,Cyprus,0,0,0,0,2,17,0,15,415,89,6,86,27,15,6,0,18,10,70,88
Kyrgyzstan,Argentina,0,29,0,354,1135,1734,0,1563,240,254,436,303,117,84,0,0,0,139,0,0
