reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Tajikistan,Russian Federation,69404,67870,128633
Tajikistan,Kazakhstan,61198,45740,75736
Tajikistan,"Iran, Islamic Republic of",35888,52773,74800
Tajikistan,United States of America,28636,33129,49960
Tajikistan,China,5301,6501,20808
Tajikistan,Algeria,5693,0,46089
Tajikistan,Azerbaijan,12113,27979,34442
Tajikistan,Türkiye,15553,10915,29478
Tajikistan,Ukraine,34702,42935,32295
Tajikistan,Germany,8636,11605,19863
Tajikistan,Kyrgyzstan,6743,10194,18856
Tajikistan,Belarus,2547,2991,4076
Tajikistan,Lithuania,1459,2938,3776
Tajikistan,Italy,6119,4181,7262
Tajikistan,Poland,523,3581,5676
Tajikistan,India,1714,7490,4263
Tajikistan,United Kingdom,891,1061,3791
Tajikistan,"Korea, Republic of",2273,5424,4299
Tajikistan,Netherlands,6006,2261,2616
Tajikistan,Sweden,242,2304,2417
Tajikistan,France,1191,725,1427
Tajikistan,Czech Republic,569,872,1203
Tajikistan,Switzerland,1912,994,349
Tajikistan,Oman,122,104,2590
Tajikistan,Romania,0,0,23887
Tajikistan,Chile,42,0,0
Tajikistan,Belgium,2524,2946,1820
Tajikistan,Austria,371,196,1371
Tajikistan,Estonia,294,97,91
Tajikistan,Denmark,1616,1953,3374
Tajikistan,Finland,553,297,777
Tajikistan,Hungary,1399,552,3099
Tajikistan,Georgia,324,522,554
Tajikistan,Syrian Arab Republic,0,0,0
Tajikistan,Canada,324,492,1201
Tajikistan,Latvia,10,262,2224
Tajikistan,Bulgaria,177,318,283
Tajikistan,Spain,2030,1787,333
Tajikistan,Paraguay,131,427,100
Tajikistan,Japan,477,1038,439
Tajikistan,Slovakia,64,215,111
Tajikistan,Brazil,0,0,182
Tajikistan,Pakistan,,,236
Tajikistan,Australia,450,1057,262
Tajikistan,Malaysia,21,49,55
Tajikistan,Israel,41,120,227
Tajikistan,Cuba,0,0,0
Tajikistan,Thailand,9,330,85
Tajikistan,New Zealand,0,0,0
Tajikistan,Greece,17,102,89
Tajikistan,Indonesia,162,190,819
Tajikistan,Philippines,0,15,21
Tajikistan,Slovenia,0,0,49
Tajikistan,"Hong Kong, China",0,101,307
Tajikistan,Norway,291,12,46
Tajikistan,Sri Lanka,25,0,78
Tajikistan,Portugal,0,0,0
Tajikistan,"Taipei, Chinese",6,0,106
Tajikistan,South Africa,39,57,41
Tajikistan,Luxembourg,0,8,1
Tajikistan,Colombia,0,0,0
Tajikistan,Viet Nam,70,44,94
Tajikistan,Bahrain,0,35,27
Tajikistan,Malta,0,0,0
Tajikistan,Timor-Leste,,,
Tajikistan,Ireland,4,1,90
Tajikistan,Egypt,155,0,0
Tajikistan,Bosnia and Herzegovina,,,0
Tajikistan,Albania,0,61,0
Tajikistan,Argentina,0,550,706
Tajikistan,Armenia,242,128,0
Tajikistan,Croatia,0,3,106
Tajikistan,Ecuador,0,0,8
Tajikistan,Kuwait,0,63,0
Tajikistan,"Moldova, Republic of",0,1,0
Tajikistan,Morocco,0,0,40
Tajikistan,Peru,0,8,0
Tajikistan,Singapore,663,195,0
Tajikistan,"Macedonia, North",0,87,14
