reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Sao Tome and Principe,Netherlands,2990,2080,3349,936,1661,3221,4109,2022,2006,1074,828,332,1730,1530,1029,1384,1749,4281,3811,10974
Sao Tome and Principe,Germany,685,574,160,40,236,253,46,190,258,862,484,4,1,840,484,67,586,199,1230,4645
Sao Tome and Principe,France,2206,1894,2144,3164,1826,2502,1567,1108,773,982,2499,14983,1112,1055,2106,2729,1868,4741,4749,4440
Sao Tome and Principe,United States of America,91,223,214,417,159,227,330,1000,592,266,1011,808,486,933,747,1589,928,1316,912,1801
Sao Tome and Principe,Belgium,782,1834,1846,2026,2502,3245,1917,2844,2174,1700,3784,2593,2550,1328,2690,1901,1756,2492,3068,1552
Sao Tome and Principe,Switzerland,105,48,15,14,0,54,0,54,28,20,15,382,322,87,0,5430,6165,2330,1801,1389
Sao Tome and Principe,Spain,289,735,6393,442,126,11,9,149,1110,787,1400,1806,1981,1379,511,198,142,345,1035,972
Sao Tome and Principe,Portugal,342,318,889,303,455,669,390,376,318,59,189,176,364,449,815,288,1339,3040,2348,624
Sao Tome and Principe,United Kingdom,22,4,18,7,0,17,159,26,4,31,2,1,5,14,20,28,84,448,928,291
Sao Tome and Principe,Singapore,0,0,0,0,0,0,0,5,43,5,111,131,78,38,3074,6956,7168,5265,1304,200
Sao Tome and Principe,Türkiye,268,1106,2,128,0,1,6,4,4,379,2509,0,27,0,10,0,26,0,76,186
Sao Tome and Principe,Austria,25,42,294,714,110,47,179,141,589,415,13,68,26,64,111,66,86,10,61,167
Sao Tome and Principe,"Korea, Republic of",11,807,68,232,9,13,149,40,14,257,5,5,103,10,42,14,12,67,6,123
Sao Tome and Principe,China,1338,0,0,0,17,4,10,2,43,2,0,33,18,0,50,14,47,133,150,69
Sao Tome and Principe,Australia,2,2,5,20,125,0,47,79,26,92,179,136,109,69,31,32,10,60,141,68
Sao Tome and Principe,South Africa,25,103,62,109,76,1790,39,129,19,7,41,14,58,179,86,249,164,60,54,68
Sao Tome and Principe,Canada,108,95,220,11,60,38,231,157,35,34,39,16,18,16,46,65,250,354,77,55
Sao Tome and Principe,Italy,230,19,87,160,151,179,210,498,226,110,128,457,501,342,120,91,13,92,92,46
Sao Tome and Principe,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,42
Sao Tome and Principe,Thailand,30,59,205,140,1,15,537,14,40,67,12,130,12,3,9,2,1,3,3,28
Sao Tome and Principe,Argentina,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,1,0,25
Sao Tome and Principe,Japan,0,129,38,77,0,27,36,21,0,0,79,2,50,64,502,17,65,197,6,18
Sao Tome and Principe,New Zealand,0,0,7,14,218,31,0,25,1,8,4,1,4,1,558,712,909,732,6,13
Sao Tome and Principe,Colombia,0,0,0,0,3,0,3,0,0,1,6,0,39,0,17,0,8,0,1,11
Sao Tome and Principe,Sweden,0,26,245,0,35,122,0,169,1,1,35,5,12,2,36,12,1,0,2,9
Sao Tome and Principe,Serbia,,,0,2,26,69,2,0,0,0,1,14,1,4,4,4,0,0,0,5
Sao Tome and Principe,Romania,1,0,1,0,0,0,0,0,0,8,3,0,0,0,0,0,4,0,0,5
Sao Tome and Principe,Luxembourg,0,0,0,0,3,0,4,4,9,0,0,0,0,1,0,4,0,23,70,2
Sao Tome and Principe,Bosnia and Herzegovina,3,25,2,2,13,8,10,2,1,1,0,0,18,2,5,2,1,0,0,1
Sao Tome and Principe,Costa Rica,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1
Sao Tome and Principe,Czech Republic,155,52,58,193,30,1,24,32,17,56,750,64,86,131,525,395,151,57,141,1
Sao Tome and Principe,Ireland,3,0,7,126,0,1,6,10,0,20,5,10,1033,0,0,0,6,5,7,1
Sao Tome and Principe,"Taipei, Chinese",1,1,1,6,0,3,2,149,0,41,12,27,162,12,26,58,7,11,16,1
Sao Tome and Principe,Ukraine,0,0,0,0,0,0,150,0,0,0,0,0,1,7,2,1,1,0,0,0
Sao Tome and Principe,"Bolivia, Plurinational State of",5,50,0,0,0,0,0,6,0,0,0,0,1,0,1,0,1,2,1,0
Sao Tome and Principe,Brazil,428,108,3,0,9,0,0,2,1,5,3,2,0,0,206,9,6,28,3,0
Sao Tome and Principe,Belize,0,0,10,9,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,Bulgaria,0,0,0,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
