reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Zambia,China,171105,252062,270356,394862,522498,1272464,2578407,2775940,2686560,3047866,3060749,1815019,2189915,3071929,4132385,3264542,3506044,4385251,5751936,4338663
Zambia,South Africa,155128,204331,271443,324970,286506,195056,288897,370388,406769,370251,334103,203832,186170,222384,282190,211065,138085,243260,238410,263143
Zambia,Canada,165,354,160,330,600,712,1309,1428,2769,2719,2129,2283,943,1925,1026,44289,80073,109464,420323,200757
Zambia,United States of America,32855,31919,28664,49142,51819,8672,29755,47546,63246,37933,56052,48581,47108,68323,191014,84353,41466,178726,138902,157185
Zambia,"Hong Kong, China",2472,2477,2695,928,911,868,2085,2726,4037,11856,7585,15984,9507,19125,23943,52646,21834,21379,26676,131955
Zambia,Greece,139,9,773,295,30266,1378,291,81,5881,183,5057,320,322,8812,1182,12426,11192,22512,34434,88643
Zambia,Thailand,116106,96275,280250,250154,138182,30478,49845,46503,47884,56035,93833,147532,139103,120039,58044,116798,56147,81622,108772,70204
Zambia,Belgium,86649,65537,59377,99232,154714,103322,91040,136857,116787,90166,98913,163347,304432,157564,221642,172340,77194,59721,111300,66301
Zambia,Germany,21293,22517,40055,40250,28331,29469,28230,56820,42749,40588,31793,28409,39582,61274,72418,87376,83412,87641,59937,61304
Zambia,"Taipei, Chinese",71279,43470,154124,176221,94742,59707,166198,127665,92864,57211,86382,99046,88982,88893,76038,53902,53845,170178,144470,56991
Zambia,Netherlands,34339,30676,34815,35279,24175,15793,23108,34225,20011,33080,28453,19880,20543,17189,30548,37907,11443,12527,24735,55034
Zambia,"Korea, Republic of",151194,251132,432514,604737,300167,359399,376704,500701,336603,264395,367680,346898,290533,183985,107951,54594,15247,100571,82198,53867
Zambia,Italy,12682,42360,240837,297216,255325,66486,28617,309864,229804,272277,226351,217678,49522,73140,56125,49126,27196,67616,162437,48505
Zambia,Spain,3632,13821,19813,6963,23326,10091,24287,34646,28785,29414,4551,9861,22032,25049,17288,31663,7167,34779,56360,31138
Zambia,France,15365,16281,7526,7785,16398,8362,9994,15144,9044,9863,7267,5439,12139,20102,9797,8460,10125,12026,22487,28155
Zambia,Singapore,7348,7950,6846,2687,644,8888,55777,23499,24523,5639,81135,25353,91051,79516,83929,133603,48849,94063,40262,27419
Zambia,Türkiye,1625,534,4795,20743,6839,2596,8316,113457,6017,1476,13783,3098,5188,5213,3073,5571,4135,4948,25312,21092
Zambia,Japan,97989,59380,49966,125912,91630,23429,52859,59087,49669,51074,39607,46335,24687,179291,167712,142515,18794,17215,25714,11354
Zambia,Malaysia,48022,35679,44019,13130,12825,13993,12232,28958,40248,86673,25408,100264,6353,9418,8457,43835,2791,35721,40490,9181
Zambia,Denmark,274,1248,3704,3331,2515,2455,1509,325,325,385,936,1420,3423,809,1394,420,2716,2045,3236,5330
Zambia,United Kingdom,35664,38104,99008,80013,56751,43846,62960,90504,63228,64024,74036,23172,29635,17559,8457,10579,19151,12628,7939,3955
Zambia,Ukraine,0,1696,1551,1082,338,530,1819,2867,731,385,1323,1397,1322,579,1012,2091,533,340,461,2683
Zambia,Switzerland,12222,23588,7891,1901,201,826,626,213,3107,3883,4085,3254,6593,8167,3694,7447,960,9025,4719,2473
Zambia,Madagascar,404,0,4,96,111,696,27,72,622,64,250,184,212,65,253,290,24,101,1255,1429
Zambia,Brazil,8435,1695,2005,7753,4541,2322,2361,1919,1223,551,543,14715,151,7295,18750,24003,578,1611,3404,1376
Zambia,Romania,9,17,388,22458,326,651,7844,7920,91,20526,153,31,24,383,197,215,207,2,24,1325
Zambia,Australia,1187,510,1251,1313,983,910,16297,1074,223,111,126,2545,430,457,8239,21735,7703,9573,1163,1149
Zambia,Sweden,346,747,329,1329,619,3470,1140,2278,2674,2377,4390,3916,4073,996,826,728,231,1601,2174,1068
Zambia,Bulgaria,0,135,0,1579,3467,3819,8542,0,0,489,1718,116,2,191,313,275,424,298,2276,710
Zambia,Norway,2143,706,463,953,578,625,808,559,433,191,412,304,504,756,1225,798,484,846,667,564
Zambia,Costa Rica,376,0,2,2,0,6,5,2939,4,3,9,2,41,11,12,233,14,47,51,434
Zambia,Portugal,775,13990,14679,17194,24519,39859,17615,6167,7331,10615,5636,4539,3301,2856,97,113,446,546,54,385
Zambia,Finland,17313,2848,5858,2338,22924,515,241,15,44,1597,78,1074,157,290,874,452,508,1797,2449,240
Zambia,Lithuania,81,1,1,0,2,6,0,0,0,1,2,0,0,0,0,0,1,38,2,236
Zambia,Hungary,1,3,6,4,0,39,6,84,3,142,1,2,20,21,17,198,49,111,143,139
Zambia,Austria,2401,823,4122,1610,2119,1293,2394,1643,163,169,295,142,154,254,337,281,616,857,626,129
Zambia,Poland,902,1238,3578,23094,6901,7825,3444,16595,13519,1817,1508,644,3062,578,1884,13840,10551,13202,9754,121
Zambia,Serbia,,,2,346,3039,16,135,34,65,2,20,62,130,48,6,594,78,151,889,120
Zambia,New Zealand,589,27,554,157,231,115,245,794,531,2244,1622,691,96,121,256,210,36,128,183,93
Zambia,Chile,3,87,190,14,206,77,30,17,670,45,42,0,5,8,2,43,0,47,31,67
Zambia,Slovenia,433,329,3310,868,1,8,1643,2273,1021,1879,2716,958,138,3561,5887,1271,1,793,1673,59
Zambia,Luxembourg,0,0,0,0,14,29,70,30,0,3,2,0,371,376,525,157,372,448,504,50
Zambia,Peru,0,8,72,0,124,139,176,88,1,0,15,7,0,1,0,8,26,74,1536,47
Zambia,Ireland,224,192,56,380,958,596,510,975,74,38,23,157,35,50,85,97,164,44,109,45
Zambia,Bosnia and Herzegovina,4,2,9,10,0,5,6,0,0,0,111,275,224,33,39,2,3,16,91,44
Zambia,Czech Republic,80,102,26,217,20,34,135,240,4366,71,194,90,109,188,176,25,32,542,2430,41
Zambia,Argentina,0,0,0,0,134,21,25,251,31,0,39,0,0,72,0,0,0,176,0,33
Zambia,Cyprus,5,0,2,0,0,1,0,0,0,18,54,32,0,1,0,18,41,5,2,13
Zambia,Iceland,39,5,4,20,16,9,1,2,4,2,3,1,5,8,2,2,3,39,10,6
Zambia,Slovakia,0,4,2,4,16,24,12,37,5,0,0,36,64,20,11,15,207,230,85,4
Zambia,Estonia,0,1,2,5,0,0,14,2,1,0,0,0,0,93,0,21,9,6,1,1
Zambia,Latvia,0,0,80,0,184,0,0,0,3,0,0,0,7,1,0,0,19,1,0,1
Zambia,Malta,0,0,0,0,0,0,303,0,0,0,1,0,2,0,0,0,2,0,0,1
Zambia,"Bolivia, Plurinational State of",0,10,0,0,0,19,0,0,7,0,3,3,2,0,0,0,0,0,0,0
Zambia,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zambia,Colombia,0,2,0,0,52,0,87,3,0,7,0,0,9,0,3,3,0,0,540,0
Zambia,Croatia,69,127,171,316,1485,1490,87,48,27,1,9,403,4,0,66,215,642,230,95,0
Zambia,Ecuador,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,388,0
Zambia,El Salvador,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zambia,Guatemala,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,Paraguay,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Zambia,Cayman Islands,,,,,,,,,,,,,,,,,0,1,,
Zambia,Liberia,,,,,,,,,,,,,,12,17,4476,3,0,17,
Zambia,Uzbekistan,,,,,,,,,,,,,,0,0,0,0,0,66,
Zambia,"Congo, Democratic Republic of the",,,,,,,,,,,,355621,162553,179057,319189,356965,335544,387689,599918,
Zambia,Sierra Leone,,,,,,,,,,,0,0,59,0,0,,,,,
Zambia,Haiti,,,,,,,,,,0,0,71,0,0,,,,,,
Zambia,Bermuda,,,,,,,,,0,0,0,0,0,11,0,0,0,0,0,
Zambia,Sudan,,,,,,,,,1003,4412,1428,7089,4344,958,1315,,,,,
Zambia,Myanmar,,,,,,,0,0,5,0,0,0,0,1,186,1085,564,242,849,
Zambia,Lao People's Democratic Republic,,,,,,,0,0,0,0,0,0,0,212,557,461,0,0,,
Zambia,Nepal,,,,,,208,26,11,0,2,1,0,0,0,0,2,10,1,1,
Zambia,Tonga,,,,,0,0,0,0,1,0,0,,,0,0,7,0,1,0,
Zambia,"Libya, State of",,,,3,0,5,0,,,,,0,0,0,0,0,,,,
Zambia,Congo,,,,0,0,0,0,0,0,0,0,0,69,2433,2,45,0,31,0,
Zambia,"Palestine, State of",,,,0,18,0,14,0,0,0,0,0,5,5,0,0,0,0,0,
Zambia,Montenegro,,,56,20,0,5,9,11,1,5,5,2,2,4,4,2,1,10,1,
Zambia,Central African Republic,,,0,0,0,0,0,0,0,0,0,44992,187,0,0,0,0,7687,23,
Zambia,Nigeria,,,1317,15,8,0,2,341,102,0,318,69,385,187,479,223,555,742,2441,
Zambia,United Arab Emirates,,16657,,293,93583,,,,1512639,1034028,941530,736284,395792,463952,398406,305219,658059,861666,1838518,
Zambia,Lesotho,,0,0,0,0,0,904,6772,984,11292,3859,17055,12788,14208,16095,8933,11232,10923,8460,
Zambia,Netherlands Antilles,,0,45,1,1,,,,,,,,,,,,,,,
Zambia,Papua New Guinea,14,,,,,,,0,0,,,,,,,0,0,85,,
Zambia,Kuwait,31370,,67604,32196,97,30202,75687,83306,49208,20,13932,43166,38003,46157,59196,39744,24175,56284,56,
Zambia,Timor-Leste,0,0,,,,,,,,0,,,,0,0,7,0,0,0,
Zambia,Mauritania,0,0,,0,628,0,0,0,0,4,179,1,77,1,15,0,44,0,138,
Zambia,Togo,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,55,251,
Zambia,Cuba,1,0,0,,,,,,,,,,0,0,1,0,0,0,0,
Zambia,Seychelles,7,0,0,,3,24,0,11,0,0,0,128,1,0,23,0,7,0,5,
Zambia,Mongolia,0,0,0,0,,,0,0,4,0,0,0,0,2,0,0,0,0,0,
Zambia,Angola,14,72,170,166,,291,1089,2278,6401,4052,5598,1005,972,3280,3892,3344,1311,1716,4825,
Zambia,Saint Lucia,0,0,1,0,0,,,,0,0,0,0,0,0,0,0,0,,,
Zambia,Mali,33,37,0,0,0,,0,71,26,,,,2,17,206,0,29,16,3,
Zambia,Grenada,0,0,0,0,0,,0,0,1,0,0,0,0,2,0,57,31,0,0,
Zambia,Bangladesh,13110,11668,8822,12649,14713,12956,24461,5849,6641,10725,,1972,,,,,,,,
Zambia,Qatar,0,0,0,6,18,0,28,11,0,61,58,55,,21,14,0,0,0,0,
Zambia,Sri Lanka,0,0,1,0,109,0,0,0,0,5780,2255,0,7,178,,4921,11094,15024,5002,
Zambia,Albania,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,9,0,
Zambia,Azerbaijan,0,1,0,0,0,0,0,1,347,109,0,0,104,19,7,4,6,0,49,
Zambia,Bahamas,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,4,1,16,
Zambia,Bahrain,0,2,0,0,2,0,186,2137,67,480,3,16,55,1488,6209,11593,21686,37211,69027,
Zambia,Armenia,0,9,3,0,0,0,0,0,0,1,1,3,0,0,91,194,24,160,249,
Zambia,Barbados,26,1,0,1,0,0,0,0,0,33,1,0,0,0,0,0,0,1,0,
Zambia,Botswana,1600,5246,6033,11123,7701,9928,14663,19293,27430,19862,32091,36994,25526,20848,21268,91108,23607,62464,63180,
Zambia,Burundi,5659,8719,11839,6350,2968,11739,34042,35038,35401,12774,8999,0,16474,30240,25374,43708,32822,36726,24606,
Zambia,Cambodia,0,3,0,0,105,1,0,0,0,0,1278,177,2,0,2,32,0,0,32,
Zambia,Benin,0,0,0,0,0,0,0,14,0,0,0,0,3,15,4,5,13,76,2,
Zambia,Dominican Republic,0,0,0,0,15,13,31,13,23,6,59,26,50,10,0,4,4,127,3,
Zambia,Ethiopia,575,643,118,152,44,94,32,43,12,59,3657,15,486,407,300,503,283,162,863,
Zambia,Fiji,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,French Polynesia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,Georgia,0,2,0,0,0,0,0,0,0,0,12,7,0,13,13,1,0,0,0,
Zambia,Gambia,0,1,0,0,0,0,0,0,0,0,0,0,18,0,1,0,9,0,0,
Zambia,Indonesia,5948,6467,3094,4198,7252,1773,3415,1690,11783,16533,11860,9227,16595,7507,2372,7005,3998,6854,8533,
Zambia,"Iran, Islamic Republic of",0,0,0,0,0,4005,0,1086,2019,0,0,11117,0,62971,1704,543,642,0,25,
Zambia,Israel,2995,2351,2562,812,1754,638,2573,1201,3753,2433,2544,125,154,75,110,417,105,949,1112,
Zambia,Côte d'Ivoire,107,0,623,739,41,0,0,266,668,4331,1673,43,17,0,38,86,22,308,754,
Zambia,Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,
Zambia,Kazakhstan,2,200,1001,802,993,342,147,156,276,254,93,167,758,253,174,116,198,266,5320,
Zambia,Jordan,0,0,0,0,7,0,0,16,0,0,0,0,336,0,0,962,10,4,0,
Zambia,Kenya,0,10703,19857,30134,27005,20353,30996,63071,34114,33596,49808,39764,41404,74860,67953,65257,33990,56028,69701,
Zambia,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,Lebanon,1,5,0,1,20,11,128,73,98,89,520,313,109,114,55,61,2,218,9,
Zambia,"Macao, China",0,0,2,0,0,0,0,1,0,0,0,0,0,0,25,0,9,11,79,
Zambia,Malawi,35979,65994,100343,30884,68902,72833,122576,111377,90210,129126,112401,117064,197251,114135,87453,105277,120029,132198,40903,
Zambia,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,
Zambia,Mauritius,8244,8609,11643,12586,7979,7417,6273,28798,8136,4560,3278,10,5922,5781,4063,14268,2826,3711,3453,
Zambia,Mexico,97,67,166,57,138,54,27,82,88,100,2,50,22,27,58,32,0,0,2,
Zambia,"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,17,
Zambia,Morocco,0,27,0,0,0,226,927,0,4002,24,55,1475,50,15,911,41,4,950,1677,
Zambia,Mozambique,677,2122,1264,1017,14617,3784,1125,22096,40140,11808,24899,7764,8504,7838,9337,17047,17508,24607,28413,
Zambia,Oman,722,0,6312,7647,3445,95,189,1954,39017,0,1,0,4023,0,0,0,0,0,1,
Zambia,Namibia,1301,2464,1562,6234,14311,41910,75269,132873,110878,156499,48847,172769,279314,321102,1169306,1198274,1328840,44689,38581,
Zambia,Nicaragua,8,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,
Zambia,Niger,0,39,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,0,0,
Zambia,Pakistan,4443,21693,61554,50510,53863,45602,23116,23342,42123,36557,43273,55502,30981,17191,19617,5367,29695,88020,137944,
Zambia,Panama,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,
Zambia,Philippines,2412,892,0,105,140,0,24,1553,282,101,1345,3644,1321,341,166,0,2,0,324,
Zambia,Rwanda,779,413,2717,4611,2479,6798,4043,10578,2749,5883,5802,7681,40452,45220,33287,20688,17490,13481,31779,
Zambia,Saint Vincent and the Grenadines,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
Zambia,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
Zambia,Saudi Arabia,151179,158721,259048,454448,629801,288458,411545,391648,319902,199607,243446,250689,159869,82248,61102,42013,48470,22586,156235,
Zambia,Senegal,0,0,2,90,0,0,196,55,30,18,10,10,108,51,1,32,84,0,135,
Zambia,India,22558,34868,84430,71833,139315,154766,48427,127498,289661,273801,219645,407083,722980,951401,639625,745908,342275,130920,166986,
