reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Thailand,United States of America,14727189,15676224,16104256
Thailand,Japan,10379984,10510310,11893322
Thailand,China,4713848,5599597,8826842
Thailand,Singapore,5162251,5409048,5504801
Thailand,Malaysia,2926576,3174546,3828777
Thailand,"Hong Kong, China",3509560,3789381,4277974
Thailand,United Kingdom,2788451,2904246,3360427
Thailand,Germany,2277194,2231202,2532309
Thailand,Australia,1472300,1797629,2469927
Thailand,"Taipei, Chinese",2180896,2180333,2368938
Thailand,Indonesia,986047,1190709,1701668
Thailand,Netherlands,1717269,1405163,1645216
Thailand,"Korea, Republic of",1589191,1702523,1897731
Thailand,Viet Nam,792301,955239,1282187
Thailand,France,1611294,1385505,1552526
Thailand,Philippines,984354,1160709,1524443
Thailand,Canada,1092809,1132420,1333578
Thailand,Italy,778526,830510,1083589
Thailand,Spain,791556,786046,1061964
Thailand,Mexico,615036,838388,987150
Thailand,Belgium,1399084,1213127,1331360
Thailand,Thailand,1017005,950560,1096112
Thailand,India,424586,365087,539244
Thailand,South Africa,258127,283149,424749
Thailand,Switzerland,462235,554834,775021
Thailand,Saudi Arabia,265814,294491,406646
Thailand,Türkiye,152288,194840,291943
Thailand,Brazil,229092,201890,279487
Thailand,New Zealand,214527,259626,333856
Thailand,Ireland,300982,267358,378770
Thailand,Israel,314232,303049,337635
Thailand,Austria,190365,188823,232990
Thailand,Russian Federation,107109,227301,301735
Thailand,Bangladesh,282178,237588,283441
Thailand,Poland,181093,194060,233682
Thailand,Sweden,238469,226543,266252
Thailand,"Iran, Islamic Republic of",99467,104144,202698
Thailand,Czech Republic,113460,151446,222843
Thailand,Denmark,171156,170162,221244
Thailand,Pakistan,,,231837
Thailand,Greece,157650,141259,168110
Thailand,Syrian Arab Republic,255324,279059,288508
Thailand,Cambodia,222996,238546,223653
Thailand,Finland,114713,115738,174122
Thailand,Norway,105339,123032,159034
Thailand,Senegal,132051,141338,174433
Thailand,Sri Lanka,147569,146060,145932
Thailand,Kuwait,100071,110736,118813
Thailand,Chile,91803,116460,139191
Thailand,Côte d'Ivoire,70417,63949,73898
Thailand,Hungary,259688,255919,287159
Thailand,Argentina,128442,26850,55070
Thailand,Egypt,105794,89359,93807
Thailand,Portugal,124501,83433,100953
Thailand,Romania,41852,49024,78286
Thailand,Ghana,36237,,81817
Thailand,Lebanon,75240,63026,65656
Thailand,Colombia,53045,52790,54148
Thailand,Oman,48238,42884,10304
Thailand,Jordan,31763,44293,56300
Thailand,Algeria,12263,31569,41986
Thailand,Yemen,,,
Thailand,Brunei Darussalam,47073,54709,50417
Thailand,Tunisia,21258,24194,35232
Thailand,Cameroon,12700,25576,21557
Thailand,Slovakia,23111,37851,51785
Thailand,Cyprus,48750,44163,39089
Thailand,Ecuador,15105,26578,31133
Thailand,Bahrain,35830,40719,42796
Thailand,Peru,20807,29685,32051
Thailand,French Polynesia,16642,19541,33861
Thailand,Morocco,23503,26226,30648
Thailand,Mauritius,32513,32614,34726
Thailand,"Macao, China",25489,30625,29347
Thailand,Croatia,15602,24043,32902
Thailand,Qatar,33317,34864,41688
Thailand,Benin,19129,20384,31336
Thailand,Zimbabwe,3926,7279,30446
Thailand,Estonia,16204,26289,41103
Thailand,Madagascar,4688,3150,13415
Thailand,Slovenia,12718,17298,23159
Thailand,Mozambique,4755,5128,6642
Thailand,Niger,1291,1835,3650
Thailand,Luxembourg,2086,8997,23380
Thailand,"Tanzania, United Republic of",37330,36343,20936
Thailand,Fiji,,17452,20775
Thailand,Ukraine,13133,12901,33386
Thailand,Gabon,15266,0,10715
Thailand,Trinidad and Tobago,17879,16324,21137
Thailand,Maldives,12105,13048,23888
Thailand,Costa Rica,13952,11057,15034
Thailand,New Caledonia,7107,8439,12376
Thailand,Cuba,11787,8686,16746
Thailand,Serbia and Montenegro,6776,15683,
Thailand,Papua New Guinea,18886,14557,24068
Thailand,"Venezuela, Bolivarian Republic of",20150,16688,9980
Thailand,Ethiopia,10545,20582,22019
Thailand,Bulgaria,12043,14270,18341
Thailand,Angola,,,
Thailand,Dominican Republic,12292,12316,11659
Thailand,Sudan (before 2012),13691,12170,14024
Thailand,Kazakhstan,1727,3708,14516
Thailand,Lithuania,12881,14858,31275
Thailand,El Salvador,9109,11675,14705
Thailand,Guinea,11317,7479,
Thailand,Mauritania,3216,414,259
Thailand,Iceland,6482,6866,10270
Thailand,Uganda,8651,5290,8773
Thailand,Jamaica,14242,11409,13830
Thailand,Belarus,4401,5841,4436
Thailand,Burkina Faso,4716,4537,4326
Thailand,Mayotte,6391,5972,7385
Thailand,Malta,9642,10047,10617
Thailand,Nicaragua,2637,6371,7881
Thailand,Mali,6195,9011,14426
Thailand,Paraguay,8568,8941,5339
Thailand,Guatemala,8081,7781,5279
Thailand,Honduras,3000,4864,7406
Thailand,Panama,4044,5538,6117
Thailand,Bosnia and Herzegovina,,,3646
Thailand,Gambia,301,4260,537
Thailand,Uruguay,6259,2732,4140
Thailand,Mongolia,378,,1440
Thailand,Cabo Verde,92,1694,4357
Thailand,Suriname,2284,,
Thailand,"Macedonia, North",1448,2074,3224
Thailand,Seychelles,5161,4617,5710
Thailand,Latvia,1973,2399,3862
Thailand,"Bolivia, Plurinational State of",1763,2521,3737
Thailand,Andorra,3021,4215,4570
Thailand,Barbados,3319,2967,3135
Thailand,Malawi,778,962,1811
Thailand,Togo,4474,3433,3068
Thailand,Azerbaijan,1901,3041,3088
