reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Maldives,China,7910,16933,15402,24909,31554,40662,63476,97122,76488,97414,103990,172590,333158,297550,396693,347986,275700,406886,451291,764568
Maldives,Singapore,183015,196491,196576,236907,342606,232223,278827,317348,278216,217959,279038,224068,222321,237577,265656,304840,163464,195679,223138,255542
Maldives,Malaysia,36653,53684,67154,112420,120401,72377,77069,93922,97660,78716,127838,114296,117028,136798,149784,129590,86921,120713,229261,176285
Maldives,Thailand,29447,38511,58846,52894,61560,50605,64208,68304,73008,81253,85367,80636,99876,104970,119243,119212,54757,69582,88892,84971
Maldives,"Hong Kong, China",1484,2433,3851,4622,5022,3713,6650,5673,6165,13069,15187,32876,14415,14541,22310,11900,7310,9907,78119,83485
Maldives,United States of America,9873,9256,17647,19321,20307,17424,28284,44835,30052,28779,28986,35136,30969,34373,37724,39393,24666,41278,99333,68722
Maldives,France,12879,19894,14782,13120,19119,14100,12175,13495,16807,54929,21874,21996,21007,32928,26837,46466,13144,26778,73660,49908
Maldives,Australia,15258,15042,16641,20136,21268,19119,23541,31198,25902,28419,32351,26860,28070,32970,34192,41174,19224,43557,94978,44642
Maldives,Germany,13462,15858,22552,33390,52418,17524,18725,24914,29384,26381,36661,34954,40821,50185,54307,47407,26623,40701,50101,43296
Maldives,Italy,13425,12701,13452,21763,18427,11813,16974,27388,16265,28969,30916,25986,31443,36649,49274,44044,24329,36789,38772,41556
Maldives,Japan,7095,10851,22200,14534,18690,6389,5701,26341,10242,12378,13511,17731,17169,20173,25084,24243,19509,33951,34475,40757
Maldives,United Kingdom,14180,16097,11365,14241,15715,9888,9942,13960,13196,13672,19227,26182,19257,18252,22097,32147,15334,22744,21903,35527
Maldives,Türkiye,974,2008,1722,1397,1658,6639,7492,7908,7137,5928,7837,18208,35651,39517,64447,28200,24864,47451,28755,33209
Maldives,Netherlands,8496,7988,9056,8996,19271,9888,9851,14675,7867,8279,11766,12699,15309,15694,18313,15824,16659,21947,35285,29824
Maldives,Brazil,1614,2029,2382,3631,8552,8844,10467,13454,11957,16910,14779,12408,14343,15216,15209,16010,9587,19862,28184,24863
Maldives,Canada,3210,5746,5630,3433,5076,10051,4712,6122,4785,9293,16403,15034,15115,25888,17477,16534,9933,26876,14276,22683
Maldives,Spain,1055,997,1560,1720,1975,1431,1691,2440,1980,3229,25402,8000,9349,7689,20719,20938,9811,13757,14947,17601
Maldives,Czech Republic,26,163,170,868,468,647,515,900,13002,25808,6730,6071,3507,5102,7518,6403,9244,12486,15968,15460
Maldives,South Africa,4573,2424,3081,3078,2995,5985,7450,3862,3988,5058,6019,4932,10656,6471,8916,11117,7216,10034,14407,13990
Maldives,"Taipei, Chinese",1655,2427,2426,3038,5456,3055,3717,3603,3789,2893,4125,7909,4364,6064,5737,5185,3676,4177,9158,12220
Maldives,Belgium,1360,1610,2145,1667,2162,2303,2210,3305,2543,3621,4775,3830,8422,7135,9122,7411,4832,8874,8853,11912
Maldives,Denmark,4240,3224,3192,3045,5986,3072,4326,4282,4398,3790,5105,5481,8225,5504,5198,5084,4396,6990,8955,11896
Maldives,"Korea, Republic of",1513,2164,3219,4784,5429,2768,4566,5069,3915,3674,4140,5530,10672,9616,9031,7265,6269,16568,10171,10295
Maldives,Austria,1544,931,1917,3464,5644,4428,4133,5457,4986,8106,7383,5890,7909,6231,6406,10982,6127,5929,7661,10177
Maldives,New Zealand,9358,4158,12881,12456,14938,6269,11233,9007,7845,12974,17247,16200,12628,21645,18763,22570,14318,8059,9296,9237
Maldives,Poland,4,23,53,45,949,191,315,577,1077,1768,4175,5459,10087,7554,9043,4675,3591,6463,7463,8477
Maldives,Switzerland,1959,1127,1804,2437,2922,2573,2076,3898,3002,3415,4590,4679,4939,5963,7914,7863,6284,9908,6594,8355
Maldives,Sweden,2175,1860,3178,7777,4655,6321,3294,3629,2143,1946,3240,2473,3439,5562,3527,3250,1823,3631,4879,3510
Maldives,Slovenia,0,0,4,0,14,22,26,444,12,113,620,246,341,587,1482,2768,1213,3699,1387,3320
Maldives,Finland,1762,870,479,221,413,361,454,536,396,401,544,456,5196,2910,17008,1194,1023,1908,1888,2606
Maldives,Serbia,,,0,144,0,0,0,13,0,15,0,21,11,2,43,78,89,125,235,1574
Maldives,Bulgaria,2,19,3,52,35,3,9,40,270,48,70,78,192,347,215,449,341,652,865,1482
Maldives,Ukraine,0,0,1,0,29,22,33,2,14,0,35,53,1000,465,810,2995,4141,2746,3050,1475
Maldives,Portugal,61,2,258,21,135,74,107,43,43,169,86,99,422,261,996,5352,1348,998,1327,1337
Maldives,Estonia,0,0,12,0,29,7,11,10,14,6,0,23,41,121,175,270,253,183,569,1158
Maldives,Lithuania,0,0,1,37,0,6,117,7,13,24,59,507,108,528,1172,379,297,552,1289,910
Maldives,Cyprus,108,29,11,151,148,186,93,713,306,358,484,555,530,640,997,830,271,933,780,847
Maldives,Norway,447,2899,687,2995,345,575,198,797,397,349,655,575,800,647,572,310,230,427,642,763
Maldives,Greece,474,741,628,1480,1019,844,1039,735,610,449,481,616,741,798,637,787,772,667,510,660
Maldives,Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,48,0,22,27,625
Maldives,Latvia,0,2,26,5,4,12,3,23,10,61,122,210,305,201,553,140,144,394,418,513
Maldives,Ireland,1099,238,216,232,582,187,102,283,558,490,659,189,1700,414,822,488,355,375,488,496
Maldives,Malta,600,246,667,679,317,410,431,663,352,1259,908,691,928,819,52,483,549,221,824,495
Maldives,Slovakia,0,0,0,375,188,771,1551,230,240,256,33,152,458,76,579,117,190,253,364,440
Maldives,Chile,1,6,128,114,86,47,265,199,253,332,313,249,278,328,488,556,135,572,698,378
Maldives,Ecuador,0,0,0,0,0,35,170,88,68,47,107,101,153,116,143,207,325,636,266,353
Maldives,Romania,14,8,242,0,9,9,67,91,3,15,27,318,31,34,142,95,62,550,275,340
Maldives,Hungary,14,44,5,115,190,172,231,178,294,316,258,235,270,53,184,186,94,816,140,315
Maldives,Paraguay,0,0,24,35,0,0,0,60,0,0,0,0,0,0,0,0,32,201,335,290
Maldives,Luxembourg,37,75,25,0,18,4,0,466,19,267,314,69,193,0,760,231,386,28,205,108
Maldives,Croatia,0,5,0,0,13,12,21,202,38,24,48,125,560,932,185,662,411,718,337,82
