reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Latvia,Russian Federation,918289,698710,1058987
Latvia,Germany,715506,817179,1010256
Latvia,Lithuania,579085,530472,692133
Latvia,Estonia,297946,335020,417977
Latvia,Poland,206905,262119,328694
Latvia,Finland,272519,296997,361012
Latvia,Sweden,227337,255876,349200
Latvia,Ukraine,251214,235005,266657
Latvia,Belarus,492266,520109,344350
Latvia,Italy,195216,217428,305595
Latvia,Netherlands,141479,152486,177474
Latvia,Denmark,128033,143222,156036
Latvia,China,47055,67510,110622
Latvia,United Kingdom,124096,115234,185395
Latvia,France,121320,133192,161328
Latvia,United States of America,110545,90811,123739
Latvia,Belgium,85583,95375,102323
Latvia,Austria,56684,75383,87007
Latvia,Czech Republic,55173,63371,80397
Latvia,Switzerland,49690,65527,77561
Latvia,Kazakhstan,44838,61847,76834
Latvia,Norway,52256,61148,100328
Latvia,Spain,49169,54513,73086
Latvia,Hungary,31665,30842,39187
Latvia,Slovakia,22064,24971,34038
Latvia,Japan,6582,12426,19702
Latvia,"Korea, Republic of",9596,16545,25679
Latvia,Türkiye,16108,20343,26707
Latvia,"Taipei, Chinese",11394,15271,27176
Latvia,"Hong Kong, China",11982,10533,19101
Latvia,Canada,7068,8840,17342
Latvia,Ireland,17033,15174,22189
Latvia,Mali,104,101,0
Latvia,Slovenia,9445,12153,17238
Latvia,Israel,12716,11716,14017
Latvia,India,8893,9098,13419
Latvia,Thailand,3953,3629,7035
Latvia,Azerbaijan,2682,2542,11116
Latvia,Malaysia,7755,7916,9747
Latvia,Greece,5506,6531,6830
Latvia,Serbia and Montenegro,1483,1854,
Latvia,Bulgaria,5761,6819,8742
Latvia,Kyrgyzstan,3442,8659,9378
Latvia,Portugal,4724,8315,6571
Latvia,Argentina,2861,3147,4499
Latvia,Australia,3609,4040,4192
Latvia,Romania,1965,2567,5457
Latvia,Chile,9337,5587,5891
Latvia,Luxembourg,4274,5037,5125
Latvia,Brazil,1627,2252,4111
Latvia,Singapore,1732,1147,2430
Latvia,Iceland,7131,5915,2554
Latvia,Viet Nam,1560,1083,3332
Latvia,Indonesia,1074,1033,2154
Latvia,Croatia,2542,2865,2627
Latvia,Morocco,0,0,3939
Latvia,New Zealand,23578,24093,2992
Latvia,"Moldova, Republic of",2264,2553,2549
Latvia,Ecuador,98,6,3
Latvia,Egypt,109,369,767
Latvia,Sri Lanka,1263,1407,1293
Latvia,Pakistan,,,3340
Latvia,Georgia,535,423,818
Latvia,South Africa,377,1551,707
Latvia,Armenia,362,656,686
Latvia,Kenya,0,0,189
Latvia,Syrian Arab Republic,0,0,425
Latvia,Cyprus,1046,926,514
Latvia,Mexico,493,327,555
Latvia,Colombia,10,25,15
Latvia,Bangladesh,0,0,52
Latvia,Philippines,327,220,271
Latvia,Cuba,0,0,96
Latvia,Mauritius,0,35,37
Latvia,"Iran, Islamic Republic of",337,156,588
Latvia,"Bolivia, Plurinational State of",0,374,233
Latvia,"Macedonia, North",18,7,33
Latvia,Andorra,13,120,153
Latvia,Zimbabwe,0,416,350
Latvia,Uruguay,39,1025,290
Latvia,"Macao, China",20,0,0
Latvia,Tunisia,0,101,129
Latvia,Yemen,,,
Latvia,Lebanon,86,268,0
Latvia,Malawi,36,171,39
Latvia,Peru,719,172,3387
Latvia,Malta,224,179,22
Latvia,Faroe Islands,1,0,16
Latvia,"Venezuela, Bolivarian Republic of",0,0,0
Latvia,Namibia,0,3,76
Latvia,Cambodia,9,0,0
Latvia,Qatar,0,0,0
Latvia,Dominican Republic,0,44,0
Latvia,Bosnia and Herzegovina,,,0
Latvia,Nicaragua,0,0,1
Latvia,Trinidad and Tobago,10,0,0
Latvia,Mongolia,0,,0
Latvia,Bahrain,96,0,0
Latvia,Barbados,0,0,0
Latvia,Benin,0,0,437
Latvia,Jamaica,0,71,0
Latvia,Kuwait,1,0,0
Latvia,Zambia,0,4,0
