reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Turkmenistan,Türkiye,214848,180635,281325,339989,662933,945655,1139825,1493336,1480052,2050248,2367646,1857852,1245509,1037980,467202,744766,786966,984889,1100202,1002013
Turkmenistan,China,84549,90876,162571,302538,801936,915699,525117,784360,1699117,1137644,954282,817095,340029,369050,316779,430853,443489,513404,867636,962216
Turkmenistan,Germany,199574,133044,196910,217372,270678,359364,348044,437353,419261,519819,368810,334909,391389,409637,170888,178024,190076,215408,219680,214152
Turkmenistan,Japan,51517,15103,52206,91783,74334,26915,24891,271652,121509,55423,59777,26824,397703,81881,17496,12319,115725,36810,50931,175347
Turkmenistan,Italy,74924,24694,31817,20377,35894,167006,93946,314107,218291,183667,215417,233566,249522,125981,38352,59352,51082,486408,110049,122955
Turkmenistan,Netherlands,16831,21064,18934,24332,39253,93388,58021,66185,110289,79376,73521,72608,41340,70169,62960,94918,36439,60102,77584,91622
Turkmenistan,France,124268,87118,86846,50598,125813,245933,168642,124128,226255,161236,245989,99682,109938,77382,92499,111492,84946,36613,36298,70271
Turkmenistan,United States of America,262259,215170,112840,184590,59706,310196,39966,70967,92020,261779,455525,80833,106203,282179,30903,28514,32905,78878,49123,56862
Turkmenistan,Ukraine,225015,187152,132792,196616,376928,325170,208944,241900,528165,395088,431335,170326,108978,62133,56836,54932,56016,52712,22285,40181
Turkmenistan,Poland,7324,20422,20792,16564,22106,26119,20178,24631,36862,44327,60441,48393,54533,38010,21604,23317,29831,34759,15818,38497
Turkmenistan,United Kingdom,20877,25301,28648,33474,35346,44670,74222,95891,447351,229590,208805,42096,51493,47674,36885,19024,16105,14717,17337,29453
Turkmenistan,Austria,16233,40645,7988,45188,41525,44611,28186,67449,55130,32709,170143,54705,36027,28920,24389,23187,11213,28601,27021,26216
Turkmenistan,Denmark,1358,2866,1733,4158,1215,2310,5515,5565,8513,8733,8073,8648,4403,26882,1940,1777,14470,8394,16669,19392
Turkmenistan,"Korea, Republic of",14131,6449,5969,6884,22364,66262,109542,242714,193509,141230,193053,182139,361595,130974,19890,13180,69000,8833,8543,16927
Turkmenistan,Lithuania,1424,1180,430,502,2943,6380,17886,17370,26746,34121,34532,33644,19813,11699,9422,17243,21115,21134,16307,15959
Turkmenistan,Belgium,19549,14677,11405,16578,37882,24041,19611,31181,30658,16113,20798,17716,32013,14509,9232,15344,15476,17832,36398,14924
Turkmenistan,Czech Republic,10345,4122,7824,8225,21407,12967,16817,16931,22616,23748,27069,21024,24565,20054,6293,7064,8474,14376,18875,13789
Turkmenistan,Switzerland,5020,4236,7684,8559,14720,29467,16039,23645,33614,28311,22168,17080,21839,18640,8199,11354,7590,6389,9103,13410
Turkmenistan,Malaysia,635,1193,2517,5524,49387,205888,29696,24229,11629,33633,22867,12322,20778,13746,9123,6716,4941,4009,8269,9838
Turkmenistan,Slovenia,240,479,678,983,1878,3317,3599,5299,10776,15745,18620,17901,22179,11856,8415,10823,10353,4841,13412,8356
Turkmenistan,Latvia,342,1118,639,785,4752,4249,4959,7038,8141,10098,12271,22378,21091,10017,7688,3821,3200,3199,4520,8340
Turkmenistan,Canada,13704,27593,17346,6909,16499,6802,8725,16913,49702,13732,12533,5260,4970,22958,14272,2366,4003,4156,1486,7054
Turkmenistan,Hungary,2010,3372,10945,17180,6518,20286,15419,9280,13938,111590,26919,53201,30175,17620,14397,15047,14040,9181,6313,6714
Turkmenistan,Spain,4503,1939,581,3348,8833,24466,9679,15100,33410,42385,17947,21586,19953,8063,4579,10002,34959,6804,4273,6650
Turkmenistan,Ireland,533,516,774,792,663,1160,575,5410,1329,1591,3394,1681,5021,30087,2388,3217,1749,1466,6252,6444
Turkmenistan,Finland,3344,4003,6245,7782,9714,5979,35059,38781,21404,11585,12237,11964,14167,12602,6179,8593,5111,1368,2644,4982
Turkmenistan,Greece,140,117,338,522,151,369,462,297,7836,7504,6790,6187,55163,2150,4080,13177,2415,899,3283,3915
Turkmenistan,Slovakia,1250,4350,846,840,2758,5594,2921,3578,3576,5402,2896,3288,1507,1857,1825,857,1125,293,926,3321
Turkmenistan,Thailand,1232,2548,2256,1846,2787,3539,3266,6981,8144,7391,7843,6575,8834,6835,1412,2282,1304,3431,5921,3204
Turkmenistan,Romania,3775,4138,8934,14362,18484,16842,4173,16412,6784,14804,21592,16078,27642,5281,950,2301,4935,1562,4750,2814
Turkmenistan,Norway,1734,212,23864,581,4043,11011,2327,755,257,16481,16222,929,909,500,1130,294,361,868,518,2415
Turkmenistan,Estonia,228,652,2827,1652,11742,13364,17452,1879,13208,8063,13632,29590,14710,12904,15750,1717,2083,5398,10296,1752
Turkmenistan,Luxembourg,163,1521,11,69,34,5479,4130,6595,3130,1819,1130,3719,894,0,4299,4153,2044,554,1711,1596
Turkmenistan,Bulgaria,1026,772,2988,932,2792,4359,1497,3552,22192,7809,26439,11195,2873,2557,1844,4212,2362,1448,2664,1518
