reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Somalia,China,9522,16567,27578,26658,40339,67309,72232,91209,101107,133761,206079,300015,397138,473644,637244,731382,892585,999699,1046643,1017845
Somalia,Türkiye,758,2207,2020,2320,8422,3546,4810,39548,43751,61239,63728,71035,115882,142946,181369,256528,272762,354859,386351,424953
Somalia,Brazil,42971,44904,61526,18632,9128,58251,63549,6487,11757,21248,24555,36871,81424,69659,60782,20456,75034,61375,42055,174507
Somalia,Malaysia,4151,7254,6242,15357,25907,11398,9356,10420,12231,30106,69351,66954,83183,90044,83432,87243,89909,87338,125860,121871
Somalia,United States of America,9134,8832,19945,20694,64345,4099,1458,6082,16735,15959,35654,45027,38827,70595,49461,105232,56853,54112,88102,53068
Somalia,France,1158,830,2113,3507,12528,11970,6731,23367,13062,16967,17065,14322,11943,43120,19072,9823,14428,13246,16352,37644
Somalia,Italy,5762,2344,3223,2728,2418,3183,6889,14333,6802,14859,30351,24808,22460,37714,41067,37051,30175,37689,28987,33987
Somalia,Slovenia,0,0,0,0,0,0,7,0,11,57,70,108,415,637,1426,3396,5094,10681,14411,21524
Somalia,Thailand,12379,1180,5237,1099,13539,16404,4728,9215,9527,24007,23532,17263,16172,20857,20842,18778,13514,13214,17226,21091
Somalia,Germany,1801,1269,1299,2405,1592,833,5916,2906,2436,5192,7163,16520,10324,15258,26819,30704,33056,27570,17665,17229
Somalia,Spain,286,722,11,35,60,175,277,838,237,663,1488,6892,10794,12980,10824,14297,13435,14068,17001,16721
Somalia,United Kingdom,13018,3439,1418,1747,2553,1797,2889,7078,12495,16801,13753,11699,11043,15156,18523,16143,17213,18618,17948,16000
Somalia,"Korea, Republic of",1321,1783,904,259,7,716,863,898,1419,2013,4554,5515,8715,16245,19296,26710,18652,14350,13353,14862
Somalia,Belgium,79,460,1173,1242,4957,640,656,7125,3862,1463,1329,3537,6205,3027,3885,5516,7400,4006,5139,14676
Somalia,South Africa,166,743,460,1111,27489,4565,18875,14443,3537,6731,5540,5786,8859,12451,13079,27391,11740,9846,10123,13492
Somalia,Netherlands,1071,3515,4989,3734,2539,3811,3556,4896,4991,5893,9161,9563,11349,11712,15789,18941,25253,22127,30530,10943
Somalia,Denmark,168,127,99,59,240,71,296,683,402,929,3669,2981,2084,4871,5544,2421,3784,3752,5163,8192
Somalia,Poland,14,48,2,10,25,0,32,0,18,117,454,1145,650,3112,6720,1885,3485,4877,4875,5488
Somalia,Japan,177,250,239,1214,2848,1569,136,895,153,957,3273,5396,3658,3754,6180,5082,4684,2853,2532,5022
Somalia,Luxembourg,0,0,255,0,0,0,0,23,51,1,593,2035,0,0,0,2478,581,2200,2599,3041
