reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Oman,Japan,786882,857383,969864
Oman,United Kingdom,435109,382925,433220
Oman,Italy,115464,185286,204952
Oman,Germany,233959,254406,261251
Oman,United States of America,306198,355988,322409
Oman,India,151466,202232,204518
Oman,Saudi Arabia,134045,172024,259130
Oman,Australia,107619,95488,131191
Oman,"Korea, Republic of",154630,102033,103867
Oman,Netherlands,84064,79759,118092
Oman,France,159988,144878,136504
Oman,China,66736,60180,81959
Oman,Belgium,64950,61587,68977
Oman,Singapore,72406,48378,83541
Oman,Sweden,39952,37251,40179
Oman,Thailand,40199,42890,51568
Oman,Malaysia,96737,49579,52359
Oman,Switzerland,80782,51637,72723
Oman,New Zealand,8913,17913,29867
Oman,Austria,27770,14950,29119
Oman,Pakistan,,,41893
Oman,Canada,12468,15092,35118
Oman,Spain,30080,32218,43580
Oman,Brazil,28146,30642,44013
Oman,Denmark,25718,24251,36889
Oman,Türkiye,30682,31373,22484
Oman,Argentina,34527,38164,35055
Oman,South Africa,5106,5639,10411
Oman,Kuwait,22362,21523,18524
Oman,Ireland,33702,22017,20348
Oman,Indonesia,19936,18820,16586
Oman,Finland,13582,17125,14817
Oman,"Hong Kong, China",23181,20326,20256
Oman,Russian Federation,2869,6081,4519
Oman,Jordan,13913,15184,16917
Oman,Ukraine,2757,1435,2065
Oman,Bahrain,20062,14263,11352
Oman,"Taipei, Chinese",18516,11166,13829
Oman,Syrian Arab Republic,1013732,2299826,15481
Oman,Chile,2143,3036,8892
Oman,Norway,3724,4561,4784
Oman,"Iran, Islamic Republic of",8025,6024,10277
Oman,Lebanon,3979,4194,4791
Oman,Hungary,1753,4495,6834
Oman,Slovakia,555,1087,3064
Oman,Egypt,4195,4798,3244
Oman,Czech Republic,752,879,1201
Oman,Poland,2825,6988,915
Oman,Cyprus,3363,3737,3170
Oman,Yemen,,,
Oman,Ghana,0,,0
Oman,Sri Lanka,4634,4933,2985
Oman,Romania,115,481,11170
Oman,Malta,1534,689,1753
Oman,Viet Nam,1135,680,538
Oman,Sudan (before 2012),2239,2519,117
Oman,Greece,1939,16619,10570
Oman,Philippines,2686,1181,2602
Oman,Slovenia,812,1339,1746
Oman,Tunisia,1700,1683,221
Oman,Luxembourg,300,211,168
Oman,Morocco,646,1996,686
Oman,Bangladesh,755,1119,893
Oman,Mauritius,81,917,982
Oman,Portugal,1003,421,370
Oman,Kenya,41,254,706
Oman,Bulgaria,1391,87,213
Oman,Brunei Darussalam,472,235,232
Oman,Croatia,2855,1158,322
Oman,Guatemala,285,453,461
Oman,Cameroon,0,0,281
Oman,Lithuania,13,16,75
Oman,Estonia,108,131,164
Oman,Botswana,0,1,0
Oman,Latvia,23,9,61
Oman,Benin,0,0,0
Oman,Mexico,1046,210,665
Oman,Israel,285,319,156
Oman,Uganda,482,81,99
Oman,"Tanzania, United Republic of",545,72,98
Oman,Zimbabwe,0,303,468
Oman,Gabon,55,81,89
Oman,Costa Rica,29,49,112
Oman,Senegal,0,0,0
Oman,Iceland,23,32,29
Oman,Trinidad and Tobago,15,13,45
Oman,Serbia and Montenegro,1,0,
Oman,Algeria,2,0,10
Oman,Burundi,0,9,92
Oman,Belarus,0,0,0
Oman,Côte d'Ivoire,0,23,45
Oman,Kazakhstan,569,5,0
Oman,"Venezuela, Bolivarian Republic of",0,324,5
Oman,Uruguay,211,25,4
Oman,Colombia,59,14,4
Oman,Nicaragua,0,0,0
Oman,Fiji,,2,0
Oman,Zambia,0,9,14
Oman,Andorra,0,7,0
Oman,Azerbaijan,0,5,0
Oman,Armenia,0,42,0
Oman,"Bolivia, Plurinational State of",3,0,14
Oman,Dominican Republic,27,0,0
Oman,Ecuador,12,26,26
Oman,Ethiopia,0,685,2065
Oman,Malawi,18,0,0
Oman,Papua New Guinea,0,0,57
Oman,Paraguay,53,0,0
Oman,Peru,153,0,0
Oman,Qatar,4868,9880,0
Oman,Seychelles,16,71,0
Oman,Togo,0,43,0
Oman,"Macedonia, North",5,0,0
Oman,Nepal,,,1
