reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Uzbekistan,Russian Federation,409103,453421,511982
Uzbekistan,"Korea, Republic of",345687,188479,247138
Uzbekistan,Germany,201709,201711,215817
Uzbekistan,Kazakhstan,150234,101022,137802
Uzbekistan,United States of America,144855,138528,256079
Uzbekistan,China,50684,104374,146783
Uzbekistan,Türkiye,89725,93735,138422
Uzbekistan,Ukraine,108678,65517,83592
Uzbekistan,"Iran, Islamic Republic of",81683,76457,69601
Uzbekistan,Italy,41509,63978,43858
Uzbekistan,Japan,17824,17056,43519
Uzbekistan,Belarus,16616,18957,21734
Uzbekistan,France,108034,35190,43792
Uzbekistan,United Kingdom,29378,21939,29780
Uzbekistan,Netherlands,14026,12142,34399
Uzbekistan,Austria,11507,8950,16262
Uzbekistan,Poland,17954,8997,21578
Uzbekistan,Switzerland,16971,23707,20348
Uzbekistan,India,7121,4912,13996
Uzbekistan,Hungary,5751,4066,8916
Uzbekistan,Kyrgyzstan,47998,27741,16259
Uzbekistan,Czech Republic,19736,55254,8633
Uzbekistan,Belgium,10880,12910,15232
Uzbekistan,Lithuania,19808,10947,5544
Uzbekistan,Finland,19004,14327,11851
Uzbekistan,Estonia,3214,3208,3045
Uzbekistan,Brazil,18,3,2712
Uzbekistan,Israel,17774,38034,6440
Uzbekistan,Latvia,5945,4121,4902
Uzbekistan,Sweden,8714,19077,10076
Uzbekistan,Slovakia,6122,4508,3463
Uzbekistan,"Hong Kong, China",1525,1302,2579
Uzbekistan,Slovenia,3335,1203,3505
Uzbekistan,Malaysia,2015,1729,2207
Uzbekistan,Spain,13355,9967,5719
Uzbekistan,Syrian Arab Republic,10575,19390,2891
Uzbekistan,Mongolia,0,,62
Uzbekistan,Serbia and Montenegro,163,152,
Uzbekistan,Sri Lanka,2591,3062,2725
Uzbekistan,Canada,8968,2494,1135
Uzbekistan,Pakistan,,,3296
Uzbekistan,"Taipei, Chinese",1865,4539,6110
Uzbekistan,Denmark,8443,5978,5176
Uzbekistan,Greece,2028,3591,3578
Uzbekistan,Romania,3588,1082,1095
Uzbekistan,South Africa,278,2209,3948
Uzbekistan,Azerbaijan,3108,3830,1476
Uzbekistan,Bulgaria,3044,2919,1976
Uzbekistan,"Moldova, Republic of",1686,661,1754
Uzbekistan,Ireland,1137,571,1888
Uzbekistan,Georgia,1145,2567,1137
Uzbekistan,Thailand,2281,1731,850
Uzbekistan,Argentina,0,1556,1829
Uzbekistan,Luxembourg,42,371,1302
Uzbekistan,Australia,1762,1307,1371
Uzbekistan,Croatia,624,250,445
Uzbekistan,Armenia,57,221,499
Uzbekistan,Norway,1460,367,520
Uzbekistan,Indonesia,454,650,1085
Uzbekistan,Bangladesh,0,0,106
Uzbekistan,Oman,353,535,266
Uzbekistan,Viet Nam,1028,293,67
Uzbekistan,Philippines,26,532,1663
Uzbekistan,Portugal,7,37,71
Uzbekistan,"Macedonia, North",0,0,92
Uzbekistan,Egypt,57,47,11
Uzbekistan,Saudi Arabia,38,0,0
Uzbekistan,Mexico,0,437,0
Uzbekistan,New Zealand,108,174,322
Uzbekistan,Ghana,0,,0
Uzbekistan,Andorra,0,0,0
Uzbekistan,Bosnia and Herzegovina,,,14
Uzbekistan,Ecuador,0,42,0
Uzbekistan,Kuwait,0,66,10
Uzbekistan,Cambodia,0,0,0
Uzbekistan,Kenya,0,0,8
Uzbekistan,"Venezuela, Bolivarian Republic of",0,0,0
Uzbekistan,Belize,13,0,0
Uzbekistan,Colombia,0,6,3
Uzbekistan,Cuba,10,2,3835
Uzbekistan,Cyprus,103,6,1
Uzbekistan,Dominican Republic,8,0,0
Uzbekistan,Jordan,3,66,0
Uzbekistan,Morocco,38,40,42
Uzbekistan,Peru,19,0,0
Uzbekistan,Singapore,3587,3643,0
Uzbekistan,Tunisia,0,0,14
Uzbekistan,Uruguay,0,500,0
