reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Rwanda,China,5130,12009,12406,34866,59374,57987,49993,66652,90106,134109,114985,124274,109861,128602,165170,265075,282523,335137,406611,421482
Rwanda,"Hong Kong, China",383,1048,645,77,405,474,1154,2823,4458,10817,32971,49041,50553,41063,48723,65053,68821,60237,51399,79908
Rwanda,Türkiye,811,241,981,2808,4168,7547,7993,5946,19935,9761,38390,30322,29562,42592,20897,33034,27479,78561,185263,69779
Rwanda,Belgium,30243,28961,29735,41535,55631,49603,36930,43551,57818,59798,69979,51372,65110,59436,59975,62221,76332,153725,84276,65420
Rwanda,Germany,32096,26691,44502,43261,48627,43124,30876,33060,43407,42970,38665,39973,43601,45063,51968,63632,79730,89282,54970,57750
Rwanda,France,21650,10133,10885,12388,15356,16611,14637,20648,20728,18574,22765,23364,264283,21874,19845,23405,23084,29794,33450,39502
Rwanda,South Africa,11581,10798,11276,14907,31121,23520,24673,25864,30609,31430,32959,27090,29116,28019,55959,31280,82454,22891,29164,38515
Rwanda,United States of America,11199,10534,11685,16050,20449,34146,30608,119652,30490,25191,21219,14282,74666,66149,25241,18834,27403,49879,65029,38042
Rwanda,Italy,5010,3690,9711,5692,11147,10710,31091,8379,16690,21192,18724,19404,10917,12389,15534,10475,9331,18788,18140,32894
Rwanda,Netherlands,8770,9760,13874,12561,21433,22594,17429,35863,35072,45496,35076,25824,20473,24253,37141,21570,23008,47027,29427,30544
Rwanda,Portugal,98,588,157,2086,0,78,3182,566,618,2079,1009,1220,1449,5729,6532,7511,2308,7079,20042,23323
Rwanda,United Kingdom,8046,8300,6673,13051,15095,14561,11270,12201,20726,15291,11092,11695,9863,11788,17530,17597,17100,24409,15422,16387
Rwanda,"Korea, Republic of",463,1827,1289,1362,8983,28628,15325,10763,3352,13243,19493,17176,20071,71801,10650,12502,15933,31094,16296,14292
Rwanda,Ireland,511,513,321,547,529,1634,594,938,606,2126,752,304,2231,5419,1295,1375,296,996,572,8672
Rwanda,Spain,943,2174,868,7378,9751,23411,2689,7747,8459,2681,3716,5731,1467,2670,3491,5712,6613,6968,7344,8108
Rwanda,Serbia,,,31,56,845,1082,833,409,10,359,556,208,112,216,67,0,6,82,2841,7579
Rwanda,Poland,94,73,73,451,515,922,23924,7,135,148,1378,1650,1935,1365,1360,1071,2045,1784,12272,7565
Rwanda,Switzerland,480,558,5167,2297,2043,2968,6199,2333,3115,8203,3657,7317,14142,5306,3425,3659,8461,9110,4083,7237
Rwanda,Malta,0,0,24,838,0,1258,0,2299,0,0,14,391,763,1091,1325,1460,4232,1057,2627,5406
Rwanda,Canada,1124,1927,944,1657,4034,3003,1187,1813,51111,5194,26087,24623,3335,3953,3352,8629,2333,9316,3998,5327
Rwanda,Japan,3538,13172,6627,13858,24870,10947,6640,8588,20382,20387,14905,11132,6253,11681,11227,7809,9083,20706,9999,5316
Rwanda,Sweden,444,6108,11344,3871,28018,36938,21117,22554,23047,16325,10720,7193,16946,10989,11743,4800,3460,28990,9821,4372
Rwanda,Austria,186,226,1352,412,430,928,445,270,1919,430,170,1214,1185,440,952,1831,3036,1885,3301,4048
Rwanda,Czech Republic,105,46,24,100,562,368,564,745,1395,1883,2045,1952,8726,2324,2210,1613,5106,7168,6073,2985
Rwanda,Luxembourg,366,304,719,202,1510,6,19,25,30,86,42,240,88,0,1,19,649,364,183,2973
Rwanda,Denmark,3491,2101,916,781,1036,10260,4989,1898,3403,1046,823,2806,1544,1550,2031,1570,2552,2912,4819,2682
Rwanda,Estonia,0,0,0,0,0,0,0,4,27,198,28,0,16,0,818,163,58,1009,199,2648
Rwanda,Slovakia,25,0,58,74,721,709,120,284,379,175,61,384,42,211,398,3886,3515,6010,4413,2531
Rwanda,Lithuania,0,237,16,0,0,2,94,2351,1699,548,318,466,796,599,457,5478,1025,9063,1674,2348
Rwanda,Thailand,403,419,2583,437,568,1265,1592,2877,3360,3905,8753,5637,4362,3976,3085,4514,3474,5171,3281,2094
Rwanda,Finland,234,16,215,2443,22698,4439,372,20369,1849,271,2466,1164,1335,248,3933,885,845,840,986,1694
Rwanda,Latvia,0,0,787,0,0,0,0,0,0,1751,67,479,739,1004,1793,772,112,114,55,1651
Rwanda,Brazil,47,83,537,42,565,451,1574,1735,460,195,339,698,948,770,393,535,422,890,1966,1560
Rwanda,Malaysia,126,14,213,430,653,1055,2186,2804,1955,1903,1041,3781,2381,2554,3715,3663,1239,5839,1106,1539
Rwanda,Singapore,0,0,0,0,0,0,0,0,1201,1227,1616,1074,747,316,561,695,1133,342,1670,1284
Rwanda,Bulgaria,0,1,9,30,18,28,27,0,564,698,1436,2035,1926,1257,804,1314,2646,1584,3691,1096
Rwanda,Croatia,61,0,0,0,0,70,0,0,1,0,538,788,247,741,134,4,360,7,17,832
Rwanda,Hungary,5,116,366,1931,5800,1481,1859,1000,565,709,1112,893,538,789,828,1421,1016,5019,1138,684
Rwanda,Greece,199,105,167,66,86,245,66,42,55,927,124,176,172,347,263,532,538,421,3125,556
Rwanda,Norway,66,329,94,194,328,50,241,95,217,854,560,341,557,118,717,523,311,360,1479,517
Rwanda,Australia,203,191,98,156,417,922,94,2206,3605,17050,2812,1933,1694,360,385,266,295,11432,25595,505
Rwanda,Ukraine,677,229,707,501,4685,1043,120,551,5238,1,392,1447,1812,1933,796,2662,1932,1012,571,424
Rwanda,"Taipei, Chinese",46,215,27,104,370,165,50,74,355,342,626,261,511,260,425,500,272,363,287,328
Rwanda,Slovenia,90,4,0,14,6500,4,44,163,0,3370,591,1660,415,4103,1528,283,1393,2016,2429,208
Rwanda,Romania,6,160,1,670,408,274,860,264,134,4,41,1870,1,409,75,126,124,49,126,116
Rwanda,Madagascar,21,72,50,8,155,24,11,24,102,57,121,583,11,530,38,3,37,211,416,114
Rwanda,Cyprus,0,73,3,15,78,29,48,79,27,210,171,50,182,144,182,97,22,47,32,95
Rwanda,Bosnia and Herzegovina,0,0,0,0,0,1,0,0,0,0,0,17,17,518,4319,5367,101,220,245,86
Rwanda,New Zealand,38,71,77,0,1,70,0,9,38,36,37,134,393,217,224,23,192,26,289,63
Rwanda,Colombia,5,33,15,45,143,97,125,36,81,3,226,246,140,45,0,26,14,20,0,6
Rwanda,Chile,0,0,0,0,0,0,0,0,0,0,0,13,0,0,125,23,43,29,333,1
Rwanda,Argentina,119,29571,575,9,8451,40,415,1524,4494,63,183,211,1481,7239,1442,3174,7123,8161,0,0
