reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Malawi,South Africa,221978,225774,224133
Malawi,Zimbabwe,7182,75681,50041
Malawi,India,21732,24417,37542
Malawi,Zambia,10088,17857,25496
Malawi,Mozambique,11713,40570,32837
Malawi,Germany,15556,12772,10033
Malawi,"Tanzania, United Republic of",5629,17959,8516
Malawi,United Kingdom,12000,20419,16772
Malawi,United States of America,12830,30112,16632
Malawi,China,4493,6518,10775
Malawi,Kenya,4417,3756,10857
Malawi,Belgium,3451,7646,8272
Malawi,France,5330,9803,8808
Malawi,Japan,11835,15277,19253
Malawi,"Taipei, Chinese",7218,7859,5869
Malawi,Spain,673,912,703
Malawi,Italy,2335,3414,3045
Malawi,"Korea, Republic of",2179,2263,3081
Malawi,Netherlands,3355,3223,2806
Malawi,Ireland,950,1797,1727
Malawi,Malta,0,0,478
Malawi,Brazil,393,1210,3314
Malawi,Malaysia,668,2823,7176
Malawi,Jordan,0,2,1
Malawi,Denmark,1729,1845,2642
Malawi,Thailand,1418,2072,1307
Malawi,Sweden,221,2556,4066
Malawi,Indonesia,573,689,1018
Malawi,Canada,4481,3883,1977
Malawi,Argentina,492,41,124
Malawi,"Hong Kong, China",2771,1415,3572
Malawi,Türkiye,188,59,1894
Malawi,Finland,1746,614,639
Malawi,Poland,395,693,1195
Malawi,Saudi Arabia,35,0,195
Malawi,Botswana,1611,1310,697
Malawi,Hungary,122,115,295
Malawi,Norway,203,2015,1574
Malawi,Pakistan,,,1521
Malawi,Austria,605,704,735
Malawi,Egypt,8,280,817
Malawi,Viet Nam,26,182,75
Malawi,Switzerland,197,266,506
Malawi,Mauritius,4,1572,1685
Malawi,Uganda,19,87,551
Malawi,Australia,1259,11118,1005
Malawi,Greece,56,7,1314
Malawi,Portugal,1163,420,359
Malawi,Cyprus,73,70,522
Malawi,Israel,89,5,1
Malawi,Lithuania,101,263,163
Malawi,Czech Republic,1,1,13
Malawi,Estonia,0,0,53
Malawi,Namibia,56,14,22
Malawi,Eswatini,376,6799,1256
Malawi,Chile,0,0,0
Malawi,Dominican Republic,0,0,0
Malawi,New Zealand,34,19,98
Malawi,Qatar,0,15,1010
Malawi,Luxembourg,2,267,8
Malawi,Burundi,0,0,0
Malawi,Sri Lanka,34,30,24
Malawi,Côte d'Ivoire,1,9,178
Malawi,Serbia and Montenegro,0,0,
Malawi,Kuwait,0,20,36
Malawi,Ghana,3,,27
Malawi,Guyana,0,0,0
Malawi,Bulgaria,56,42,0
Malawi,Benin,0,0,21
Malawi,Lebanon,2,22,0
Malawi,Fiji,,0,18
Malawi,Guinea,5,0,
Malawi,Bangladesh,35,0,51
Malawi,Belarus,0,0,366
Malawi,Cambodia,0,28,0
Malawi,Cameroon,0,0,0
Malawi,Costa Rica,1,0,0
Malawi,Croatia,2,0,8
Malawi,Iceland,1,0,1
Malawi,"Iran, Islamic Republic of",5,25,24
Malawi,Madagascar,4,0,0
Malawi,Morocco,3,4,7
Malawi,Papua New Guinea,0,15,0
Malawi,Peru,0,1,0
Malawi,Philippines,3,27,0
Malawi,Rwanda,0,16,11
Malawi,Singapore,238,173,0
Malawi,Slovakia,25,57,0
Malawi,Slovenia,30,35,0
Malawi,Tunisia,0,38,0
Malawi,Lesotho,7,0,0
