reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
United Arab Emirates,China,6841135,8729839,11404780,17104968,23643690,18632296,21235461,26812848,29568343,33411295,39034507,37069274,30473260,28842011,29902887,33412895,32310092,43818205,53861687,55809294
United Arab Emirates,United States of America,4080038,8119522,11920408,11608037,15748649,12106581,11660748,15913667,22552553,24446087,22061768,23001078,22384471,20078561,19497127,19974298,14721419,17064138,20853548,24857112
United Arab Emirates,"Hong Kong, China",1976746,1934918,2090527,2622075,2944497,2756313,2727739,3844238,4608824,5323635,6605923,6692502,6997892,7732467,7569756,8104076,7146152,9936462,13011420,15553689
United Arab Emirates,Switzerland,2121758,2093523,2458747,2562241,4229127,3305556,2163979,3142039,5438684,9279465,6446352,5294975,4356386,4109204,4947264,3759352,2963201,4628768,6038813,11173005
United Arab Emirates,Japan,4610259,4845963,6047108,8048717,10842325,6489710,7339442,7438035,8964398,8507588,9533461,8694622,8004747,7218653,7896995,7181446,5559078,7034661,8544439,10390319
United Arab Emirates,Germany,4418487,5350452,6804934,8007754,12219544,8768108,10352466,10773678,12718892,13321800,15225056,16165051,15961980,12527523,9745674,9768251,7913262,8406312,7966737,9300199
United Arab Emirates,United Kingdom,5164717,10567140,6849740,5578544,8998121,6294734,6462629,8340520,8247371,15565374,10538688,10449620,9114574,9642897,10101908,9979355,6278831,7849602,12394422,9173122
United Arab Emirates,Türkiye,1143728,1675187,1985696,3240940,7975400,2896572,3332885,3706654,8174607,5243566,4939732,4681278,5406224,9184157,3137048,3627165,2828394,5493464,5417198,8593637
United Arab Emirates,Italy,2619275,3188173,4156966,6070731,7774601,5238357,4833766,6526797,7087672,7300671,7076033,6843970,6003330,6030810,5403048,5148805,4416752,5690116,6332825,7160312
United Arab Emirates,Singapore,1900446,3695198,3179214,3496953,4166368,3720494,3831454,4758599,4714550,5611695,6140950,5149843,3916846,3668517,3715084,4058322,3053545,4020682,5940700,5395145
