reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Malawi,Total,748189,680397,730722,831809,1273852,1160596,1225275,1332890,1686833,1932010,1546032,1376345,1329856,1535295,1496983,1533475,1383939,1676869,1580168,993838
Malawi,South Africa,243497,255914,247053,307319,465993,429297,438460,399879,439605,512782,415193,370833,362569,409777,454718,415305,394471,470866,466776,480166
Malawi,China,18765,16351,30741,42388,81050,65134,80077,112097,249067,213793,157117,248233,232743,266017,222353,260048,218483,280527,281210,225984
Malawi,Belgium,12584,8709,15818,11589,9539,19879,17966,15579,30541,31882,51565,37644,30091,38163,32405,27858,21091,24688,68688,57387
Malawi,Japan,9750,5535,9430,8052,13020,14368,21569,21617,40331,44796,32336,30344,18808,21782,29447,27327,22022,39014,36833,34127
Malawi,Germany,26514,11001,32691,25948,37717,18883,24021,22796,27878,36264,16666,21549,19257,27669,22676,34014,26767,28561,40028,29487
Malawi,"Korea, Republic of",6264,5932,7138,7961,13629,13292,10331,16385,22408,19501,14056,13330,12774,9876,13928,7918,13597,11703,20883,21353
Malawi,United States of America,21654,28049,45738,51503,44944,40424,37001,56973,63951,54499,50670,37202,46613,27881,17240,22809,13174,23321,36483,18190
Malawi,United Kingdom,22134,21201,19776,27218,31391,44078,27005,29395,30542,23975,23330,17444,18559,17814,19854,19849,13870,20268,16798,17836
Malawi,Netherlands,5819,6108,8278,8538,10918,10174,9254,15922,12467,13697,10048,7346,7351,23668,24651,27580,28812,21346,22022,16535
Malawi,"Hong Kong, China",1978,812,1941,970,7446,30306,22028,18005,9510,6107,16811,18160,13666,22407,46635,33563,29796,38195,16058,14101
Malawi,Poland,1275,1070,955,1463,1858,1148,1151,970,892,1415,865,1493,3677,1710,1511,761,932,1235,690,9004
Malawi,Australia,420,1026,454,818,688,3553,4502,9767,1276,28939,11713,13136,13896,4930,273,210,187,32082,955,8360
Malawi,Italy,7095,5764,6415,7619,10356,6768,8994,14029,11824,12035,16013,14101,13570,14096,16006,18872,9816,10269,9585,8309
Malawi,Thailand,2473,3141,6135,9198,4850,4645,5493,3378,2313,2890,5532,1929,2658,3287,5194,6825,4987,13099,4370,5798
