reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
New Zealand,Australia,2583996,2798753,3441889
New Zealand,United States of America,2199180,2469488,2600716
New Zealand,Japan,2053335,1900422,2060012
New Zealand,China,736742,803344,1023584
New Zealand,United Kingdom,819688,840196,953061
New Zealand,"Korea, Republic of",743398,0,707745
New Zealand,Germany,505939,545459,594267
New Zealand,Belgium,293116,327315,434420
New Zealand,"Taipei, Chinese",344792,341603,383229
New Zealand,Canada,338392,353906,386970
New Zealand,France,246903,302429,357076
New Zealand,Malaysia,342198,322966,303071
New Zealand,"Hong Kong, China",354153,291687,282680
New Zealand,Italy,270672,247781,288809
New Zealand,Philippines,244366,238689,272513
New Zealand,Netherlands,204909,244791,343822
New Zealand,Mexico,260486,245912,278367
New Zealand,Singapore,180411,195043,220019
New Zealand,Fiji,,162374,202724
New Zealand,Thailand,210303,189229,211472
New Zealand,Indonesia,210979,155668,153731
New Zealand,Saudi Arabia,116940,105410,171029
New Zealand,Spain,108642,109552,141820
New Zealand,Denmark,51891,50982,100010
New Zealand,French Polynesia,82746,94539,102763
New Zealand,Viet Nam,141859,60375,90097
New Zealand,India,77687,78257,78175
New Zealand,Sri Lanka,70617,64188,81355
New Zealand,South Africa,50900,54589,64363
New Zealand,Switzerland,58042,61764,73174
New Zealand,New Caledonia,45915,50983,65112
New Zealand,Algeria,51285,62902,47161
New Zealand,Samoa,42917,45771,54536
New Zealand,Oman,11262,16034,186
New Zealand,Russian Federation,35481,57761,62570
New Zealand,Cuba,55450,39377,40680
New Zealand,Papua New Guinea,43798,47346,62977
New Zealand,Austria,26041,27452,34690
New Zealand,Greece,35532,33556,42577
New Zealand,"Iran, Islamic Republic of",28842,26364,32629
New Zealand,Syrian Arab Republic,12774,20025,24759
New Zealand,Sweden,27350,26081,35147
New Zealand,Egypt,51210,53090,44256
New Zealand,"Venezuela, Bolivarian Republic of",51008,31075,55272
New Zealand,Brazil,37067,37620,25335
New Zealand,Kuwait,21559,22749,30991
New Zealand,Ireland,19931,20414,27277
New Zealand,Chile,27897,22313,23917
New Zealand,Norway,14435,16126,20264
New Zealand,Finland,13454,16484,19842
New Zealand,Peru,34736,22562,16204
New Zealand,Portugal,19405,16498,32226
New Zealand,Bangladesh,13244,14511,15449
New Zealand,Poland,9489,10065,17653
New Zealand,Guatemala,18322,18981,19155
New Zealand,Jordan,12564,17601,34000
New Zealand,Yemen,,,
New Zealand,Jamaica,21223,18275,12708
New Zealand,Mauritius,14862,13276,20000
New Zealand,Türkiye,17155,17642,17392
New Zealand,Trinidad and Tobago,11461,10461,13195
New Zealand,Barbados,10777,11516,12659
New Zealand,Pakistan,,,15799
New Zealand,Panama,14427,14278,15114
New Zealand,Dominican Republic,12169,16155,12509
New Zealand,Morocco,13406,16095,11855
New Zealand,El Salvador,15409,11408,11415
New Zealand,Argentina,19213,6900,6819
New Zealand,Bahrain,9580,9715,10642
New Zealand,Cyprus,5037,6155,6768
New Zealand,Colombia,12283,9187,2979
New Zealand,Solomon Islands,5866,5387,6586
New Zealand,Maldives,5546,2428,3073
New Zealand,Israel,5905,6946,5470
New Zealand,Lebanon,4872,3826,4997
New Zealand,Czech Republic,7171,11671,12147
New Zealand,Guyana,5161,4664,4557
New Zealand,Nicaragua,8081,9996,5384
New Zealand,Azerbaijan,8521,9018,7942
New Zealand,"Macao, China",5669,5268,6228
New Zealand,Angola,,,
New Zealand,Sudan (before 2012),3092,3617,4447
New Zealand,Honduras,11554,11548,10812
New Zealand,Croatia,1413,966,3787
New Zealand,Slovenia,2519,2467,3461
New Zealand,Qatar,5021,4845,6368
New Zealand,Brunei Darussalam,2804,2376,1926
New Zealand,Slovakia,2730,2673,2980
New Zealand,Malta,6425,6242,9168
New Zealand,Ghana,3159,,3865
New Zealand,Niger,0,56,940
New Zealand,Hungary,4335,4073,10599
New Zealand,Uruguay,3424,4553,5268
New Zealand,Côte d'Ivoire,557,984,1685
New Zealand,Estonia,6415,1624,8146
New Zealand,Kazakhstan,1017,5680,942
New Zealand,"Bolivia, Plurinational State of",2711,2106,1533
New Zealand,Romania,1170,831,1609
New Zealand,Burkina Faso,9,155,851
New Zealand,"Tanzania, United Republic of",960,1396,1627
New Zealand,Saint Lucia,1509,1356,1517
New Zealand,Madagascar,638,54,104
New Zealand,Grenada,1354,1857,1669
New Zealand,Iceland,938,1232,1373
New Zealand,Mongolia,27,,923
New Zealand,Seychelles,2105,1278,2021
New Zealand,Tunisia,4718,4842,3010
New Zealand,Faroe Islands,1216,1412,1660
New Zealand,Costa Rica,1726,3039,2844
New Zealand,Belarus,113,169,344
New Zealand,Latvia,363,549,1363
New Zealand,Senegal,958,1239,3738
New Zealand,Serbia and Montenegro,381,435,
New Zealand,"Micronesia, Federated States of",,0,775
New Zealand,Malawi,313,387,613
New Zealand,Ukraine,1242,901,1138
New Zealand,Lithuania,3988,4143,7552
New Zealand,Benin,0,81,365
New Zealand,Bulgaria,272,1069,525
New Zealand,Ecuador,1051,1806,3795
New Zealand,Gabon,347,0,198
New Zealand,Guinea,0,83,
New Zealand,Zimbabwe,2577,925,76
New Zealand,Georgia,493,838,445
New Zealand,Zambia,1580,614,230
New Zealand,Saint Vincent and the Grenadines,598,314,446
New Zealand,"Moldova, Republic of",42,308,304
New Zealand,Mozambique,144,65,464
New Zealand,Cambodia,1137,481,1928
New Zealand,Botswana,131,475,209
New Zealand,Ethiopia,1062,815,1462
New Zealand,Uganda,36,233,263
New Zealand,Bahamas,376,5,0
New Zealand,Belize,181,107,133
New Zealand,Luxembourg,134,370,213
New Zealand,Namibia,128,71,28
New Zealand,Albania,147,318,309
New Zealand,"Macedonia, North",156,184,195
New Zealand,Saint Kitts and Nevis,74,138,157
New Zealand,Paraguay,247,176,28
New Zealand,Mayotte,52,248,80
New Zealand,Mali,12,23,14
New Zealand,Bosnia and Herzegovina,,,61
New Zealand,Andorra,39,42,31
New Zealand,Rwanda,253,6,2
New Zealand,Togo,0,10,13
New Zealand,Armenia,0,58,0
New Zealand,Cameroon,88,229,216
New Zealand,Kyrgyzstan,23,8,37
New Zealand,Suriname,27,,
New Zealand,Montserrat,6,1,1
New Zealand,Timor-Leste,,,
New Zealand,Comoros,0,3,0
New Zealand,Dominica,4,5,0
New Zealand,Gambia,0,20,0
New Zealand,Greenland,0,0,213
New Zealand,Kenya,2585,1454,947
New Zealand,Eswatini,14,8062,0
New Zealand,Nepal,,,20731
New Zealand,Eritrea,,,149
New Zealand,Sierra Leone,,18,
New Zealand,Tuvalu,,1533,
New Zealand,Central African Republic,0,14,3
New Zealand,Tonga,32159,35186,37470
