reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Oman,China,1609582,1446471,1985754
Oman,"Korea, Republic of",2310922,1895871,2322849
Oman,Japan,2359840,2098535,2537330
Oman,Thailand,1270062,1201403,1401854
Oman,"Taipei, Chinese",132460,516475,108709
Oman,United States of America,420096,422592,748276
Oman,Malaysia,358891,269133,466422
Oman,Singapore,556559,446238,201391
Oman,Saudi Arabia,128437,111540,146134
Oman,Spain,104490,141774,62867
Oman,New Zealand,129035,161013,156487
Oman,United Kingdom,70269,77368,71448
Oman,Kuwait,25517,28051,40200
Oman,"Hong Kong, China",26055,29824,27578
Oman,France,5044,62289,13024
Oman,Yemen,,,
Oman,Syrian Arab Republic,29490,25292,44497
Oman,India,7758,12888,47424
Oman,Bahrain,12765,20484,19804
Oman,Italy,8747,12391,15075
Oman,Pakistan,,,7552
Oman,Germany,6445,6482,9884
Oman,Belgium,2667,17917,6872
Oman,Jordan,10329,8606,7957
Oman,Greece,3900,4289,11392
Oman,Sudan (before 2012),1691,5421,6651
Oman,"Tanzania, United Republic of",4212,4408,4319
Oman,Tunisia,1789,867,1643
Oman,Lebanon,4760,2888,3379
Oman,"Iran, Islamic Republic of",3452,2207,4130
Oman,Canada,1746,1908,5007
Oman,Netherlands,6031,38523,5191
Oman,South Africa,25455,1750,1689
Oman,Sri Lanka,3552,2288,3296
Oman,Viet Nam,230,40,80
Oman,Portugal,750,1106,1382
Oman,Ethiopia,1944,2066,3890
Oman,Sweden,312,2715,1614
Oman,Cyprus,429,417,1266
Oman,Algeria,896,1508,1304
Oman,Ireland,1919,1372,1473
Oman,Kazakhstan,1256,1702,2392
Oman,Morocco,227,383,1280
Oman,Mauritius,934,1319,419
Oman,Switzerland,2093,6765,16781
Oman,Poland,548,479,451
Oman,Ukraine,491,89,417
Oman,Australia,797,1386,6717
Oman,Egypt,4404,3147,1731
Oman,Slovakia,58,86,38
Oman,Türkiye,224,72,1293
Oman,Mexico,216,1101,815
Oman,Bangladesh,563,797,790
Oman,Cameroon,1,15,374
Oman,Indonesia,919,2488,2673
Oman,Denmark,695,284,277
Oman,Uganda,405,90,287
Oman,Austria,64,150,1823
Oman,Croatia,32,108,1
Oman,Senegal,298,512,314
Oman,Maldives,674,349,495
Oman,Russian Federation,823,503,758
Oman,Georgia,3,280,367
Oman,"Venezuela, Bolivarian Republic of",173,336,5
Oman,Zambia,16,0,124
Oman,Philippines,257245,220887,26538
Oman,Côte d'Ivoire,86,97,99
Oman,Serbia and Montenegro,1241,344,
Oman,Malta,118,62,132
Oman,Madagascar,18,17,101
Oman,Czech Republic,6,34,14
Oman,Romania,2299,1391,462
Oman,Papua New Guinea,0,0,0
Oman,Brunei Darussalam,272,89,95
Oman,Norway,67,52,35
Oman,Finland,27,6,61
Oman,Chile,330,281,407
Oman,Rwanda,840,364,155
Oman,Ghana,9,,82
Oman,Cambodia,0,147,30
Oman,Azerbaijan,117,978,208
Oman,Fiji,,57,98
Oman,Trinidad and Tobago,0,15,36
Oman,Peru,8,14,15
Oman,Ecuador,0,0,8
Oman,Lithuania,0,2,1
Oman,Gabon,6,0,0
Oman,Bulgaria,0,0,0
Oman,Hungary,9,11,18
Oman,Angola,,,
Oman,Colombia,2,63,46
Oman,Togo,66,41,14
Oman,Guinea,0,31,
Oman,Botswana,0,0,0
Oman,Zimbabwe,2,3,31
Oman,Comoros,3,5,44
Oman,Mozambique,19,22,9
Oman,Brazil,30,29,5
Oman,Barbados,2,0,4
Oman,Benin,0,0,109
Oman,Burkina Faso,0,0,0
Oman,"Macao, China",0,1,0
Oman,Mali,6,0,0
Oman,Seychelles,0,319,12
Oman,Slovenia,1,13,19
Oman,Estonia,1,0,3
Oman,Argentina,2,38,181
Oman,French Polynesia,0,8,1
Oman,Latvia,0,1,2
Oman,Burundi,27,13,1
Oman,Israel,0,0,0
Oman,"Macedonia, North",5,0,3
Oman,Samoa,0,0,2
Oman,Luxembourg,4,1,1
Oman,Nicaragua,0,0,0
Oman,Suriname,4,,
Oman,Andorra,0,2,0
Oman,Armenia,59,0,1
Oman,"Bolivia, Plurinational State of",2,0,0
Oman,Belarus,111,0,0
Oman,Cabo Verde,17,12,0
Oman,Mayotte,0,1,0
Oman,Dominican Republic,493,0,0
Oman,Kenya,520,6197,696
Oman,Kyrgyzstan,0,0,6
Oman,New Caledonia,0,1,0
Oman,Qatar,19795,25230,0
Oman,Uruguay,0,0,14
Oman,Nepal,,,441
Oman,Eritrea,,,451
Oman,Sierra Leone,,578,
Oman,Lesotho,0,6,67
Oman,Nigeria,238,912,2633
