reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Netherlands,Germany,35622414,35269000,50266046
Netherlands,Belgium,30583810,31263391,37926667
Netherlands,United Kingdom,22111509,23227259,25802539
Netherlands,Italy,13936777,13783814,16635304
Netherlands,France,13953923,14408325,16819899
Netherlands,United States of America,9514796,10290956,11416919
Netherlands,Spain,6046661,6523981,8475367
Netherlands,Sweden,4414783,4700058,5637662
Netherlands,Switzerland,4544540,4324371,4872991
Netherlands,Denmark,3123503,3324098,3884343
Netherlands,Austria,2059504,2410304,2744999
Netherlands,Poland,1748805,1898053,2267111
Netherlands,Hungary,699377,783285,1025342
Netherlands,China,1456696,1571574,1933120
Netherlands,Greece,1592947,1745185,2371544
Netherlands,Portugal,1899804,1827805,2211570
Netherlands,Ireland,1665851,1755477,1898561
Netherlands,"Taipei, Chinese",1524173,1440190,1295742
Netherlands,Norway,1429167,1621006,1783370
Netherlands,Finland,1203361,1228010,1658601
Netherlands,Japan,1865161,1799817,1875231
Netherlands,Türkiye,1041587,1311252,1656670
Netherlands,Czech Republic,863205,1128690,1122114
Netherlands,"Korea, Republic of",1017250,1149562,1371585
Netherlands,Singapore,1143461,1299497,1089833
Netherlands,"Hong Kong, China",1392790,1375148,1357488
Netherlands,Israel,1353492,1177614,1196261
Netherlands,Russian Federation,846217,1060264,1257813
Netherlands,Canada,898533,936087,1214012
Netherlands,Australia,560343,688605,831339
Netherlands,Malaysia,649071,648289,565589
Netherlands,Saudi Arabia,543869,498616,843482
Netherlands,Luxembourg,563569,598868,744565
Netherlands,South Africa,478766,478650,577706
Netherlands,Mexico,470644,546143,555343
Netherlands,India,524046,387115,506884
Netherlands,Brazil,562282,562330,532060
Netherlands,Thailand,523596,495361,616422
Netherlands,Romania,321771,390566,467306
Netherlands,"Iran, Islamic Republic of",322383,298616,358116
Netherlands,Lithuania,149564,172461,248761
Netherlands,Indonesia,343802,352214,369622
Netherlands,Slovakia,217431,291995,372529
Netherlands,Philippines,257279,247322,331818
Netherlands,Slovenia,178533,203313,261776
Netherlands,Ukraine,176207,213376,280854
Netherlands,Morocco,177781,194191,338684
Netherlands,Croatia,164005,201044,273307
Netherlands,Syrian Arab Republic,377167,318378,332871
Netherlands,Bulgaria,132777,161984,194776
Netherlands,Algeria,153401,215513,217857
Netherlands,Latvia,113800,136650,162470
Netherlands,Tunisia,174742,172650,221680
Netherlands,Pakistan,,,212104
Netherlands,Chile,106083,115035,123304
Netherlands,Oman,108394,98268,49886
Netherlands,Iceland,150195,136943,174339
Netherlands,Egypt,258296,221925,178916
Netherlands,New Zealand,123448,151090,170583
Netherlands,Kuwait,125733,145143,150787
Netherlands,Cyprus,81960,86928,109240
Netherlands,Viet Nam,114577,114340,324946
Netherlands,Kazakhstan,85337,87493,127630
Netherlands,Serbia and Montenegro,84090,119544,
Netherlands,Argentina,131497,74243,106308
Netherlands,Lebanon,129223,147311,229751
Netherlands,Ghana,191700,,161983
Netherlands,Azerbaijan,13383,15895,43956
Netherlands,Estonia,71991,80003,77095
Netherlands,Suriname,103214,,
Netherlands,Malta,63117,66069,78849
Netherlands,Colombia,85302,79515,103491
Netherlands,Costa Rica,118826,142917,161296
Netherlands,"Venezuela, Bolivarian Republic of",168745,125266,83745
Netherlands,Belarus,81953,84118,93399
Netherlands,Côte d'Ivoire,102146,92894,117732
Netherlands,Bangladesh,44213,50574,55719
Netherlands,Jordan,67411,96496,83587
Netherlands,Angola,,,
Netherlands,Trinidad and Tobago,32769,45207,47374
Netherlands,Qatar,87543,92892,93244
Netherlands,Ecuador,43435,51411,53911
Netherlands,Senegal,56822,61974,70132
Netherlands,Bahrain,51371,53593,58786
Netherlands,Sudan (before 2012),29507,39615,42425
Netherlands,Yemen,,,
Netherlands,Bosnia and Herzegovina,,,37721
Netherlands,"Macedonia, North",45752,51855,49604
Netherlands,Cameroon,33813,52266,64563
Netherlands,Guatemala,31914,29707,30741
Netherlands,Sri Lanka,78284,50578,50790
Netherlands,Cuba,69272,64364,66139
Netherlands,Peru,37176,42108,43882
Netherlands,"Tanzania, United Republic of",30862,27674,32178
Netherlands,Gabon,40152,44726,49473
Netherlands,Ethiopia,31912,23817,60362
Netherlands,Dominican Republic,29360,55319,46247
Netherlands,Jamaica,23447,24138,23441
Netherlands,Uganda,14840,18838,25015
Netherlands,Georgia,10499,15379,23767
Netherlands,Cabo Verde,18065,21628,31978
Netherlands,Guinea,28547,11765,
Netherlands,Benin,23196,28974,27315
Netherlands,Eswatini,12747,4487,1052
Netherlands,Zimbabwe,11872,10805,4438
Netherlands,Mali,11935,10004,25250
Netherlands,Togo,7344,13028,68268
Netherlands,Albania,10084,8588,12776
Netherlands,"Moldova, Republic of",12827,10501,13219
Netherlands,Mauritius,22865,24795,17658
Netherlands,Barbados,9709,18607,12708
Netherlands,"Macao, China",10320,11816,11295
Netherlands,Panama,16631,18242,16024
Netherlands,Kyrgyzstan,3962,16104,12311
Netherlands,Andorra,10998,11682,16617
Netherlands,Niger,9405,12269,12330
Netherlands,French Polynesia,12256,11381,14642
Netherlands,Uruguay,25185,13950,13080
Netherlands,Honduras,15546,14839,9283
Netherlands,Brunei Darussalam,9695,7895,5851
Netherlands,Bahamas,2564,2840,13650
Netherlands,Burkina Faso,14648,12947,10788
Netherlands,Belize,7776,4675,6071
Netherlands,Faroe Islands,7916,9013,10406
Netherlands,Zambia,6899,6454,11887
Netherlands,Nicaragua,4448,5040,7194
Netherlands,Mozambique,7760,8414,9214
Netherlands,Guyana,20677,17609,14280
Netherlands,Mauritania,3759,6662,9572
Netherlands,Armenia,6711,9806,10469
Netherlands,Gambia,7891,3387,4463
Netherlands,New Caledonia,6246,7094,9137
Netherlands,Seychelles,2137,4061,5791
Netherlands,Madagascar,5580,2477,7660
Netherlands,"Bolivia, Plurinational State of",7443,7697,5177
Netherlands,El Salvador,13627,11176,10416
Netherlands,Rwanda,7881,6803,5053
Netherlands,Saint Lucia,4053,3729,5462
Netherlands,Malawi,6694,5646,4439
Netherlands,Namibia,5806,4506,2963
Netherlands,Maldives,7898,4155,10656
Netherlands,Paraguay,9456,7136,3346
Netherlands,Burundi,2840,2336,2329
Netherlands,Grenada,2439,2611,4535
Netherlands,Botswana,3340,5269,7380
Netherlands,Guinea-Bissau,,,286
Netherlands,Mayotte,1465,1669,2160
Netherlands,Dominica,2317,2168,2075
Netherlands,Cambodia,1242,723,767
Netherlands,Papua New Guinea,1421,1592,2702
Netherlands,Saint Vincent and the Grenadines,1233,937,1664
Netherlands,Mongolia,2860,,2147
Netherlands,Fiji,,707,578
Netherlands,Comoros,412,554,452
Netherlands,Saint Kitts and Nevis,2495,513,583
Netherlands,Montserrat,128,239,282
Netherlands,Sao Tome and Principe,237,91,202
Netherlands,Solomon Islands,93,59,18
Netherlands,Greenland,16,34,5249
Netherlands,Timor-Leste,,,
Netherlands,Turks and Caicos Islands,61,44,10
Netherlands,"Micronesia, Federated States of",,0,66
Netherlands,Samoa,0,27,4
Netherlands,Kenya,70005,70278,81381
Netherlands,Nepal,,,2820
Netherlands,Eritrea,,,10478
Netherlands,Sierra Leone,,19421,
Netherlands,Central African Republic,866,744,8782
Netherlands,Lesotho,691,314,530
Netherlands,Nigeria,391743,278119,320438
Netherlands,Tonga,0,1,0
Netherlands,Anguilla,383,542,589
