reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Suriname,Switzerland,114,186,37837,127271,127261,141450,4651,352,608061,446946,433186,356900,481768,1069633,1077429,1089256,1117631,1092332,1224691,1179522
Suriname,United States of America,147600,171203,171736,136419,133501,148284,208399,346463,319240,330593,477625,157438,71203,72502,91965,88170,183731,71452,80077,81829
Suriname,France,83315,84942,114579,112948,52814,68608,69749,62059,71660,69418,87023,133936,42061,13591,28673,42668,12691,22318,27798,68885
Suriname,China,961,7318,3948,3057,3659,11909,13232,15900,23353,28089,52672,50841,29068,26221,53027,53513,61103,41860,45813,54557
Suriname,Netherlands,16765,24764,32313,31134,46391,57688,77638,41531,39862,28888,32954,32565,36054,38787,41461,32259,33814,32551,24253,25042
Suriname,Canada,109533,152214,190761,385406,571851,470782,580884,256089,120969,119805,128063,99599,7901,9273,9210,15390,12446,7737,12005,14605
Suriname,"Korea, Republic of",1,54,68,351,205,521,1834,664,2212,2441,2573,3636,2715,2783,4181,5790,10053,3514,6679,8624
Suriname,"Taipei, Chinese",101,127,80,778,2356,2127,3559,3851,3310,3047,2500,5681,6906,2808,6701,6941,8147,8339,10521,6403
Suriname,Japan,13089,12022,7818,8781,3389,6431,7790,5197,5636,5105,5227,5768,6437,5828,6694,5817,3297,3645,5035,6138
Suriname,"Hong Kong, China",2348,3529,2886,3343,3782,2691,4532,4520,7181,7734,11214,11093,10837,334537,225451,15769,8228,3743,2923,5519
Suriname,Belgium,98892,102711,137620,141605,220038,217936,201428,248443,215770,206650,188542,158983,156653,194494,124634,134274,55380,90773,184135,5403
Suriname,Malaysia,36,8,10,18,15,65,1397,3537,4463,1045,228,50,593,371,2701,1240,171,960,509,5373
Suriname,Germany,1622,3388,14246,800,23405,48103,57749,7631,15846,5415,25932,14458,12967,1681,992,1736,1654,2800,4213,3747
Suriname,United Kingdom,646,1544,755,446,1092,4664,763,502,400,657,332,158,406,600,955,739,1107,2264,3579,2557
Suriname,Colombia,3,3,793,69,63,3,1,136,1270,457,437,298,174,42,83,200,25,312,359,1849
Suriname,Singapore,0,0,0,0,0,0,0,1771,2344,1622,662,159,93,115,151,492,52,112,1051,1543
Suriname,Australia,7,136,302,333,501,134,158,346,413,265,161,337,343,467,258,145,505,1594,299,693
Suriname,Thailand,795,645,431,109,48,517,176,333,2321,496,657,1779,1553,1761,1461,2492,1565,4315,1322,659
Suriname,Norway,288132,238728,312637,311269,208572,72768,95881,89577,35105,5907,64,187,234,111,85,72,100,221,109,525
Suriname,Ukraine,0,36,0,8,6,0,0,9,0,12,23,73,14,5,13,275,823,425,282,262
Suriname,Spain,1180,1398,2965,2983,4773,8310,2479,4819,3577,12422,9959,9975,3648,3511,9848,5154,1094,177,226,238
Suriname,South Africa,314,112,236,25,59,39,88,27,29,13,42,391,211,53,96,171,94,189,51,216
Suriname,Croatia,7,9,6,1,5,3,3,6,8,2,0,0,0,0,0,52,5,243,462,210
Suriname,New Zealand,0,1,2,13,3,20,57,249,382,97,247,294,445,813,336,568,383,540,446,186
Suriname,Belize,9,36,58,14,0,1,0,329,8,0,72,61,14,0,0,0,0,0,141,181
Suriname,Türkiye,2,11,0,87,47,75,117,251,163,91,187,302,430,255,253,219,81,136,150,160
Suriname,Italy,672,7652,733,17026,283,592,115,823,133,492,382,449,1934,865,1498,2563,5694,5105,2165,138
Suriname,Costa Rica,44,6,4,25,30,4,47,38,35,84,11,415,2,36,0,20,11,32,101,93
Suriname,Bosnia and Herzegovina,1,0,2,462,23,28,12,43,18,5,93,9,1,11,7,46,47,8,21,83
Suriname,Poland,8828,20688,35979,27649,21227,2530,4011,5795,3149,3044,971,361,279,243,263,833,841,1394,499,70
Suriname,Serbia,,,235,324,62,214,341,59,18,10,44,69,146,117,32,120,22,81,19,60
Suriname,Chile,0,1,0,0,1,0,7,1,0,54,3,0,2,0,2,2,12,17,101,52
Suriname,Guatemala,37,45,0,6,0,42,41,7,0,11,5,13,147,293,48,2,45,0,14,49
Suriname,Brazil,848,13,24613,21021,34027,8814,220,646,1576,2978,1572,1119,57,5359,1064,979,2609,1295,39,48
Suriname,Latvia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20,17,21,35
Suriname,Sweden,16,49,36,539,0,209,95,2,23,21,34,4,208,55,23,152,39,36,55,31
Suriname,Iceland,37870,29717,54574,21323,63107,51232,33160,18641,0,5163,0,10918,0,0,0,0,3,18,3,28
Suriname,Finland,41,20,4,149,99,103,24,0,140,205,60,24,10,16,103,31,39,114,83,24
Suriname,Ecuador,0,56,0,42,5,152,1962,246,0,0,84,129,76,51,0,15,60,15,25,23
Suriname,Portugal,242,2515,1620,1257,2928,43,3526,4252,6164,6745,11255,1126,6386,2877,8078,10793,10605,5626,22,20
Suriname,Czech Republic,675,451,853,4473,8581,5192,6793,4252,9291,5342,7396,3564,1568,810,1125,404,483,1386,824,18
Suriname,Peru,2,55,38,99,94,75,141,573,95,217,196,22,125,363,222,172,32,16,13,15
Suriname,Malta,0,0,1,0,0,0,69,1,0,0,1,10,310,26,3,0,0,0,2,12
Suriname,Denmark,8,24,1,40,26,49,121,1730,76,210,1006,338,139,135,897,190,38,550,146,11
Suriname,Ireland,8,81,402,517,411,170,22,49,36,11,19,183,18,286,112,4,2,46,157,9
Suriname,Cyprus,2,8,0,14,15,1,33,0,0,0,32,95,19,12,0,5,17,135,1,6
Suriname,Romania,0,1,93,15464,0,0,0,0,0,0,8,0,0,0,0,0,2,58,18,6
Suriname,"Bolivia, Plurinational State of",0,0,1,10,0,8,8,50,5,0,0,2,1,1,0,2,4,0,0,4
Suriname,Bulgaria,5,0,2,20,44,10,14,10,0,17,15,14,34,15,15,7,59,3,8,4
Suriname,El Salvador,0,0,1,10,33,0,0,1,0,4,11,0,0,0,0,0,0,1,1,4
Suriname,Lithuania,39,0,17,0,0,0,0,0,0,0,0,0,30,0,0,26,0,0,6,4
Suriname,Hungary,84,10,1,17,75,12,1,15,0,5,0,30,148,0,0,0,0,80,94,2
Suriname,Argentina,0,7,0,0,0,3513,0,0,5559,1,0,0,2,1,2,0,91,1,0,1
Suriname,Austria,310,73,259,3362,324,5983,4332,475,3138,4031,4688,3577,3893,5671,2145,320,248,208,674,1
Suriname,Estonia,0,0,41,58,46,13,13,0,3,2,0,17,713,46,553,1163,69,133,22,0
Suriname,Greece,0,22,7,84,1,1,102,11,0,0,13,396,0,0,184,0,91,33,0,0
