reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Somalia,Yemen,,,
Somalia,China,515,1560,6624
Somalia,Oman,4106,10143,42335
Somalia,India,4874,24764,19432
Somalia,Saudi Arabia,6831,5406,7531
Somalia,Thailand,2709,1727,517
Somalia,Bahrain,3022,7379,5492
Somalia,Kuwait,5566,6633,9646
Somalia,Pakistan,,,580
Somalia,Japan,178,83,487
Somalia,Côte d'Ivoire,1,0,547
Somalia,Egypt,460,2170,682
Somalia,Bangladesh,4,787,849
Somalia,Türkiye,318,124,1822
Somalia,"Hong Kong, China",484,119,373
Somalia,Germany,803,336,308
Somalia,United States of America,271,356,191
Somalia,Lebanon,948,679,550
Somalia,Qatar,191,454,542
Somalia,France,1070,570,603
Somalia,Jordan,958,275,452
Somalia,Spain,51,67,57
Somalia,"Korea, Republic of",0,0,472
Somalia,Switzerland,1,20,128
Somalia,Brazil,62,8,48
Somalia,Italy,1927,1716,824
Somalia,Viet Nam,0,0,16
Somalia,Slovenia,19,63,77
Somalia,Serbia and Montenegro,14,40,
Somalia,Morocco,6,0,53
Somalia,Canada,31,200,85
Somalia,United Kingdom,260,49,136
Somalia,Australia,6,1,4
Somalia,Mali,0,0,0
Somalia,Netherlands,0,62,10
Somalia,Ghana,0,,63
Somalia,"Macedonia, North",0,6,4
Somalia,Ireland,158,0,24
Somalia,Guinea,0,15,
Somalia,Hungary,0,15,3
Somalia,Malta,281,149,157
Somalia,Guatemala,0,0,0
Somalia,"Iran, Islamic Republic of",0,0,0
Somalia,Austria,23,1,85
Somalia,Paraguay,0,0,0
Somalia,Croatia,56,26,16
Somalia,South Africa,240,43,119
Somalia,"Taipei, Chinese",1,8,3
Somalia,Kyrgyzstan,0,0,0
Somalia,Argentina,4,0,0
Somalia,"Tanzania, United Republic of",8,6,68
Somalia,Barbados,0,5,12
Somalia,Poland,0,60,215
Somalia,Czech Republic,0,0,0
Somalia,New Zealand,0,0,20
Somalia,Portugal,17,50,0
Somalia,Georgia,1,0,0
Somalia,Malaysia,33,41,10
Somalia,Trinidad and Tobago,0,0,0
Somalia,Algeria,4,62,2
Somalia,Armenia,0,0,0
Somalia,Norway,0,2,4
Somalia,Bosnia and Herzegovina,,,0
Somalia,Belarus,0,0,0
Somalia,Honduras,0,0,0
Somalia,Mexico,1,5,0
Somalia,Slovakia,1,0,0
Somalia,Ethiopia,160,1,1
Somalia,Finland,1,2,5
Somalia,Grenada,0,3,4
Somalia,Guyana,0,1,2
Somalia,Montserrat,0,0,0
Somalia,Papua New Guinea,0,0,0
Somalia,Sweden,19,12,0
Somalia,Ukraine,52,0,0
Somalia,Albania,0,0,4
Somalia,Azerbaijan,0,2,0
Somalia,Bahamas,0,0,14
Somalia,Belgium,0,4,0
Somalia,Botswana,40,0,0
Somalia,Bulgaria,0,12,6
Somalia,Cambodia,0,3,0
Somalia,Sri Lanka,0,0,23
Somalia,Colombia,2,0,0
Somalia,Cyprus,0,0,5
Somalia,Benin,0,0,28
Somalia,Denmark,0,1,3
Somalia,Dominica,50,0,0
Somalia,Greece,56,24,31
Somalia,Indonesia,0,187,14
Somalia,Kazakhstan,9,0,3
Somalia,Kenya,45,20,111
Somalia,Lithuania,1,0,0
Somalia,"Macao, China",0,0,3
Somalia,Namibia,0,0,0
Somalia,Philippines,1,370,230
Somalia,Romania,11,0,0
Somalia,Russian Federation,6,1,3
Somalia,Saint Vincent and the Grenadines,0,0,4
Somalia,Singapore,322,49,0
Somalia,Sudan (before 2012),68,7,0
Somalia,Togo,0,2,10
Somalia,Tunisia,3,10,10
Somalia,Uruguay,0,1,0
Somalia,"Venezuela, Bolivarian Republic of",0,0,17
Somalia,Nepal,,,172
Somalia,Sierra Leone,,56,
Somalia,Nigeria,7130,11080,4843
