reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
United States of America,Canada,140999710,139278667,145755351
United States of America,Mexico,114059682,106899862,105723447
United States of America,Japan,63756682,58808959,59996896
United States of America,Germany,39831645,36277168,44063978
United States of America,United Kingdom,47341167,42761236,42882412
United States of America,China,26217375,27261097,33944166
United States of America,"Korea, Republic of",22430926,23110979,24934988
United States of America,France,26289090,24264700,23731765
United States of America,Netherlands,19280364,17232738,18374242
United States of America,"Taipei, Chinese",18250441,18176318,16893642
United States of America,Singapore,19148655,16599856,17982727
United States of America,Belgium,12487177,13051465,13980325
United States of America,Australia,11729046,13340675,14194301
United States of America,Malaysia,11838633,13376906,12850600
United States of America,"Hong Kong, China",13483265,11789200,12756273
United States of America,Italy,11457883,11779009,11554234
United States of America,Brazil,13568917,10866579,10175264
United States of America,Spain,7044178,6819790,7877136
United States of America,Switzerland,9408985,8163127,8709785
United States of America,Ireland,7742029,8175559,8673999
United States of America,Philippines,6642875,9630544,9293231
United States of America,Thailand,7183992,6202704,7179613
United States of America,Saudi Arabia,5236407,5048952,5927678
United States of America,Israel,6704515,6134173,5331739
United States of America,India,3226731,3826372,5064953
United States of America,Colombia,4442775,4051198,4112710
United States of America,Türkiye,3261380,3099466,3496592
United States of America,"Venezuela, Bolivarian Republic of",5572212,3844969,2754011
United States of America,South Africa,3045871,3085038,3412895
United States of America,Chile,2976102,2842619,2991683
United States of America,Austria,3771284,3526777,3536070
United States of America,Costa Rica,3280213,3590156,3679594
United States of America,Sweden,3456391,3192707,3366336
United States of America,Argentina,3781206,1804349,2264013
United States of America,Indonesia,3209693,2644085,2702375
United States of America,Russian Federation,3260386,2983349,2966879
United States of America,Guatemala,2418891,2810525,2944267
United States of America,Dominican Republic,2462884,4589920,2413598
United States of America,New Zealand,2144971,2047979,2185741
United States of America,Denmark,1861687,1940269,1822942
United States of America,Norway,2337689,2148357,2052879
United States of America,Greece,990904,1471492,2264515
United States of America,Finland,2272865,2194697,1932960
United States of America,Poland,1682738,1783124,1751652
United States of America,Czech Republic,1451762,1512897,1594225
United States of America,Peru,1691491,1440472,1565757
United States of America,Bahamas,1605458,1673895,1617107
United States of America,Trinidad and Tobago,1356194,1242042,1196305
United States of America,Jamaica,1544294,1525638,1578020
United States of America,El Salvador,1324563,1308323,1493836
United States of America,Honduras,1325177,1180159,1250113
United States of America,Kuwait,834558,986802,1277532
United States of America,Egypt,1832166,1684285,1272951
United States of America,Ecuador,1326442,1480872,1227570
United States of America,Pakistan,,,788028
United States of America,Portugal,1432873,832849,892532
United States of America,Syrian Arab Republic,1058443,1277703,1053517
United States of America,Viet Nam,411339,458635,1144115
United States of America,Algeria,1031502,1163299,709312
United States of America,Panama,985515,1041078,1096363
United States of America,Hungary,1424236,1379103,1530544
United States of America,Romania,494746,535715,554110
United States of America,Morocco,408256,510405,577861
United States of America,Luxembourg,626092,502767,288710
United States of America,Qatar,517694,528258,596411
United States of America,Kazakhstan,347205,461458,470534
United States of America,Ukraine,442157,464002,498851
