reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Namibia,United Kingdom,553349,317489,174757
Namibia,United States of America,37309,58841,127830
Namibia,Spain,216283,176734,234067
Namibia,France,20228,64865,71006
Namibia,Italy,25457,25792,38714
Namibia,Germany,40463,39836,38535
Namibia,China,11263,28930,36951
Namibia,Canada,234,12797,12534
Namibia,Netherlands,15109,13413,19182
Namibia,Japan,15635,21846,15256
Namibia,Belgium,14763,13462,15118
Namibia,Mozambique,3011,6625,5913
Namibia,Ghana,1,,5001
Namibia,Botswana,6079,13708,9564
Namibia,Mexico,23695,6816,90
Namibia,"Taipei, Chinese",295,504,1022
Namibia,Norway,3233,8654,9275
Namibia,Australia,3860,5324,5437
Namibia,Angola,,,
Namibia,Zambia,2075,2732,3624
Namibia,Austria,5168,856,2233
Namibia,Portugal,3488,3556,4690
Namibia,Cameroon,2835,2791,4043
Namibia,Türkiye,16,37,0
Namibia,Malaysia,711,437,2208
Namibia,Eswatini,1646,254,1667
Namibia,Greece,1066,2220,1983
Namibia,"Korea, Republic of",3646,2407,2136
Namibia,Poland,148,472,552
Namibia,Denmark,2161,2913,3676
Namibia,Zimbabwe,5686,2623,1274
Namibia,Indonesia,70,60,175
Namibia,Thailand,310,618,361
Namibia,Jordan,606,519,753
Namibia,"Hong Kong, China",407,3812,4852
Namibia,Switzerland,1005,1776,1397
Namibia,Slovakia,1,13,8
Namibia,Mauritius,285,533,385
Namibia,Ukraine,0,31,453
Namibia,Fiji,,22,38
Namibia,Côte d'Ivoire,0,0,0
Namibia,Viet Nam,0,27,5
Namibia,Dominican Republic,0,593,804
Namibia,Saudi Arabia,2629,28,67
Namibia,Sweden,490,468,155
Namibia,Lithuania,82,6024,623
Namibia,Serbia and Montenegro,3,5,
Namibia,Cyprus,5,9,25
Namibia,Israel,177,190,346
Namibia,Philippines,163,186,46
Namibia,Ireland,133,719,137
Namibia,Morocco,15,1179,27
Namibia,"Tanzania, United Republic of",192,633,786
Namibia,South Africa,70,185,571
Namibia,Russian Federation,56,64,6085
Namibia,Estonia,9,1,134
Namibia,Bosnia and Herzegovina,,,23
Namibia,Czech Republic,21,406,224
Namibia,Lebanon,135,64,34
Namibia,Algeria,0,0,11
Namibia,Croatia,35,92,248
Namibia,Brazil,108,3,165
Namibia,Slovenia,39,106,138
Namibia,India,193,131,3311
Namibia,Uganda,22,105,202
Namibia,Malawi,4031,110,184
Namibia,"Macedonia, North",0,0,9
Namibia,Niger,21,12,1
Namibia,Hungary,19,44,51
Namibia,Papua New Guinea,0,19,3
Namibia,Bulgaria,0,2,12
Namibia,Suriname,102,,
Namibia,Benin,0,0,120
Namibia,Belarus,0,1,4
Namibia,Grenada,1,0,2
Namibia,Romania,0,962,4
Namibia,Finland,10,20,86
Namibia,Iceland,0,15,2
Namibia,New Zealand,32,25,39
Namibia,Luxembourg,7,44,3
Namibia,"Iran, Islamic Republic of",0,0,0
Namibia,Ethiopia,15,167,67
Namibia,"Venezuela, Bolivarian Republic of",0,0,21
Namibia,Bangladesh,0,55,0
Namibia,Egypt,0,76,1
Namibia,Peru,0,5,0
Namibia,Georgia,0,0,14
Namibia,Seychelles,0,19,14
Namibia,Madagascar,0,0,20
Namibia,Ecuador,0,1,0
Namibia,Belize,2,23,4089
Namibia,Samoa,0,1,8
Namibia,Kuwait,0,0,0
Namibia,Malta,8,7,7
Namibia,Faroe Islands,0,1,0
Namibia,Argentina,398,122,31
Namibia,French Polynesia,0,0,0
Namibia,Azerbaijan,0,0,4
Namibia,Chile,0,0,9
Namibia,Gabon,0,0,0
Namibia,Sudan (before 2012),912,47,3
Namibia,Guinea,58,0,
Namibia,Andorra,5,0,0
Namibia,Barbados,2,1,0
Namibia,"Bolivia, Plurinational State of",0,12,0
Namibia,Burundi,0,1,0
Namibia,Colombia,0,0,4
Namibia,Comoros,0,0,3
Namibia,Mayotte,5,81,0
Namibia,Cuba,16,0,548
Namibia,Gambia,17,0,0
Namibia,Greenland,0,0,1
Namibia,Guyana,1,58,1
Namibia,Kazakhstan,0,1,0
Namibia,Kenya,435,955,725
Namibia,Latvia,30,43,5
Namibia,Qatar,3,933,4
Namibia,Rwanda,2,1,1
Namibia,Saint Kitts and Nevis,0,0,7
Namibia,Saint Lucia,0,9,0
Namibia,Senegal,9,7,0
Namibia,Singapore,14,394,0
Namibia,Togo,0,4,6
Namibia,Trinidad and Tobago,114,16,2
Namibia,Tunisia,1,0,0
Namibia,Eritrea,,,171
Namibia,Sierra Leone,,77,
Namibia,Central African Republic,628,714,595
Namibia,Lesotho,107,0,13
Namibia,Nigeria,7658,3767,5523
Namibia,Anguilla,0,1,0
