reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Mali,Switzerland,86259,393566,619341
Mali,China,1019,1730,28390
Mali,Bangladesh,105,3823,19264
Mali,Thailand,32054,26179,33282
Mali,Italy,11278,18541,17611
Mali,Germany,6936,9077,8049
Mali,"Taipei, Chinese",7501,9117,11091
Mali,Pakistan,,,1903
Mali,France,10331,7604,8690
Mali,India,2878,17859,32462
Mali,Indonesia,5222,4176,4500
Mali,Viet Nam,3424,3836,5629
Mali,Belgium,2941,5771,4849
Mali,Morocco,1909,1432,3508
Mali,Czech Republic,4655,5320,3756
Mali,Burkina Faso,1520,1046,3448
Mali,Russian Federation,1,30,0
Mali,United States of America,6067,2746,2645
Mali,Spain,6067,9353,5356
Mali,Tunisia,1284,3577,5335
Mali,Slovenia,62,595,1444
Mali,Portugal,3522,8064,4799
Mali,Mauritius,3191,7223,2865
Mali,United Kingdom,5388,2609,2167
Mali,South Africa,1559,847,850
Mali,Denmark,89,345,445
Mali,Niger,944,563,478
Mali,"Korea, Republic of",7562,3989,2442
Mali,Netherlands,339,509,286
Mali,Mexico,49205,4199,2700
Mali,Romania,9,57,157
Mali,Poland,928,604,73
Mali,Philippines,187,1414,1757
Mali,Austria,226,1677,688
Mali,Bosnia and Herzegovina,,,241
Mali,Australia,479,693,919
Mali,Guinea,506,87,
Mali,Türkiye,4,0,42
Mali,Malaysia,3936,1217,16
Mali,Rwanda,5,31,154
Mali,Canada,2084,1992,782
Mali,Ethiopia,263,19,94
Mali,"Hong Kong, China",243,95,29
Mali,Lebanon,105,114,244
Mali,Greece,87,471,4
Mali,Gabon,6,0,52
Mali,Japan,273,531,305
Mali,Côte d'Ivoire,2313,1982,60
Mali,Honduras,0,4,8
Mali,Senegal,3,13,18
Mali,Benin,24,1,139
Mali,Ireland,363,869,137
Mali,Cyprus,0,0,5
Mali,Sudan (before 2012),7,1919,0
Mali,Ecuador,0,0,3
Mali,Norway,274,44,80
Mali,Finland,2,30,8
Mali,Chile,0,0,5
Mali,Suriname,0,,
Mali,Albania,0,356,0
Mali,Gambia,0,8,23
Mali,Cuba,0,0,9
Mali,Ghana,9418,,437
Mali,Hungary,163,688,579
Mali,Uganda,73,17,41
Mali,Barbados,10,29,86
Mali,"Tanzania, United Republic of",5,64,118
Mali,Papua New Guinea,542,173,45
Mali,Madagascar,76,0,4
Mali,Serbia and Montenegro,223,574,
Mali,Sweden,45,64,127
Mali,Estonia,30,759,13
Mali,Colombia,0,83,0
Mali,Guyana,0,0,16
Mali,Croatia,22,46,4
Mali,Saint Kitts and Nevis,0,0,0
Mali,Slovakia,4,4,4
Mali,Mayotte,7,7,46
Mali,Fiji,,1,10
Mali,Togo,5,12,169
Mali,Zambia,80,25,57
Mali,Burundi,1,1,0
Mali,Mauritania,14,40,0
Mali,Malawi,0,0,36
Mali,Sri Lanka,0,21,43
Mali,Botswana,0,18,2
Mali,Trinidad and Tobago,0,0,15
Mali,"Macedonia, North",2,0,3
Mali,Andorra,6,0,1
Mali,Brazil,9650,1058,5
Mali,French Polynesia,0,4,0
Mali,Namibia,13,0,3
Mali,New Zealand,0,0,1
Mali,Saint Lucia,3,0,0
Mali,Angola,,,
Mali,Kyrgyzstan,0,0,0
Mali,Luxembourg,0,9,1
Mali,Bulgaria,2,0,0
Mali,Cabo Verde,0,0,18
Mali,Iceland,4,13,4
Mali,Peru,1036,70,74
Mali,Zimbabwe,113,0,2
Mali,Guinea-Bissau,,,44
Mali,Ukraine,76,0,0
Mali,Algeria,0,0,0
Mali,Argentina,0,0,0
Mali,"Bolivia, Plurinational State of",6,104,14
Mali,Belize,0,0,59
Mali,Belarus,0,0,0
Mali,Cameroon,0,1,17
Mali,El Salvador,0,33,0
Mali,Guatemala,575,0,0
Mali,"Iran, Islamic Republic of",0,172,10
Mali,Israel,1,0,0
Mali,Jordan,0,0,3
Mali,Kenya,3342,110,75
Mali,Kuwait,0,8,1
Mali,Latvia,6,0,0
Mali,Lithuania,498,232,394
Mali,"Macao, China",0,0,2
Mali,Malta,0,0,0
Mali,Mozambique,0,8,0
Mali,Oman,2,0,0
Mali,New Caledonia,0,1,0
Mali,Saint Vincent and the Grenadines,0,1,0
Mali,Saudi Arabia,33,0,0
Mali,Singapore,4,167,0
Mali,Egypt,538,0,0
Mali,"Venezuela, Bolivarian Republic of",989,159,0
Mali,Nepal,,,56
Mali,Eritrea,,,5
Mali,Central African Republic,0,1,2
Mali,Nigeria,1214,66,519
