reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
United States of America,Canada,227244275,220072351,233380458
United States of America,Mexico,136373542,137963057,144696717
United States of America,Japan,122542922,120388714,117542209
United States of America,China,54355080,70050092,92626296
United States of America,Germany,59613961,63377330,69665327
United States of America,United Kingdom,42945682,43917974,49326462
United States of America,"Hong Kong, China",42367504,42770351,41713768
United States of America,"Korea, Republic of",31357343,32942695,34368717
United States of America,France,25615806,24665977,24876423
United States of America,"Taipei, Chinese",27714719,26831638,25963155
United States of America,Italy,23426160,24292638,24757276
United States of America,"Venezuela, Bolivarian Republic of",14280323,13562123,11074948
United States of America,Malaysia,17815888,18828725,20539529
United States of America,Singapore,18741000,19093799,20557839
United States of America,Ireland,14063327,15695289,19179177
United States of America,Brazil,14337494,15503915,16866739
United States of America,Belgium,10567855,16803080,17181124
United States of America,Thailand,13169936,13506537,13671640
United States of America,Netherlands,9452658,10749342,12957978
United States of America,Israel,11112218,11876548,12089090
United States of America,Sweden,8500648,9453931,11764457
United States of America,India,8404056,10388760,11186815
United States of America,Switzerland,9593067,11068710,11797869
United States of America,Indonesia,7761328,7570467,7386381
United States of America,Algeria,2673738,2591752,4908021
United States of America,Philippines,8993191,8690473,7273425
United States of America,Spain,5060745,5466817,6459180
United States of America,Colombia,5344533,5328470,6160245
United States of America,Australia,6170683,6308652,6158398
United States of America,Russian Federation,4198805,4019994,4274224
United States of America,Austria,3522025,3787618,4623254
United States of America,Norway,4656519,5248289,5870986
United States of America,Viet Nam,1065693,2453230,3939559
United States of America,Dominican Republic,327552,4635829,4678404
United States of America,Türkiye,3125804,3356360,3753865
United States of America,Chile,3483646,3590080,3633520
United States of America,South Africa,3631452,2439154,3844229
United States of America,Trinidad and Tobago,2165448,1927940,2854373
United States of America,Finland,4182412,3877749,4257280
United States of America,Denmark,3030189,3267246,3688367
United States of America,Peru,1693609,1998085,2434506
United States of America,Argentina,2900129,2957202,3133533
United States of America,Ecuador,1781233,2052005,2451554
United States of America,New Zealand,2038663,2207028,2397640
United States of America,Pakistan,,,2751521
United States of America,Costa Rica,2342522,2509837,2733185
United States of America,Portugal,1376899,1480521,1813238
United States of America,Bangladesh,2196555,2058805,1883191
United States of America,Sri Lanka,1925671,1763005,1774314
United States of America,Poland,835150,1080028,1176775
United States of America,Hungary,1525300,1199374,1349112
United States of America,Czech Republic,998206,1524845,1189394
United States of America,Ukraine,561161,505047,718549
United States of America,"Macao, China",1242912,1178647,1364877
United States of America,Gabon,1418562,1430018,1722788
United States of America,Slovakia,162075,209267,1154391
United States of America,Cambodia,833853,961813,1128563
United States of America,Jordan,234771,431724,662955
United States of America,Guatemala,644463,728885,791019
United States of America,Greece,572512,546654,877272
United States of America,Syrian Arab Republic,261991,513977,874445
United States of America,Côte d'Ivoire,272718,375733,389894
United States of America,Romania,361465,605437,619087
United States of America,Saudi Arabia,587964,550112,639618
United States of America,Uruguay,176315,140846,251314
United States of America,Egypt,344585,386797,520884
United States of America,Honduras,613414,466393,435186
United States of America,Slovenia,246103,284913,465034
United States of America,Panama,402427,360921,414467
United States of America,Bulgaria,285627,270590,336965
United States of America,Lithuania,174196,194331,200741
United States of America,Malta,382291,272857,356699
United States of America,Morocco,276928,241478,245786
United States of America,"Bolivia, Plurinational State of",187886,192148,236661
United States of America,Brunei Darussalam,264490,281485,321179
United States of America,Madagascar,201371,129156,251465
United States of America,Luxembourg,283210,266899,255293
United States of America,Oman,147848,107875,5257
United States of America,Bahamas,291466,302772,267766
United States of America,Jamaica,403656,313014,341703
United States of America,Nicaragua,156127,218446,220909
United States of America,Mauritius,302954,344434,368998
United States of America,Kazakhstan,142412,116942,99074
United States of America,Angola,,,
United States of America,Iceland,212766,243533,225029
United States of America,El Salvador,227794,252055,243828
United States of America,Bahrain,450777,457458,284092
United States of America,Qatar,378813,283767,225035
United States of America,Namibia,40413,40439,35156
United States of America,Estonia,87055,93679,131242
United States of America,Croatia,119800,102325,163981
United States of America,Latvia,57401,99177,83792
United States of America,Belarus,77430,91316,102469
United States of America,Mongolia,144274,,142940
United States of America,Fiji,,99953,123423
United States of America,Cameroon,35885,122729,169776
United States of America,Eswatini,12796,64310,217540
United States of America,Belize,92090,60665,113057
United States of America,Tunisia,63492,53595,48505
United States of America,"Iran, Islamic Republic of",98878,127551,139051
United States of America,Kuwait,1777080,9683,92886
United States of America,Guinea,96567,46301,
United States of America,Guyana,160002,113874,94289
United States of America,Yemen,,,
United States of America,Papua New Guinea,21785,58393,59760
United States of America,"Macedonia, North",99438,77401,72796
United States of America,Armenia,51495,44660,55016
United States of America,Ghana,120794,,67691
United States of America,Botswana,6282,18662,15569
United States of America,Malawi,63976,61563,66502
United States of America,Paraguay,29327,38036,47477
United States of America,Lebanon,60794,53543,66161
United States of America,Kenya,40401,19707,40912
United States of America,Serbia and Montenegro,5386,16358,
United States of America,"Moldova, Republic of",25654,34947,33647
United States of America,Zimbabwe,4730,61783,26152
United States of America,Barbados,38814,35578,36107
United States of America,Ethiopia,19088,16545,22704
United States of America,Maldives,31205,34832,36470
United States of America,Saint Kitts and Nevis,22073,27054,30552
United States of America,French Polynesia,33394,24977,21838
United States of America,New Caledonia,9321,7169,10440
United States of America,Azerbaijan,13662,51975,63864
United States of America,Georgia,8748,13453,15358
United States of America,Cyprus,16648,18897,17758
United States of America,"Tanzania, United Republic of",15194,13664,11393
United States of America,Uganda,6743,9190,12693
United States of America,Zambia,7780,11241,7145
United States of America,Bosnia and Herzegovina,,,8982
United States of America,Suriname,11600,,
United States of America,Turks and Caicos Islands,7221,8606,9642
United States of America,Mozambique,6678,7875,15882
United States of America,Saint Lucia,7920,12641,12172
United States of America,Niger,25384,13006,9537
United States of America,Grenada,22574,11233,12932
United States of America,Faroe Islands,14578,14712,12872
United States of America,Greenland,15541,11198,6806
United States of America,Samoa,18962,3254,3056
United States of America,Timor-Leste,,,
United States of America,Mali,16261,2366,1129
United States of America,Kyrgyzstan,7150,28900,6515
United States of America,Albania,2011,5431,2275
United States of America,"Micronesia, Federated States of",,3684,3190
United States of America,Senegal,2473,1117,8074
United States of America,Cabo Verde,1727,1469,2657
United States of America,Sudan (before 2012),1490,464,1924
United States of America,Saint Vincent and the Grenadines,1181,2060,5054
United States of America,Dominica,2689,3857,2493
United States of America,Togo,5220,940,10444
United States of America,Comoros,618,2658,0
United States of America,Burkina Faso,1178,919,157
United States of America,Rwanda,3039,1475,63
United States of America,Burundi,46,62,878
United States of America,Andorra,249,568,404
United States of America,Cuba,0,185,289
United States of America,Benin,148,359,739
United States of America,Montserrat,68,180,608
United States of America,Mauritania,231,77,30
United States of America,Solomon Islands,39,174,206
United States of America,Seychelles,34,179,2219
United States of America,Gambia,35,629,16
United States of America,Guinea-Bissau,,,0
United States of America,Mayotte,12,7,0
United States of America,Sao Tome and Principe,0,0,192
United States of America,Nepal,,,189734
United States of America,Eritrea,,,85
United States of America,Sierra Leone,,426,
United States of America,Tuvalu,,2,
United States of America,Central African Republic,158,130,223
United States of America,Lesotho,93270,159152,371434
United States of America,Nigeria,7320886,5830131,9210855
United States of America,Tonga,418,3977,6342
United States of America,Anguilla,1219,2476,2188
