reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Mauritius,United Kingdom,555711,568378,583503
Mauritius,France,350252,363636,408467
Mauritius,United States of America,277940,301374,315933
Mauritius,Italy,64281,61926,64962
Mauritius,Belgium,54109,93369,66788
Mauritius,Germany,62683,55967,59064
Mauritius,Madagascar,39183,18772,42919
Mauritius,Spain,33557,29136,37288
Mauritius,Portugal,15989,26025,27728
Mauritius,Netherlands,20414,16520,24790
Mauritius,Switzerland,19318,19792,23637
Mauritius,Seychelles,7504,18050,10954
Mauritius,South Africa,18381,8834,16367
Mauritius,Singapore,6592,7767,8218
Mauritius,Mozambique,841,857,920
Mauritius,Japan,21069,14348,11797
Mauritius,Türkiye,624,1354,2301
Mauritius,"Hong Kong, China",11306,6255,11250
Mauritius,Canada,10837,8764,8185
Mauritius,India,3085,11218,11175
Mauritius,Austria,6122,6668,8541
Mauritius,Zimbabwe,11525,12908,2582
Mauritius,Mayotte,3769,4648,5245
Mauritius,China,8952,4671,3126
Mauritius,Ireland,5598,5924,7420
Mauritius,Poland,1003,1361,1616
Mauritius,Australia,3355,3580,4373
Mauritius,"Tanzania, United Republic of",4168,1751,1783
Mauritius,Malta,4200,3036,3493
Mauritius,Comoros,790,1079,2321
Mauritius,Uganda,561,1319,2484
Mauritius,Denmark,2496,3425,3419
Mauritius,Botswana,631,2076,5910
Mauritius,Sri Lanka,1156,1085,1191
Mauritius,Thailand,2563,957,1071
Mauritius,Zambia,3809,5749,2504
Mauritius,Sweden,6824,5557,3945
Mauritius,Mexico,1278,1137,1323
Mauritius,Czech Republic,644,545,734
Mauritius,Brazil,88,3674,4098
Mauritius,Hungary,385,488,464
Mauritius,Norway,2081,1506,1734
Mauritius,Indonesia,1614,267,173
Mauritius,Greece,451,634,631
Mauritius,Kuwait,916,1001,1210
Mauritius,Malaysia,666,1640,2591
Mauritius,Malawi,273,1570,2893
Mauritius,"Taipei, Chinese",1090,854,1264
Mauritius,"Macao, China",20,5,20
Mauritius,Israel,392,447,679
Mauritius,Finland,2701,1339,1566
Mauritius,Bangladesh,302,238,1
Mauritius,Ghana,14570,,491
Mauritius,Slovenia,407,527,648
Mauritius,Burundi,422,619,782
Mauritius,Pakistan,,,3880
Mauritius,Croatia,148,532,587
Mauritius,Rwanda,1618,2432,926
Mauritius,"Korea, Republic of",2439,1195,738
Mauritius,Senegal,13,48,359
Mauritius,Oman,246,339,698
Mauritius,Maldives,5,36,45
Mauritius,Lebanon,369,450,522
Mauritius,Benin,37,13,1181
Mauritius,Tunisia,32,355,646
Mauritius,Morocco,345,570,585
Mauritius,Côte d'Ivoire,522,735,272
Mauritius,Cyprus,369,265,310
Mauritius,Iceland,137,149,232
Mauritius,Egypt,110,29,3
Mauritius,New Caledonia,166,132,186
Mauritius,Romania,60,43,2471
Mauritius,Cameroon,355,114,925
Mauritius,Russian Federation,35,93,278
Mauritius,Serbia and Montenegro,13,14,
Mauritius,New Zealand,578,349,249
Mauritius,Latvia,27,27,21
Mauritius,Slovakia,91,122,116
Mauritius,Chile,619,150,123
Mauritius,Gambia,8,22,9
Mauritius,Yemen,,,
Mauritius,Namibia,69,22,291
Mauritius,Peru,73,93,53
Mauritius,French Polynesia,97,85,112
Mauritius,Saudi Arabia,0,65,157
Mauritius,Estonia,39,160,88
Mauritius,Bosnia and Herzegovina,,,70
Mauritius,Colombia,30,56,66
Mauritius,Gabon,341,0,7
Mauritius,Ethiopia,58,274,551
Mauritius,Philippines,0,66,91
Mauritius,Guinea,3,27,
Mauritius,Nicaragua,34,34,15
Mauritius,Angola,,,
Mauritius,Bulgaria,5,34,145
Mauritius,Argentina,91,14,15
Mauritius,Cambodia,0,0,44
Mauritius,Andorra,25,49,17
Mauritius,Ecuador,15,0,23
Mauritius,Bahrain,382,37,12
Mauritius,Honduras,0,136,1
Mauritius,Dominican Republic,10,0,45
Mauritius,"Macedonia, North",1,18,12
Mauritius,Luxembourg,14,27,5
Mauritius,Lithuania,121,72,53
Mauritius,Papua New Guinea,0,0,22
Mauritius,Belarus,14,11,9
Mauritius,Qatar,11,66,237
Mauritius,"Bolivia, Plurinational State of",0,4,0
Mauritius,Mali,91,79,21
Mauritius,Faroe Islands,6,15,11
Mauritius,Costa Rica,212,68,10
Mauritius,Uruguay,3,2,7
Mauritius,Paraguay,0,0,16
Mauritius,Togo,9,290,80
Mauritius,Algeria,1,6,2
Mauritius,"Venezuela, Bolivarian Republic of",0,0,0
Mauritius,Grenada,0,0,0
Mauritius,Niger,0,8,0
Mauritius,Kazakhstan,0,9,0
Mauritius,Ukraine,732,113,64
Mauritius,Fiji,,29,16
Mauritius,Sudan (before 2012),335,169,142
Mauritius,Trinidad and Tobago,0,0,16
Mauritius,Azerbaijan,0,1,0
Mauritius,Barbados,9,24,13
Mauritius,Belize,0,15,168
Mauritius,Brunei Darussalam,5,2,0
Mauritius,Cabo Verde,0,13,0
Mauritius,Cuba,2,0,0
Mauritius,Georgia,0,0,1
Mauritius,Greenland,0,0,3
Mauritius,Guatemala,0,1,0
Mauritius,Jamaica,1,29,0
Mauritius,Jordan,0,7,87
Mauritius,Kenya,7249,5726,5892
Mauritius,"Moldova, Republic of",20,8,2
Mauritius,Saint Vincent and the Grenadines,2,0,0
Mauritius,Viet Nam,0,152,1462
Mauritius,Burkina Faso,203,313,0
Mauritius,Nepal,,,71
Mauritius,Sierra Leone,,25,
Mauritius,Central African Republic,0,0,1
Mauritius,Lesotho,0,23,447
Mauritius,Nigeria,27400,10165,19969
