reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Equatorial Guinea,United States of America,80366,108722,335713
Equatorial Guinea,Spain,44315,60870,91741
Equatorial Guinea,United Kingdom,36895,57164,177850
Equatorial Guinea,France,24807,38002,89081
Equatorial Guinea,Côte d'Ivoire,13584,17389,131056
Equatorial Guinea,Italy,23515,16469,56522
Equatorial Guinea,Cameroon,9978,9937,30557
Equatorial Guinea,Netherlands,11932,17258,20406
Equatorial Guinea,Belgium,2844,8571,14781
Equatorial Guinea,Gabon,12823,7870,8168
Equatorial Guinea,Morocco,4431,6002,10122
Equatorial Guinea,Norway,1801,46170,64334
Equatorial Guinea,China,3355,3288,5048
Equatorial Guinea,South Africa,1154,3215,4866
Equatorial Guinea,Japan,978,1430,3610
Equatorial Guinea,Israel,243,142,61
Equatorial Guinea,Germany,4412,4895,7865
Equatorial Guinea,Brazil,288,3491,2649
Equatorial Guinea,India,436,215,653
Equatorial Guinea,"Hong Kong, China",205,1028,1146
Equatorial Guinea,Portugal,29,581,696
Equatorial Guinea,Angola,,,
Equatorial Guinea,Lebanon,37,599,855
Equatorial Guinea,Senegal,326,107,2741
Equatorial Guinea,Tunisia,882,413,738
Equatorial Guinea,Denmark,368,1016,987
Equatorial Guinea,Russian Federation,159,159,214
Equatorial Guinea,Türkiye,177,200,498
Equatorial Guinea,Thailand,319,358,717
Equatorial Guinea,Canada,1901,1338,2269
Equatorial Guinea,Indonesia,351,477,636
Equatorial Guinea,Ukraine,491,707,22
Equatorial Guinea,Luxembourg,13589,71,12
Equatorial Guinea,Argentina,1023,623,775
Equatorial Guinea,Benin,108,0,24
Equatorial Guinea,Egypt,0,115,0
Equatorial Guinea,Pakistan,,,466
Equatorial Guinea,Romania,126,16,0
Equatorial Guinea,"Korea, Republic of",67,2,279
Equatorial Guinea,Sweden,94,1600,296
Equatorial Guinea,Uruguay,0,51,35
Equatorial Guinea,Malaysia,0,4,142
Equatorial Guinea,New Zealand,1,0,39
Equatorial Guinea,Serbia and Montenegro,0,0,
Equatorial Guinea,Paraguay,0,0,31
Equatorial Guinea,Greece,39,7,471
Equatorial Guinea,Slovakia,0,0,49
Equatorial Guinea,Switzerland,292,363,369
Equatorial Guinea,Bulgaria,173,76,0
Equatorial Guinea,Finland,63,1854,633
Equatorial Guinea,Poland,0,0,0
Equatorial Guinea,Czech Republic,0,0,95
Equatorial Guinea,Guinea,33,0,
Equatorial Guinea,Niger,0,0,0
Equatorial Guinea,"Taipei, Chinese",14,203,106
Equatorial Guinea,Chile,604,12,0
Equatorial Guinea,Kenya,5250,6,159
Equatorial Guinea,Australia,10,12,199
Equatorial Guinea,Austria,5,0,19
Equatorial Guinea,Algeria,0,0,88
Equatorial Guinea,Oman,0,0,0
Equatorial Guinea,Ireland,1221,22,207
Equatorial Guinea,Hungary,0,41,20
Equatorial Guinea,Mauritania,2,0,0
Equatorial Guinea,Cuba,0,0,0
Equatorial Guinea,Ecuador,0,0,27
Equatorial Guinea,Colombia,0,30,158
Equatorial Guinea,Cyprus,0,366,83
Equatorial Guinea,Kazakhstan,0,0,10
Equatorial Guinea,Burkina Faso,0,66,0
Equatorial Guinea,Lithuania,0,1,0
Equatorial Guinea,Ghana,57,,38
Equatorial Guinea,Andorra,12,0,0
Equatorial Guinea,Azerbaijan,0,264,104
Equatorial Guinea,Bangladesh,73,137,7
Equatorial Guinea,"Bolivia, Plurinational State of",0,0,10
Equatorial Guinea,Dominican Republic,0,0,10
Equatorial Guinea,Estonia,0,0,1
Equatorial Guinea,Guatemala,0,7,1
Equatorial Guinea,Iceland,1,0,0
Equatorial Guinea,Kuwait,211,0,0
Equatorial Guinea,Mali,0,0,0
Equatorial Guinea,Mexico,0,0,27
Equatorial Guinea,Peru,0,0,10
Equatorial Guinea,Philippines,0,0,0
Equatorial Guinea,Sao Tome and Principe,4,0,0
Equatorial Guinea,Singapore,1941,2143,0
Equatorial Guinea,Viet Nam,0,0,8
Equatorial Guinea,Zimbabwe,0,0,25
Equatorial Guinea,Togo,24,0,21
Equatorial Guinea,Trinidad and Tobago,164,0,32
Equatorial Guinea,"Venezuela, Bolivarian Republic of",4,0,15
Equatorial Guinea,Nigeria,0,7,0
