reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Cyprus,Russian Federation,1515460,1564022,4491124
Cyprus,"Korea, Republic of",413294,554187,319814
Cyprus,Italy,341815,364763,494556
Cyprus,Greece,536844,490659,642076
Cyprus,Germany,328786,404941,507437
Cyprus,United Kingdom,420480,409786,519940
Cyprus,Japan,381566,497997,286532
Cyprus,Türkiye,200974,222121,319968
Cyprus,France,219265,345237,387375
Cyprus,Israel,172775,191324,215550
Cyprus,Singapore,159617,135822,192354
Cyprus,Netherlands,102674,128040,153210
Cyprus,Spain,131852,138828,206737
Cyprus,China,116276,225150,218364
Cyprus,Ukraine,99307,200881,272646
Cyprus,Croatia,9271,31206,3318
Cyprus,Belgium,90841,89362,95500
Cyprus,Kazakhstan,52,3490,61863
Cyprus,Sweden,56913,69610,65085
Cyprus,Syrian Arab Republic,615205,464556,768752
Cyprus,United States of America,267900,193356,212069
Cyprus,Switzerland,57440,96851,60227
Cyprus,Finland,14867,13287,15032
Cyprus,Poland,51191,94214,53760
Cyprus,Romania,26962,13609,9281
Cyprus,Brazil,11552,10916,11729
Cyprus,Denmark,41254,35518,74541
Cyprus,Austria,33282,99190,54436
Cyprus,Thailand,37598,32386,30108
Cyprus,Egypt,4037,5646,17270
Cyprus,Bulgaria,27690,28988,25994
Cyprus,"Taipei, Chinese",62270,59862,30255
Cyprus,"Hong Kong, China",34254,53100,31228
Cyprus,Ireland,27483,28156,26778
Cyprus,India,31366,24074,26660
Cyprus,Serbia and Montenegro,14383,26184,
Cyprus,Hungary,21709,6936,14240
Cyprus,Canada,9993,13548,6399
Cyprus,Czech Republic,10490,17365,23436
Cyprus,Portugal,13296,13663,17459
Cyprus,Argentina,19441,21088,24924
Cyprus,Slovakia,11062,4499,10411
Cyprus,South Africa,4386,3777,5506
Cyprus,Norway,33182,13086,14776
Cyprus,Malaysia,10868,8934,12709
Cyprus,Lebanon,10986,8319,12875
Cyprus,Indonesia,16525,13023,10694
Cyprus,New Zealand,4559,6054,6964
Cyprus,Saudi Arabia,2966,1866,5403
Cyprus,Cuba,9477,4197,7090
Cyprus,Australia,7100,7131,6998
Cyprus,Latvia,1020,3922,2339
Cyprus,Azerbaijan,1,221,3823
Cyprus,Pakistan,,,8505
Cyprus,Lithuania,2276,68338,58206
Cyprus,Estonia,11415,18331,21756
Cyprus,"Macedonia, North",1628,609,502
Cyprus,Slovenia,3005,3167,2130
Cyprus,Philippines,947,978,3557
Cyprus,Luxembourg,1630,1215,1040
Cyprus,Ghana,82879,,52
Cyprus,Viet Nam,2498,1458,2119
Cyprus,"Iran, Islamic Republic of",1811,1077,2615
Cyprus,Kuwait,3455,4429,2371
Cyprus,Belarus,2832,4063,184
Cyprus,Côte d'Ivoire,3448,2687,2136
Cyprus,Malta,891,352,816
Cyprus,Guyana,65,25,385
Cyprus,Mexico,2600,2463,2288
Cyprus,Oman,1047,486,16
Cyprus,Jordan,610,896,1637
Cyprus,Namibia,76,153,208
Cyprus,Bangladesh,651,367,657
Cyprus,Sri Lanka,5499,1039,914
Cyprus,Algeria,8493,89,1727
Cyprus,Peru,894,158,196
Cyprus,Chile,737,269,254
Cyprus,"Moldova, Republic of",532,647,915
Cyprus,Bosnia and Herzegovina,,,766
Cyprus,Qatar,313,267,536
Cyprus,Tunisia,247,442,306
Cyprus,Morocco,1251,270,403
Cyprus,Kenya,289,117,364
Cyprus,"Tanzania, United Republic of",192,166,90
Cyprus,Georgia,98,88,553
Cyprus,Uruguay,2814,930,1315
Cyprus,Bahrain,11,68,314
Cyprus,Iceland,150,1560,1950
Cyprus,Gabon,473,224,8
Cyprus,Sudan (before 2012),69,133,102
Cyprus,Dominican Republic,0,1,383
Cyprus,Colombia,832,414,286
Cyprus,Seychelles,83,0,66
Cyprus,"Macao, China",28,41,1
Cyprus,Ethiopia,0,29,28
Cyprus,Cameroon,37,78,120
Cyprus,Uganda,0,133,555
Cyprus,Zimbabwe,0,233,4
Cyprus,Belize,0,0,0
Cyprus,Armenia,2672,1290,356
Cyprus,Cambodia,57,8,28
Cyprus,Honduras,29,0,0
Cyprus,Mauritius,152,49,52
Cyprus,Nicaragua,28,0,0
Cyprus,Barbados,38,40,8
Cyprus,Kyrgyzstan,0,0,1
Cyprus,Costa Rica,275,80,8
Cyprus,Cabo Verde,0,0,0
Cyprus,Paraguay,0,0,0
Cyprus,Bahamas,0,0,1
Cyprus,Botswana,0,0,1
Cyprus,Senegal,36,11,0
Cyprus,Timor-Leste,,,
Cyprus,Andorra,63,181,7
Cyprus,Madagascar,390,5,34
Cyprus,Angola,,,
Cyprus,Yemen,,,
Cyprus,Suriname,28,,
Cyprus,Guinea,1414,0,
Cyprus,Faroe Islands,7,0,0
Cyprus,Albania,3,53,164
Cyprus,Benin,0,24,0
Cyprus,Ecuador,0,0,0
Cyprus,French Polynesia,1,0,0
Cyprus,Gambia,0,0,1
Cyprus,Grenada,0,0,0
Cyprus,Guatemala,16,0,0
Cyprus,Jamaica,4,0,3
Cyprus,Malawi,0,0,0
Cyprus,Mauritania,0,75,0
Cyprus,Niger,1,0,0
Cyprus,Papua New Guinea,0,164,0
Cyprus,Saint Lucia,0,0,2
Cyprus,Trinidad and Tobago,5921,7011,61
Cyprus,"Venezuela, Bolivarian Republic of",1450,0,0
Cyprus,Zambia,887,797,16
Cyprus,Nepal,,,17
