reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
India,United States of America,16447126,19873206,22992713,25113349,26931322,22042750,30708298,37455489,41904468,43217508,46985468,46668862,47732038,50518071,56373209,60139434,53580200,76929738,90992157,87284471
India,China,7678030,9766216,10277449,14617156,20258886,13714289,20846313,23372279,18797191,16970270,16358691,13395985,11748712,16333354,18850037,17985879,20977286,28137336,17482817,18548772
India,Germany,3646697,4232063,5294761,6462501,7928949,7173469,8394778,10656510,9153660,9392277,9597572,8415246,8474420,9571303,10553285,10524025,10183165,12866550,15841120,15241534
India,United Kingdom,4709532,5689398,6362080,8226225,8661931,7585632,9415862,10805061,9275819,9669237,10721467,9325949,8596121,9179510,9668983,9846128,7446707,11323711,14135642,14354099
India,Netherlands,1293035,1712818,2084376,2452407,3402739,3326759,4357224,5016819,5771154,5484337,3574331,3297552,3155588,3563464,3960987,4723167,3701096,5284693,7195714,10535660
India,Italy,2516894,2732592,3735176,4642959,5043658,4051055,5062424,6640843,4822060,5276666,5541812,4436031,4688498,5812974,6543682,5770300,4790370,7805046,10577926,9823905
India,France,2076972,2618156,3126524,3820403,5092806,4032524,5470427,6624751,6028307,5858774,6940207,5963743,5175664,6067428,7209212,7029516,5481954,7947304,9605143,9735266
India,"Hong Kong, China",3770804,4584694,4739853,6121215,7450493,6821838,9249658,11175217,10550180,11263057,12418218,11022655,11977381,13782883,11846609,10072237,7437819,10486282,10352228,9728843
India,Türkiye,1046398,1280215,1578476,2299732,2457908,1902607,3409938,6498651,5843638,6739652,7196350,5613570,5757156,6216639,7534783,6635225,4830121,7936138,10697671,7931067
India,South Africa,706174,1102548,1613235,1777536,2261935,1811587,2835880,4018460,4592188,5371906,4543212,4237462,3174716,3921316,3875257,4329327,3571342,5350616,8359849,7461934
