reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Bahamas,United States of America,1185679,1786142,2287905,2473022,2760447,2455313,3177977,3441973,3479067,3450323,3324418,2386947,2096790,3063604,3020573,3357786,2804911,2898953,5589837,5582282
Bahamas,Singapore,161753,249956,296391,477103,801349,529463,743340,1023893,1048934,990423,1028319,582924,470619,656953,911368,665954,662854,822898,1066267,801006
Bahamas,China,98686,155450,164527,162741,385339,422538,627810,550137,592077,336710,742873,1586188,360093,278224,474019,355470,277830,474270,396716,493671
Bahamas,Japan,419586,220120,1219633,1244330,1800439,1325839,907798,247300,240588,585470,1265408,1009218,1016053,527978,1197812,1288778,206203,200786,275731,301830
Bahamas,Brazil,487620,1488387,1456172,300028,36491,75858,79284,79919,213077,165786,613316,593540,334944,261897,119240,174298,172104,290410,322408,219814
Bahamas,Canada,27130,54984,50892,89227,217402,132374,151166,132148,504001,187141,222245,57605,91749,169116,308684,197650,113088,284409,198211,210488
Bahamas,Poland,42297,238584,209840,288266,318836,161204,159499,286076,207833,301254,441654,830317,337441,305338,362348,277935,210999,204006,148470,175316
Bahamas,"Korea, Republic of",997567,1583447,1123015,1307730,2069130,1218725,737914,1904420,812257,1012964,834710,778639,953101,1737797,1755910,2793203,447530,874817,535927,151052
Bahamas,Colombia,44227,70470,15774,2769,44110,2543,192829,451620,542051,588974,802328,671849,303044,797138,387474,236781,172220,179723,204920,112872
Bahamas,Greece,5047,8959,12570,7539,90643,51543,64775,22314,565,658,1799,42826,50366,50991,62076,59638,23790,49639,96214,89812
Bahamas,Argentina,26511,19969,5197,2193,23187,12174,17409,1710,31802,16158,180223,1358,41503,13038,82738,139236,26972,1381,35140,60318
Bahamas,Türkiye,56023,33439,45457,29460,58138,5935,6300,7671,10542,12011,15911,13462,9950,9783,14695,88544,20942,47843,43793,59088
Bahamas,Netherlands,19414,46645,99826,109959,98376,137647,201929,72062,143489,51652,72494,61749,100751,224842,76692,45611,41842,84438,92149,43425
Bahamas,Finland,3535,1703,5294,7534,4011,5940,4732,9037,4125,22157,66452,22325,62046,20696,47592,50047,25839,31837,2721,41488
Bahamas,Italy,426156,63557,61912,653657,105555,355331,23177,106400,26032,79838,88767,88816,35448,67889,228468,103224,25288,15091,132351,40057
Bahamas,France,38934,22429,133096,29836,120359,27053,1180906,34784,81039,49222,39980,75504,94176,70344,37949,38273,28478,32586,27416,38827
Bahamas,Switzerland,50141,55258,79901,114089,77332,100640,87800,181094,134914,83272,87772,87984,38015,84162,20049,21571,10642,20764,33103,30241
Bahamas,United Kingdom,71147,66910,113307,37037,81118,29448,50827,27662,60945,24875,34024,45349,33168,37747,69397,45820,41685,92524,27872,27452
Bahamas,South Africa,1421,2258,9646,4655,2529,680,3210,2715,3401,2480,6847,11035,6817,11886,13117,9752,7427,66067,7444,21756
Bahamas,Peru,3227,2630,3092,5387,5593,2756,3967,27961,6243,5272,5471,7881,3099,5275,5656,14514,4801,3117,3860,19364
Bahamas,Iceland,0,0,711,674,104,214,317,704,1673,1943,2213,2156,2953,2648,7621,11021,10,2229,20448,19304
Bahamas,Germany,10878,423356,19163,51115,43621,56501,22333,78319,193588,112259,35185,45820,49311,36120,51023,36230,31561,18213,30971,17831
Bahamas,Spain,135471,638592,567833,413213,67679,35470,7938,43992,110476,59371,112759,155715,51921,204465,232465,84531,66776,81480,79896,16949
Bahamas,Belgium,2891,8088,3050,3637,2933,3515,5123,8015,3137,54676,3764,3911,3236,3425,4463,5997,9273,15637,5829,15781
Bahamas,Costa Rica,21391,3383,6860,13920,4979,13898,11081,15149,15095,7539,9756,6819,6693,8781,10160,12893,11394,12578,15093,14464
Bahamas,Austria,1957,1600,4470,21439,22665,11694,13251,12794,12069,13940,15374,8542,10088,6062,8649,6661,9146,10920,13212,13809
Bahamas,Denmark,15103,6974,41852,8950,51623,32241,39510,24082,18547,15912,15304,29541,11818,15261,22683,22946,11712,20745,12877,13302
Bahamas,Thailand,1432,2907,3403,3067,2851,2241,1989,2009,4490,4850,4536,5249,5299,7058,6219,5973,7749,3589,6317,8064
Bahamas,Ireland,3148,2868,2786,4235,3396,3406,3377,3372,3546,2823,3214,3384,3000,3204,3853,46945,19188,21043,4441,5127
Bahamas,Guatemala,1606,1225,230,944,1592,1042,876,974,4209,969,3039,5043,6844,7785,8753,6002,4711,8469,4960,4460
Bahamas,Portugal,768,461,5560,392,1526,133,193,174,683,862,97017,3878,2824,2495,5674,2731,1271,2661,5841,4233
Bahamas,Australia,10613,4963,2851,2816,9011,3674,2160,1750,2433,3363,3244,2787,3650,7878,3384,2630,3030,4615,3946,3326
Bahamas,Ecuador,1363,1737,1544,65272,657,1629,2681,554,682,660,72323,796,511,1051,38262,1852,39307,1963,1590,3075
