reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Guatemala,United States of America,1867336,2042440,2263391
Guatemala,Mexico,594808,546733,589766
Guatemala,"Korea, Republic of",470555,501241,522693
Guatemala,China,162915,244669,305617
Guatemala,El Salvador,323378,343967,361250
Guatemala,Costa Rica,214964,233297,253460
Guatemala,Brazil,82061,112987,163288
Guatemala,Japan,155117,190529,227675
Guatemala,Chile,72641,71274,138743
Guatemala,Germany,135048,128899,138374
Guatemala,Colombia,76698,82775,91101
Guatemala,Spain,83642,92262,92826
Guatemala,"Hong Kong, China",56556,73237,90868
Guatemala,Canada,91859,82725,91500
Guatemala,"Taipei, Chinese",79072,81377,90850
Guatemala,Italy,88853,86841,91494
Guatemala,Argentina,43762,47461,75165
Guatemala,Honduras,76506,61051,69196
Guatemala,Peru,19035,28055,26233
Guatemala,United Kingdom,50969,50661,42057
Guatemala,Norway,2722,5345,19826
Guatemala,Sweden,16078,13052,19892
Guatemala,Belgium,25267,36844,45384
Guatemala,France,34616,39138,36666
Guatemala,"Venezuela, Bolivarian Republic of",189854,146651,35918
Guatemala,Netherlands,17842,24596,28668
Guatemala,Russian Federation,29150,17076,26601
Guatemala,Ecuador,12390,45799,53926
Guatemala,Nicaragua,22828,23217,25867
Guatemala,Thailand,15968,20418,26305
Guatemala,India,18246,16444,25340
Guatemala,Israel,13762,14280,12000
Guatemala,Switzerland,22698,18196,17880
Guatemala,Singapore,7354,5814,14462
Guatemala,Ukraine,13373,13986,16542
Guatemala,New Zealand,11549,16416,17233
Guatemala,Finland,7662,105717,10533
Guatemala,Trinidad and Tobago,57946,46101,35169
Guatemala,Panama,17129,15903,13254
Guatemala,Malaysia,4359,5871,6104
Guatemala,Denmark,6398,9193,10547
Guatemala,Indonesia,11479,14064,7726
Guatemala,Austria,11723,6511,9907
Guatemala,Australia,5563,7077,6199
Guatemala,Dominican Republic,1459,3916,8418
Guatemala,Pakistan,,,3554
Guatemala,Cuba,4875,3617,5979
Guatemala,Türkiye,8917,2981,5519
Guatemala,Czech Republic,2039,3480,3500
Guatemala,Uruguay,2023,1788,4122
Guatemala,Portugal,3635,3136,2429
Guatemala,Poland,3115,2901,1110
Guatemala,"Bolivia, Plurinational State of",212,339,379
Guatemala,Philippines,1474,644,1248
Guatemala,South Africa,996,1396,3345
Guatemala,Sri Lanka,2066,2202,1945
Guatemala,Viet Nam,2919,4095,885
Guatemala,Belize,469,245,953
Guatemala,Slovakia,354,1353,1295
Guatemala,Kazakhstan,177,326,343
Guatemala,Paraguay,510,537,1131
Guatemala,Jamaica,613,751,659
Guatemala,Bangladesh,87,206,15
Guatemala,Ireland,5720,863,961
Guatemala,Romania,137,3090,593
Guatemala,Hungary,264,200,478
Guatemala,Saudi Arabia,0,0,0
Guatemala,Greece,142,112,388
Guatemala,Latvia,3948,1192,83
Guatemala,Bulgaria,2176,1152,948
Guatemala,Luxembourg,658,939,529
Guatemala,Malawi,40,19,121
Guatemala,Ethiopia,0,0,281
Guatemala,Slovenia,643,207,134
Guatemala,"Iran, Islamic Republic of",34,16,12
Guatemala,Jordan,48,490,44
Guatemala,Kenya,20,14,7
Guatemala,Bahamas,181,143,242
Guatemala,Cyprus,30,4,314
Guatemala,Belarus,556,0,0
Guatemala,Morocco,3,19,4
Guatemala,Serbia and Montenegro,28,13,
Guatemala,Egypt,107,96,80
Guatemala,Guyana,0,0,0
Guatemala,Barbados,78,33,50
Guatemala,Lithuania,67,0,0
Guatemala,Andorra,8,1,28
Guatemala,Malta,0,27,81
Guatemala,Estonia,449,1201,38
Guatemala,Cambodia,0,1,3
Guatemala,Albania,0,0,0
Guatemala,Ghana,0,,0
Guatemala,Lebanon,0,1,0
Guatemala,Turks and Caicos Islands,0,0,0
Guatemala,Suriname,79,,
Guatemala,Algeria,0,2675,0
Guatemala,Cameroon,266,0,0
Guatemala,Croatia,136,1796,47
Guatemala,Benin,0,10,0
Guatemala,Dominica,11,0,0
Guatemala,Gabon,6,0,0
Guatemala,Iceland,0,0,0
Guatemala,Côte d'Ivoire,8,0,256
Guatemala,"Macao, China",0,0,34
Guatemala,Madagascar,0,0,0
Guatemala,Mali,372,0,0
Guatemala,Mauritius,0,3,3
Guatemala,Saint Vincent and the Grenadines,0,0,0
Guatemala,Zimbabwe,0,546,39
Guatemala,Sudan (before 2012),0,5488,0
Guatemala,Syrian Arab Republic,0,0,732
Guatemala,Togo,496,12,0
Guatemala,Tunisia,63,164,33
Guatemala,"Macedonia, North",42,6,0
Guatemala,"Tanzania, United Republic of",0,14,0
Guatemala,Zambia,7,0,0
