reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Ecuador,United States of America,1668613,1963392,2706857,2926270,3442246,3923963,5409017,6059785,6690073,7648703,8129379,5818404,4163586,4831879,5902963,5569457,4132909,5009317,7901987,7948295
Ecuador,China,343598,467351,714346,946205,1547008,1003564,1495612,2224132,2613996,2966846,3245139,2893705,2269071,2959701,3719935,3628574,3252314,5483432,6288136,5866097
Ecuador,Colombia,1010665,1324408,1237076,1276036,1499562,1257334,1824535,1908592,1910498,1974770,1884349,1432593,1199721,1465057,1851967,1954313,1473607,1740823,1882265,2014886
Ecuador,Peru,206568,295000,327287,379221,504123,576465,815811,837985,929130,967287,865713,703415,651031,812671,849575,782001,642343,927310,1290341,1158948
Ecuador,Brazil,491553,648639,875176,661185,876439,637659,978201,932749,897908,819887,821991,665462,653771,836680,904851,824248,599398,895392,1123093,1110188
Ecuador,"Korea, Republic of",263020,344301,386086,428595,626426,438410,887194,886612,856768,919872,812400,641255,434328,608861,805695,479417,377948,761572,770722,768652
Ecuador,Chile,333355,359822,450414,484735,554749,461304,502778,564785,562384,563117,712368,492220,481187,546525,539156,526691,481509,574450,640570,739755
Ecuador,Spain,167613,204911,223691,230055,294609,257621,307203,356780,759476,943417,926562,417553,386584,582031,600686,693799,428701,587824,604279,621157
Ecuador,Germany,210646,268746,268083,319034,396595,367264,582081,580149,622083,555247,553262,462078,418581,509064,566293,508145,457725,625328,599077,582592
Ecuador,Japan,283436,341000,434380,528537,693138,504653,682169,660992,655555,527609,537211,424462,250547,393750,429243,489645,230135,435371,541533,553174
Ecuador,Canada,125179,130540,139385,227549,224716,236442,255347,284095,265250,293452,258576,257288,183871,240143,243055,289277,294527,457468,463791,489393
Ecuador,Argentina,194455,264554,302420,345274,458072,454574,501375,484975,417796,346989,398789,213128,241350,379115,408389,281656,212223,504208,649807,428876
