reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Egypt,Türkiye,255242,267246,392524,652988,886237,641552,926476,1382216,1342051,1718720,1535280,1215905,1443408,1997503,2190937,1903805,1722944,2211676,2550883,3645402
Egypt,Italy,1586518,1581615,2725127,2495625,3304639,2011557,2520106,3516952,2952327,2486293,3181166,2201992,1700113,2062339,2489188,2159106,1832024,2377999,3310116,2846148
Egypt,United States of America,1392044,2221127,2573355,2544980,2484392,2169428,2355253,2161942,3108390,1696507,1482053,1479985,1561842,1719011,2581742,3299148,2303853,3504420,3043202,2540762
Egypt,United Kingdom,977114,707077,1182176,1146084,1076977,912614,956762,1265574,954680,1139208,1363261,906092,827388,807498,1025152,1006587,933222,1217807,2044780,1680820
Egypt,Spain,564334,1321240,1991997,2017945,2327585,2001365,1798122,1944304,1467129,1179663,794754,550299,904397,1276439,1116902,995531,774669,1408742,3082310,1612668
Egypt,Greece,192075,194430,222648,422029,511898,348653,388025,909803,571296,766935,1117131,729432,638981,627294,750936,943439,699623,1522102,1742048,1531687
Egypt,Germany,630352,860100,1058265,1101742,1749338,1154703,1277845,2340541,1828613,1978528,2032570,1897369,1218995,1498766,1497746,1609382,1167776,1162066,1301972,1469132
Egypt,Netherlands,374003,434995,368915,478770,466068,323062,352005,371701,405542,387588,309531,317543,312869,443854,419089,591783,484928,710572,1687644,1198000
Egypt,France,385814,614168,1243769,1096425,1365396,1263975,1481135,1869497,1702777,1588934,1376612,525027,546144,698064,908965,814811,692445,1085227,2280628,1186478
Egypt,China,187936,211136,216769,239739,428939,752543,917930,1518340,1320737,1851607,1159517,915956,549184,1334762,1834528,1000719,923483,1704408,1019820,880826
Egypt,Canada,152761,117265,122737,151051,130735,100397,289614,454572,522402,604237,559552,580769,779964,764048,703710,793151,951193,1022283,1026160,634229
Egypt,"Korea, Republic of",336825,201357,450000,613806,1330925,462978,937560,690854,802111,1018816,531711,218420,62473,89658,312645,282020,345470,646127,1691309,630378
