reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Belgium,Germany,23546663,23000944,29153618
Belgium,France,19280524,20010961,25225580
Belgium,Netherlands,18073146,21334878,26619039
Belgium,United Kingdom,16407917,17697464,20038300
Belgium,Italy,10300417,10705158,12633079
Belgium,United States of America,10157635,10037912,10401248
Belgium,Spain,5177257,5290158,6430512
Belgium,Luxembourg,3619050,3763341,4805773
Belgium,India,2485655,3566101,3827901
Belgium,Israel,2634141,3028258,3179748
Belgium,Sweden,2411039,2615964,3508181
Belgium,Switzerland,2553106,2581247,3071191
Belgium,China,1720944,2022047,2768184
Belgium,Denmark,1512285,1774903,1945486
Belgium,Poland,1339686,1499281,1751713
Belgium,Japan,1472607,1482778,1848021
Belgium,Türkiye,984547,1150015,1523584
Belgium,Greece,827843,1362451,1632684
Belgium,Austria,1351851,1423195,1597714
Belgium,"Hong Kong, China",1374127,1464824,1552356
Belgium,Portugal,1197227,1223485,1368324
Belgium,Czech Republic,869728,1107615,1046431
Belgium,Hungary,766996,720208,838642
Belgium,Finland,766162,782726,986729
Belgium,Russian Federation,648218,764559,891348
Belgium,Ireland,774162,744547,849486
Belgium,Norway,623839,707877,814562
Belgium,Canada,654040,887999,831001
Belgium,Australia,458783,574975,815738
Belgium,"Korea, Republic of",571163,642183,766830
Belgium,Singapore,628446,528330,521172
Belgium,Mexico,630246,556556,572724
Belgium,Thailand,456151,486159,469352
Belgium,Brazil,583123,554064,527806
Belgium,"Iran, Islamic Republic of",428628,389563,466906
Belgium,South Africa,370022,371344,504138
Belgium,Saudi Arabia,327100,422960,528017
Belgium,"Taipei, Chinese",509966,478239,479272
Belgium,Algeria,248573,287577,311577
Belgium,Slovakia,246686,300090,381243
Belgium,Romania,256248,284494,354387
Belgium,Malaysia,324159,325445,359072
Belgium,Tunisia,332928,295899,321572
Belgium,Morocco,161422,241194,278093
Belgium,Angola,,,
Belgium,Lithuania,124474,142584,158803
Belgium,Indonesia,211953,188942,189445
Belgium,Pakistan,,,278598
Belgium,Syrian Arab Republic,687625,414503,309178
Belgium,New Zealand,135514,167758,198415
