reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Belize,United States of America,97401,83490,106085
Belize,United Kingdom,51049,51949,70708
Belize,Jamaica,4244,6128,10582
Belize,Thailand,6328,1140,1850
Belize,Trinidad and Tobago,16038,3509,5653
Belize,Japan,35081,7701,9569
Belize,Guatemala,2394,813,29865
Belize,Canada,2398,4068,3226
Belize,Mexico,1545,1589,2821
Belize,"Korea, Republic of",9855,3060,1322
Belize,Côte d'Ivoire,1525,1270,815
Belize,Portugal,2143,14,0
Belize,Poland,0,0,800
Belize,South Africa,47,768,1824
Belize,Viet Nam,22576,53,1696
Belize,Algeria,1,0,2
Belize,Lithuania,0,947,6
Belize,"Taipei, Chinese",378,6707,337
Belize,Netherlands,451,1115,2842
Belize,Hungary,247,129,560
Belize,Bangladesh,0,55,166
Belize,Türkiye,532,0,1303
Belize,Malta,48,1,0
Belize,Barbados,1037,2048,1456
Belize,Spain,2987,211,572
Belize,Guyana,911,1332,970
Belize,Germany,3125,1860,1862
Belize,Sweden,42,243,577
Belize,Belgium,3,1469,134
Belize,France,2144,949,426
Belize,El Salvador,405,1105,405
Belize,Costa Rica,2132,821,539
Belize,Honduras,61,155,130
Belize,Namibia,31,99,10
Belize,Brazil,178,541,278
Belize,"Venezuela, Bolivarian Republic of",293,794,351
Belize,Denmark,9,120,165
Belize,Italy,3082,78,3716
Belize,Austria,417,412,328
Belize,Ukraine,0,507,1163
Belize,Ireland,2599,4231,6161
Belize,Serbia and Montenegro,79,0,
Belize,Cyprus,26,0,0
Belize,Saint Lucia,81,77,83
Belize,Peru,0,0,0
Belize,Ethiopia,0,0,0
Belize,"Hong Kong, China",107,93,45
Belize,Brunei Darussalam,12,50,49
Belize,Dominica,21,57,87
Belize,Latvia,0,1063,1278
Belize,Pakistan,,,66
Belize,Cabo Verde,0,0,0
Belize,Panama,722,41,0
Belize,New Zealand,3,4,10
Belize,Malawi,42,0,0
Belize,Australia,20,102,77
Belize,Saint Vincent and the Grenadines,74,105,42
Belize,Mauritius,149,0,162
Belize,Czech Republic,0,95,5
Belize,Yemen,,,
Belize,Uruguay,18,0,44
Belize,"Macedonia, North",0,0,29
Belize,Ghana,0,,122
Belize,Philippines,859,115,507
Belize,"Macao, China",0,0,0
Belize,Grenada,96,25,57
Belize,Saint Kitts and Nevis,9,1,4
Belize,Croatia,207,0,3
Belize,India,2,44,455
Belize,Suriname,0,,
Belize,Romania,1,0,17
Belize,"Bolivia, Plurinational State of",0,0,1
Belize,Angola,,,
Belize,Slovakia,7,43,8
Belize,Burkina Faso,0,0,0
Belize,Malaysia,23,161,5615
Belize,Nicaragua,117,44,0
Belize,Sri Lanka,0,0,3
Belize,Estonia,0,0,0
Belize,Switzerland,3,49,15
Belize,Bahrain,0,6,0
Belize,Gabon,0,0,0
Belize,Georgia,0,0,37
Belize,Montserrat,0,2,1
Belize,Morocco,18,1,5
Belize,Papua New Guinea,110,0,15
Belize,Tunisia,1,3,7
Belize,"Tanzania, United Republic of",191,45,6
Belize,Fiji,,1,15
Belize,Guinea,3,0,
Belize,Argentina,0,0,0
Belize,Bahamas,38,1,8
Belize,Armenia,0,0,8
Belize,Botswana,0,103,0
Belize,Bulgaria,37,6,93
Belize,Belarus,0,0,69
Belize,Chile,0,0,28
Belize,China,0,159,988
Belize,Colombia,2,5,109
Belize,Cuba,16,1,244
Belize,Benin,0,0,7
Belize,Dominican Republic,3045,2228,299
Belize,Ecuador,8,48,54
Belize,Finland,4,0,0
Belize,Gambia,10,0,0
Belize,Greece,2434,1182,701
Belize,Greenland,0,0,2
Belize,Indonesia,152,686,411
Belize,Kazakhstan,0,6,0
Belize,Kenya,7,49,0
Belize,Lebanon,6,0,0
Belize,"Moldova, Republic of",0,0,196
Belize,Mozambique,5,7,0
Belize,Oman,26,1,0
Belize,Norway,0,2,1
Belize,Paraguay,0,0,0
Belize,Russian Federation,2808,658,137
Belize,Singapore,105,63,0
Belize,Slovenia,3,0,14
Belize,Zimbabwe,0,0,0
Belize,Sudan (before 2012),0,411,0
Belize,Togo,0,10,4
Belize,Turks and Caicos Islands,56,0,101
Belize,Uganda,0,0,48
Belize,Egypt,57,0,0
Belize,Samoa,6,0,10
Belize,Zambia,47,205,0
Belize,Nigeria,549,507,5509
Belize,Anguilla,22,10,14
