reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Bermuda,Spain,45095,15187,22448
Bermuda,United States of America,65627,23448,15560
Bermuda,Sweden,3,37600,38306
Bermuda,Italy,9855,5236,23
Bermuda,Switzerland,22537,12,7061
Bermuda,Netherlands,14164,15653,10825
Bermuda,Canada,1530,2424,1183
Bermuda,Guatemala,4710,7588,8554
Bermuda,France,272,1282,88
Bermuda,Senegal,0,0,0
Bermuda,"Korea, Republic of",5,0,4574
Bermuda,Japan,2352,3833,4479
Bermuda,United Kingdom,3253,2109,23894
Bermuda,Estonia,15,4,2859
Bermuda,Australia,4,114,5
Bermuda,Costa Rica,691,1556,3203
Bermuda,Zimbabwe,0,0,0
Bermuda,Finland,635,468,750
Bermuda,Jamaica,141,388,507
Bermuda,Bahamas,785,1028,1527
Bermuda,"Venezuela, Bolivarian Republic of",258,34,3397
Bermuda,Pakistan,,,546
Bermuda,Greece,863,659,3962
Bermuda,Indonesia,48,422,387
Bermuda,India,276,0,0
Bermuda,Dominican Republic,474,798,118
Bermuda,Germany,27,100,104
Bermuda,Barbados,6,63,39
Bermuda,Ireland,108,80,34
Bermuda,Russian Federation,131,69,81
Bermuda,Portugal,5,3,247
Bermuda,Saint Vincent and the Grenadines,0,1,27
Bermuda,Philippines,545,39,158
Bermuda,Türkiye,0,2,121
Bermuda,Denmark,156,5,88
Bermuda,Tunisia,156,2,29
Bermuda,Guyana,0,0,116
Bermuda,Bosnia and Herzegovina,,,4
Bermuda,Burkina Faso,0,0,0
Bermuda,South Africa,874,140,5
Bermuda,"Tanzania, United Republic of",4,390,0
Bermuda,"Bolivia, Plurinational State of",0,0,30
Bermuda,Thailand,0,36,58
Bermuda,Norway,83893,262,208363
Bermuda,Croatia,157,96,54
Bermuda,Mexico,959,1967,173
Bermuda,Slovenia,20,14,28
Bermuda,Belarus,15,21,19
Bermuda,"Macao, China",0,0,0
Bermuda,Brazil,1,1268,1
Bermuda,Malaysia,29,16,26
Bermuda,Peru,5,67,0
Bermuda,Cyprus,0,1,0
Bermuda,Grenada,1,1,27
Bermuda,Paraguay,0,0,123
Bermuda,Uruguay,115,22,123
Bermuda,Fiji,,0,0
Bermuda,Austria,12,0,7
Bermuda,Bahrain,0,0,0
Bermuda,Bulgaria,1,0,2
Bermuda,Serbia and Montenegro,1,0,
Bermuda,Bangladesh,0,59,564
Bermuda,Saint Kitts and Nevis,0,0,0
Bermuda,Ukraine,0,3,0
Bermuda,Belgium,5,18,13
Bermuda,Belize,0,34,3
Bermuda,Sri Lanka,5606,6539,20
Bermuda,China,4,0,0
Bermuda,Colombia,17,53,0
Bermuda,Cuba,0,0,2
Bermuda,Czech Republic,3,3,16
Bermuda,Dominica,0,0,0
Bermuda,Ecuador,216,189,0
Bermuda,El Salvador,56,0,0
Bermuda,Honduras,15,0,0
Bermuda,Hungary,44,0,116
Bermuda,Kazakhstan,0,0,15
Bermuda,Kenya,0,0,3
Bermuda,Lebanon,160,0,0
Bermuda,Luxembourg,1,0,4
Bermuda,Mali,5,0,0
Bermuda,Malta,209,176,2
Bermuda,Mauritius,0,0,0
Bermuda,"Taipei, Chinese",0,1,0
Bermuda,"Moldova, Republic of",1,0,0
Bermuda,Morocco,115,0,0
Bermuda,Mozambique,0,7,3053
Bermuda,Oman,3,0,0
Bermuda,New Caledonia,0,17,12
Bermuda,New Zealand,22,7,6
Bermuda,Papua New Guinea,1,0,0
Bermuda,Poland,0,5300,7000
Bermuda,Saint Lucia,10,7,0
Bermuda,Saudi Arabia,589,36,102
Bermuda,Singapore,24896,4706,789
Bermuda,Slovakia,1,0,0
Bermuda,Viet Nam,3,25,0
Bermuda,Trinidad and Tobago,13,6,0
Bermuda,"Macedonia, North",3,0,0
Bermuda,Zambia,0,15,0
Bermuda,Nigeria,3889,745,1821
Bermuda,Anguilla,0,0,59
